,hspt_name,url,depth,text,date
8,의료법인바른병원,http://www.barun.or.kr/jinju/%ec%a6%9d%eb%aa%85%ec%84%9c%eb%b0%9c%ea%b8%89%ec%95%88%eb%82%b4/,1,증명서발급안내,200406
11,의료법인바른병원,http://www.barun.or.kr/jinju/%ec%b2%99%ec%b6%94%ec%84%bc%ed%84%b0/,1,척추센터,200406
12,의료법인바른병원,http://www.barun.or.kr/jinju/%ec%b2%99%ec%b6%94%ec%84%bc%ed%84%b0/%eb%82%b4%ec%8b%9c%ea%b2%bd%ec%b2%99%ec%b6%94%ec%88%98%ec%88%a0/,1,내시경척추수술,200406
13,의료법인바른병원,http://www.barun.or.kr/jinju/%ec%b2%99%ec%b6%94%ec%84%bc%ed%84%b0/%eb%82%b4%ec%8b%9c%ea%b2%bd%eb%a0%88%ec%9d%b4%ec%a0%80%eb%94%94%ec%8a%a4%ed%81%ac%ec%b9%98%eb%a3%8c%ec%88%a0/,1,내시경레이저디스크치료술,200406
14,의료법인바른병원,http://www.barun.or.kr/jinju/%ec%b2%99%ec%b6%94%ec%84%bc%ed%84%b0/%eb%82%b4%ec%8b%9c%ea%b2%bd%ea%b2%bd%ec%b6%94%ec%88%98%ec%88%a0/,1,내시경경추수술,200406
15,의료법인바른병원,http://www.barun.or.kr/jinju/%ec%b2%99%ec%b6%94%ec%84%bc%ed%84%b0/%eb%82%b4%ec%8b%9c%ea%b2%bd%ed%9d%89%ec%b6%94%ec%88%98%ec%88%a0/,1,내시경흉추수술,200406
16,의료법인바른병원,http://www.barun.or.kr/jinju/%ec%b2%99%ec%b6%94%ec%84%bc%ed%84%b0/%eb%aa%a9%ea%b2%bd%ec%b6%94-%ed%81%b4%eb%a6%ac%eb%8b%89-%eb%94%94%ec%8a%a4%ed%81%ac/,1,목디스크,200406
17,의료법인바른병원,http://www.barun.or.kr/jinju/%ec%b2%99%ec%b6%94%ec%84%bc%ed%84%b0/%ea%b2%bd%ec%b6%94%ea%b4%80%ed%98%91%ec%b0%a9%ec%a6%9d/,1,경추관협착증,200406
19,의료법인바른병원,http://www.barun.or.kr/jinju/%ec%b2%99%ec%b6%94%ec%84%bc%ed%84%b0/%ed%97%88%eb%a6%ac%ed%81%b4%eb%a6%ac%eb%8b%89-%ed%97%88%eb%a6%ac%eb%94%94%ec%8a%a4%ed%81%ac/,1,허리디스크,200406
20,의료법인바른병원,http://www.barun.or.kr/jinju/%ec%b2%99%ec%b6%94%ec%84%bc%ed%84%b0/%ec%b2%99%ec%b6%94%ea%b4%80%ed%98%91%ec%b0%a9%ec%a6%9d/,1,척추관협착증,200406
21,의료법인바른병원,http://www.barun.or.kr/jinju/%ec%b2%99%ec%b6%94%ec%84%bc%ed%84%b0/%ec%b2%99%ec%b6%94%ec%95%95%eb%b0%95%ea%b3%a8%ec%a0%88/,1,척추압박골절,200406
22,의료법인바른병원,http://www.barun.or.kr/jinju/%ec%b2%99%ec%b6%94%ec%84%bc%ed%84%b0/%ec%b2%99%ec%b6%94%ec%a0%84%eb%b0%a9%ec%a0%84%ec%9c%84%ec%a6%9d/,1,척추전방전위증,200406
23,의료법인바른병원,http://www.barun.or.kr/jinju/%ec%b2%99%ec%b6%94%ec%84%bc%ed%84%b0/%ec%b2%99%ec%b6%94%ea%b4%80%ec%a0%88%ec%97%bc/,1,척추관절염,200406
24,의료법인바른병원,http://www.barun.or.kr/jinju/%ec%b2%99%ec%b6%94%ec%84%bc%ed%84%b0/%ed%9d%89%ec%b6%94%ed%99%a9%ec%83%89%ec%9d%b8%eb%8c%80%ea%b3%a8%ed%99%94%ec%a6%9d/,1,흉추황색인대골화증,200406
25,의료법인바른병원,http://www.barun.or.kr/jinju/%ea%b4%80%ec%a0%88%ec%84%bc%ed%84%b0/,1,관절센터,200406
29,의료법인바른병원,http://www.barun.or.kr/jinju/%ea%b4%80%ec%a0%88%ec%84%bc%ed%84%b0/%ea%b2%ac%ea%b4%80%ec%a0%88%eb%b6%88%ec%95%88%ec%a0%95%ec%84%b1%ec%9e%ac%eb%b0%9c%ec%84%b1%ed%83%88%ea%b5%ac/,1,"견관절불안정성,재발성탈구",200406
30,의료법인바른병원,http://www.barun.or.kr/jinju/%ea%b4%80%ec%a0%88%ec%84%bc%ed%84%b0/%ec%96%b4%ea%b9%a8%ec%b6%a9%eb%8f%8c%ec%a6%9d%ed%9b%84%ea%b5%b0/,1,어깨충돌증후군,200406
31,의료법인바른병원,http://www.barun.or.kr/jinju/%ea%b4%80%ec%a0%88%ec%84%bc%ed%84%b0/%ec%86%90%eb%aa%a9%ed%84%b0%eb%84%90%ec%a6%9d%ed%9b%84%ea%b5%b0/,1,손목터널증후군,200406
33,의료법인바른병원,http://www.barun.or.kr/jinju/%ea%b4%80%ec%a0%88%ec%84%bc%ed%84%b0/%eb%b0%a9%ec%95%84%ec%87%a0%ec%86%90%ea%b0%80%eb%9d%bd/,1,방아쇠손가락,200406
34,의료법인바른병원,http://www.barun.or.kr/jinju/%ea%b4%80%ec%a0%88%ec%84%bc%ed%84%b0/%ed%87%b4%ed%96%89%ec%84%b1%ea%b4%80%ec%a0%88%ec%97%bc/,1,퇴행성관절염,200406
35,의료법인바른병원,http://www.barun.or.kr/jinju/%ea%b4%80%ec%a0%88%ec%84%bc%ed%84%b0/%eb%b0%98%ec%9b%94%ec%83%81%ec%97%b0%ea%b3%a8%ed%8c%8c%ec%97%b4/,1,반월상연골파열,200406
37,의료법인바른병원,http://www.barun.or.kr/jinju/%ea%b4%80%ec%a0%88%ec%84%bc%ed%84%b0/%eb%a5%98%eb%a7%88%ed%8b%b0%ec%8a%a4%ea%b4%80%ec%a0%88%ec%97%bc/,1,류마티스관절염,200406
38,의료법인바른병원,http://www.barun.or.kr/jinju/%ea%b4%80%ec%a0%88%ec%84%bc%ed%84%b0/%eb%ac%b4%ec%a7%80%ec%99%b8%eb%b0%98%ec%a6%9d/,1,무지외반증,200406
41,의료법인바른병원,http://www.barun.or.kr/jinju/%eb%b9%84%ec%88%98%ec%88%a0%ec%9e%ac%ed%99%9c%ec%84%bc%ed%84%b0/,1,비수술재활센터,200406
42,의료법인바른병원,http://www.barun.or.kr/jinju/%eb%b9%84%ec%88%98%ec%88%a0%ec%9e%ac%ed%99%9c%ec%84%bc%ed%84%b0/%ec%8b%a0%ea%b2%bd%ec%b0%a8%eb%8b%a8%ec%88%a0/,1,신경가지치료술,200406
43,의료법인바른병원,http://www.barun.or.kr/jinju/%eb%b9%84%ec%88%98%ec%88%a0%ec%9e%ac%ed%99%9c%ec%84%bc%ed%84%b0/%ec%b2%b4%ec%99%b8%ec%b6%a9%ea%b2%a9%ed%8c%8c%ec%b9%98%eb%a3%8c/,1,체외충격파치료,200406
44,의료법인바른병원,http://www.barun.or.kr/jinju/%eb%b9%84%ec%88%98%ec%88%a0%ec%9e%ac%ed%99%9c%ec%84%bc%ed%84%b0/%eb%8f%84%ec%88%98%ec%b9%98%eb%a3%8c/,1,도수치료,200406
46,의료법인바른병원,http://www.barun.or.kr/jinju/%eb%82%b4%ea%b3%bc/%ea%b3%a0%ed%98%88%ec%95%95/,1,고혈압,200406
48,의료법인바른병원,http://www.barun.or.kr/jinju/%eb%82%b4%ea%b3%bc/%eb%b6%80%ec%a0%95%eb%a7%a5/,1,부정맥,200406
51,의료법인바른병원,http://www.barun.or.kr/jinju/%eb%82%b4%ea%b3%bc/%ea%b0%91%ec%83%81%ec%84%a0%ea%b8%b0%eb%8a%a5%ec%9d%b4%ec%83%81/,1,갑상선기능이상,200406
56,의료법인바른병원,http://www.barun.or.kr/jinju/%eb%82%b4%ea%b3%bc/%ec%a7%80%eb%b0%a9%ea%b0%84/,1,지방간,200406
66,의료법인바른병원,http://www.barun.or.kr/jinju/%EB%B9%84%EC%88%98%EC%88%A0%EC%9E%AC%ED%99%9C%EC%84%BC%ED%84%B0/%EC%8B%A0%EA%B2%BD%EC%B0%A8%EB%8B%A8%EC%88%A0/,1,신경가지치료술,200406
67,의료법인바른병원,http://www.barun.or.kr/jinju/%EB%B9%84%EC%88%98%EC%88%A0%EC%9E%AC%ED%99%9C%EC%84%BC%ED%84%B0/%EC%B2%B4%EC%99%B8%EC%B6%A9%EA%B2%A9%ED%8C%8C%EC%B9%98%EB%A3%8C/,1,체외충격파치료,200406
68,의료법인바른병원,http://www.barun.or.kr/jinju/%EB%B9%84%EC%88%98%EC%88%A0%EC%9E%AC%ED%99%9C%EC%84%BC%ED%84%B0/%EB%8F%84%EC%88%98%EC%B9%98%EB%A3%8C/,1,도수치료,200406
69,의료법인바른병원,http://www.barun.or.kr/jinju/%EA%B0%9C%EC%9D%B8%EC%A0%95%EB%B3%B4-%EC%B7%A8%EA%B8%89-%EB%B0%A9%EC%B9%A8/,1,개인정보취급방침,200406
70,의료법인바른병원,http://www.barun.or.kr/jinju/%EB%B0%94%EB%A5%B8%EB%B3%91%EC%9B%90-%EC%9D%B4%EC%9A%A9%EC%95%BD%EA%B4%80/,1,이용약관,200406
71,의료법인바른병원,http://www.barun.or.kr/jinju/%ED%99%98%EC%9E%90%EC%9D%98-%EA%B6%8C%EB%A6%AC%EC%99%80-%EC%9D%98%EB%AC%B4/,1,환자의권리와책임,200406
72,의료법인바른병원,http://www.barun.or.kr/jinju/%EB%B9%84%EA%B8%89%EC%97%AC%EC%95%88%EB%82%B4/,1,비급여안내,200406
5,휴병원,http://www.hu-hospital.co.kr/kr/index.php?pCode=wardlife,1,외래진료안내,200406
6,휴병원,http://www.hu-hospital.co.kr/kr/index.php?pCode=inout,1,입원,200406
9,휴병원,http://www.hu-hospital.co.kr/kr/index.php?pCode=certificate,1,증명서발급안내,200406
10,휴병원,http://www.hu-hospital.co.kr/kr/index.php?pCode=mediteam,1,진료과,200406
14,휴병원,http://www.hu-hospital.co.kr/kr/index.php?pCode=mdpt04,1,마취통증학과,200406
15,휴병원,http://www.hu-hospital.co.kr/kr/index.php?pCode=medifac,1,의료장비,200406
16,휴병원,http://www.hu-hospital.co.kr/kr/index.php?pCode=mclinic101,1,휴 관절 중점치료,200406
17,휴병원,http://www.hu-hospital.co.kr/kr/index.php?pCode=mclinic102,1,관절내시경 수술 클리닉,200406
18,휴병원,http://www.hu-hospital.co.kr/kr/index.php?pCode=mclinic103,1,인공관절 수술 클리닉,200406
19,휴병원,http://www.hu-hospital.co.kr/kr/index.php?pCode=mclinic104,1,비수술관절치료 클리닉,200406
20,휴병원,http://www.hu-hospital.co.kr/kr/index.php?pCode=mclinic105,1,관절 질환정보,200406
21,휴병원,http://www.hu-hospital.co.kr/kr/index.php?pCode=mclinic201,1,휴 내과 중점치료,200406
23,휴병원,http://www.hu-hospital.co.kr/kr/index.php?pCode=mclinic203,1,만성질환 클리닉,200406
25,휴병원,http://www.hu-hospital.co.kr/kr/index.php?pCode=mclinic205,1,내과 질환정보,200406
26,휴병원,http://www.hu-hospital.co.kr/kr/index.php?pCode=mclinic301,1,휴 물리치료센터,200406
27,휴병원,http://www.hu-hospital.co.kr/kr/index.php?pCode=mclinic302,1,체외충격파 치료,200406
28,휴병원,http://www.hu-hospital.co.kr/kr/index.php?pCode=mclinic303,1,도수,200406
29,휴병원,http://www.hu-hospital.co.kr/kr/index.php?pCode=mclinic305,1,물리치료 시설,200406
30,휴병원,http://www.hu-hospital.co.kr/kr/index.php?pCode=mexam01,1,종합건강검진,200406
31,휴병원,http://www.hu-hospital.co.kr/kr/index.php?pCode=mexam02,1,이용안내,200406
32,휴병원,http://www.hu-hospital.co.kr/kr/index.php?pCode=mexam03,1,종합검진,200406
33,휴병원,http://www.hu-hospital.co.kr/kr/index.php?pCode=mexam04,1,일반검진,200406
39,휴병원,http://www.hu-hospital.co.kr/kr/index.php?pCode=nopayitem,1,비급여안내,200406
41,휴병원,http://www.hu-hospital.co.kr/kr/index.php?pCode=counsel,1,진료상담,200406
44,휴병원,http://www.hu-hospital.co.kr/kr/index.php?pCode=epilogue,1,치료후기,200406
48,휴병원,http://www.hu-hospital.co.kr/kr/index.php?pCode=search,1,기타,200406
49,휴병원,http://www.hu-hospital.co.kr/kr/?pCode=privacy,1,개인정보처리방침,200406
52,휴병원,http://www.hu-hospital.co.kr/kr/?pCode=mediteam,1,의료진소개,200406
53,휴병원,http://www.hu-hospital.co.kr/kr/?pCode=right,1,환자권리,200406
54,휴병원,http://www.hu-hospital.co.kr/kr/?pCode=nopayitem,1,비급여안내,200406
0,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub02&filename=sub02_01,1,관절클리닉,200406
1,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub05&filename=sub05_01,1,척추클리닉,200406
3,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub04&filename=sub04_01,1,족부클리닉,200406
4,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub07&filename=sub07_01,1,신경과,200406
5,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub08&filename=sub08_01,1,정신건강의학과,200406
7,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub09&filename=sub09_01,1,내시경클리닉,200406
8,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub05&filename=sub05_0301,1,척추질환 (목,200406
9,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub05&filename=sub05_02,1,척추수술클리닉,200406
11,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub05&filename=sub05_05,1,도수치료,200406
13,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub01&filename=sub01_03,1,진료시간 & 증명서발급,200406
14,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub01&filename=sub01_04,1,의료진소개,200406
16,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub01&filename=sub01_06,1,의료장비,200406
17,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub03&filename=sub03_02,1,손목건초염(드퀘르벵),200406
18,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub03&filename=sub03_03,1,손목 & 손가락 손상,200406
19,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub03&filename=sub03_04,1,삼각섬유연골파열,200406
23,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub03&filename=sub03_08,1,"결절종, 거대세포종",200406
24,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub03&filename=sub03_09,1,전골간신경증후군,200406
26,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub03&filename=sub03_11,1,손가락관절염,200406
31,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub07&filename=sub07_06,1,안면마비,200406
37,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub08&filename=sub08_07,1,정신건강의학과 검사항목,200406
38,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub08&filename=sub08_0801,1,정신의학과 질환 자가진단,200406
39,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub09&filename=sub09_02,1,대장내시경,200406
40,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub02&filename=sub02_11,1,관절내시경클리닉,200406
41,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub02&filename=sub02_02,1,연골재생치료클리닉,200406
42,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub02&filename=sub02_05,1,프롤로테라피 치료,200406
43,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub02&filename=sub02_10,1,도수치료,200406
45,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub02&filename=sub02_0301,1,"상지(어깨, 팔꿈치) 질환",200406
46,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub02&filename=sub02_0401,1,"하지(무릎, 고관절) 질환",200406
49,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub04&filename=sub04_05,1,발목염좌 ,200406
52,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub04&filename=sub04_12,1,발목불안정증,200406
53,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub04&filename=sub04_13,1,통풍성관절염,200406
54,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub04&filename=sub04_06,1,발목터널증후군,200406
58,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub06&filename=sub06_07,1,대장 질환,200406
59,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub06&filename=sub06_08,1,간 질환,200406
62,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub06&filename=sub06_10,1,내과 연령대별 검사항목,200406
65,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub02&filename=sub02_0304,1,습관성어깨탈구,200406
66,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub02&filename=sub02_0305,1,관절와순파열,200406
67,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub02&filename=sub02_0306,1,견봉쇄골관절염,200406
69,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub02&filename=sub02_0308,1,팔꿈치관절염,200406
70,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub02&filename=sub02_0309,1,팔꿈치터널증후군,200406
71,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub02&filename=sub02_0402,1,대퇴골두무혈성괴사,200406
72,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub02&filename=sub02_0403,1,무릎퇴행성관절염,200406
73,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub02&filename=sub02_0404,1,반월상연골판 파열,200406
75,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub02&filename=sub02_0406,1,연골연화증,200406
77,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub02&filename=sub02_0411,1,무릎관절내유리체,200406
78,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub05&filename=sub05_0302,1,척추관협착증,200406
81,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub05&filename=sub05_0306,1,척추분리증,200406
82,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub05&filename=sub05_0308,1,척추압박골절,200406
83,새움병원,http://saeumhospital.mdrline.net/content/content.asp?FolderName=sub05&filename=sub05_0309,1,척추측만증,200406
0,평택21세기병원,http://www.pyeongtaek21.com/page/1_1.php,1,진료안내,200406
2,평택21세기병원,http://www.pyeongtaek21.com/page/1_3.php,1,의료진소개,200406
4,평택21세기병원,http://www.pyeongtaek21.com/page/1_5.php,1,증명서발급안내,200406
5,평택21세기병원,http://www.pyeongtaek21.com/page/1_7.php,1,비급여공지,200406
6,평택21세기병원,http://www.pyeongtaek21.com/page/3_1_2.php,1,21세기 치료노하우,200406
7,평택21세기병원,http://www.pyeongtaek21.com/page/3_2_1.php,1,관절치료,200406
8,평택21세기병원,http://www.pyeongtaek21.com/page/3_3_1.php,1,비수술치료,200406
9,평택21세기병원,http://www.pyeongtaek21.com/page/3_4_1.php,1,내과치료,200406
15,평택21세기병원,http://www.pyeongtaek21.com/page/3_1_1.php,1,내시경레이저수술,200406
16,평택21세기병원,http://www.pyeongtaek21.com/page/3_1_3.php,1,미세현미경수술,200406
17,평택21세기병원,http://www.pyeongtaek21.com/page/3_1_5.php,1,척추유합술,200406
18,평택21세기병원,http://www.pyeongtaek21.com/page/3_1_6.php,1,무수혈척추융합수술,200406
19,평택21세기병원,http://www.pyeongtaek21.com/page/3_1_7.php,1,척추연성고정술,200406
20,평택21세기병원,http://www.pyeongtaek21.com/page/3_1_8.php,1,척추압박골절치료,200406
21,평택21세기병원,http://www.pyeongtaek21.com/page/3_1_9.php,1,고주파열치료술(IDET),200406
22,평택21세기병원,http://www.pyeongtaek21.com/page/3_1_10.php,1,플라즈마(고주파)감압술,200406
23,평택21세기병원,http://www.pyeongtaek21.com/page/3_3_9.php,1,운동치료,200406
24,평택21세기병원,http://www.pyeongtaek21.com/page/3_3_6.php,1,체외 충격파 치료,200406
25,평택21세기병원,http://www.pyeongtaek21.com/page/3_1_4.php,1,목디스크와 치료,200406
26,평택21세기병원,http://www.pyeongtaek21.com/page/3_3_5.php,1,체외 충격파 치료,200406
27,평택21세기병원,http://www.pyeongtaek21.com/page/3_3_3.php,1,목 신경치료,200406
28,평택21세기병원,http://www.pyeongtaek21.com/page/3_3_7.php,1,운동치료,200406
29,평택21세기병원,http://www.pyeongtaek21.com/page/3_2_4.php,1,무릎관절내시경,200406
30,평택21세기병원,http://www.pyeongtaek21.com/page/3_2_2.php,1,자기관절 보존 수술법,200406
31,평택21세기병원,http://www.pyeongtaek21.com/page/3_2_5.php,1,줄기세포연골재생치료,200406
32,평택21세기병원,http://www.pyeongtaek21.com/page/3_2_3.php,1,어깨관절내시경,200406
33,평택21세기병원,http://www.pyeongtaek21.com/page/3_3_8.php,1,통증치료,200406
34,평택21세기병원,http://www.pyeongtaek21.com/page/3_3_4.php,1,- 무중력감압치료(MID),200406
35,평택21세기병원,http://www.pyeongtaek21.com/page/3_4_2.php,1,- 순환기내과,200406
37,평택21세기병원,http://www.pyeongtaek21.com/page/3_4_4.php,1,- 갑상선,200406
39,평택21세기병원,http://www.pyeongtaek21.com/page/policy.php,1,개인정보취급방침,200406
40,평택21세기병원,http://www.pyeongtaek21.com/page/provision.php,1,이용약관,200406
2,한미병원,http://www.hanmihospital.com/index.php?mid=page_rrOH26,1,비수술센터,200406
2,한미병원,http://www.hanmihospital.com/index.php?mid=decom,1,척추 비수술치료,200406
2,한미병원,http://www.hanmihospital.com/index.php?mid=pims,1,어깨 비수술치료,200406
2,한미병원,http://www.hanmihospital.com/index.php?mid=projoint,1,발목 비수술치료,200406
4,서울제이에스병원,http://www.seouljs.co.kr/default/intro/intro_2.php,1,의료진소개,200406
11,서울제이에스병원,http://www.seouljs.co.kr/default/info/sub_1.php,1,진료안내,200406
12,서울제이에스병원,http://www.seouljs.co.kr/default/info/sub_5.php,1,진료시간표,200406
13,서울제이에스병원,http://www.seouljs.co.kr/default/info/sub_2.php,1,진료예약,200406
15,서울제이에스병원,http://www.seouljs.co.kr/default/info/sub_4.php,1,비급여안내,200406
16,서울제이에스병원,http://www.seouljs.co.kr/default/jointandspine/sub_1.php,1,관절센터,200406
17,서울제이에스병원,http://www.seouljs.co.kr/default/jointandspine/sub_2.php,1,관절경수술,200406
18,서울제이에스병원,http://www.seouljs.co.kr/default/jointandspine/sub_3.php,1,줄기세포이식술,200406
19,서울제이에스병원,http://www.seouljs.co.kr/default/jointandspine/sub_4.php,1,휜다리교정술,200406
20,서울제이에스병원,http://www.seouljs.co.kr/default/jointandspine/sub_5.php,1,"수부,족부질환",200406
21,서울제이에스병원,http://www.seouljs.co.kr/default/jointandspine/sub_6.php,1,"골절,외상",200406
22,서울제이에스병원,http://www.seouljs.co.kr/default/jointandspine/sub_7.php,1,관절 비수술 센터,200406
23,서울제이에스병원,http://www.seouljs.co.kr/default/spine/sub_1.php,1,척추센터,200406
24,서울제이에스병원,http://www.seouljs.co.kr/default/spine/sub_2.php,1,허리디스크,200406
25,서울제이에스병원,http://www.seouljs.co.kr/default/spine/sub_3.php,1,척추관협착증,200406
26,서울제이에스병원,http://www.seouljs.co.kr/default/spine/sub_4.php,1,"척추골절,척추측만증",200406
27,서울제이에스병원,http://www.seouljs.co.kr/default/spine/sub_5.php,1,비수술 척추치료 센터,200406
28,서울제이에스병원,http://www.seouljs.co.kr/default/rehabilitation/sub_1.php,1,통증. 신경. 재활 센터,200406
32,서울제이에스병원,http://www.seouljs.co.kr/default/soaclinic/sub_2.php,1,성장검진,200406
33,서울제이에스병원,http://www.seouljs.co.kr/default/soaclinic/sub_3.php,1,성장치료,200406
34,서울제이에스병원,http://www.seouljs.co.kr/default/soaclinic/sub_4.php,1,운동치료,200406
35,서울제이에스병원,http://www.seouljs.co.kr/default/internal/sub_1.php,1,내과 검진센터,200406
36,서울제이에스병원,http://www.seouljs.co.kr/default/internal/sub_2.php,1,내시경클리닉,200406
37,서울제이에스병원,http://www.seouljs.co.kr/default/internal/sub_3.php,1,건강검진,200406
38,서울제이에스병원,http://www.seouljs.co.kr/default/internal/sub_6.php,1,종합검진,200406
42,서울제이에스병원,http://www.seouljs.co.kr/default/customer/sub_2.php,1,치료후기,200406
46,서울제이에스병원,http://www.seouljs.co.kr/default/customer/sub_6.php,1,실시간상담,200406
49,서울제이에스병원,http://www.seouljs.co.kr/default/member/register.php,1,이용약관,200406
50,서울제이에스병원,http://www.seouljs.co.kr/default/member/policy.php,1,개인정보처리방침,200406
1,광명 새움병원,http://www.gmsaeum.com/s04/sub01.php,1,척추클리닉,200406
2,광명 새움병원,http://www.gmsaeum.com/s04/sub02.php,1,수술척추클리닉,200406
0,연세나무병원,http://www.yonseinamu.net/non/non_01.php,1,도수치료,200406
1,연세나무병원,http://www.yonseinamu.net/non/non_02.php,1,물리치료,200406
1,척시원병원,http://www.conehs.co.kr/Contents/Contents.asp?DirName=sub01&FileName=sub0102,1,조직도,200406
4,척시원병원,http://www.conehs.co.kr/Contents/Contents.asp?DirName=sub02&FileName=sub0201,1,이용안내,200406
7,척시원병원,http://www.conehs.co.kr/Contents/Contents.asp?DirName=sub02&FileName=sub0204,1,증명서발급안내,200406
9,척시원병원,http://www.conehs.co.kr/Contents/Contents.asp?DirName=sub02&FileName=sub0206,1,병실생황안내,200406
10,척시원병원,http://www.conehs.co.kr/Contents/Contents.asp?DirName=sub03&FileName=sub0301,1,진료안내,200406
11,척시원병원,http://www.conehs.co.kr/Contents/Contents.asp?DirName=sub03&FileName=sub0303,1,진료과목,200406
12,척시원병원,http://www.conehs.co.kr/Contents/Contents.asp?DirName=sub03&FileName=sub0304,1,진료시간표안내,200406
14,척시원병원,http://www.conehs.co.kr/Contents/Contents.asp?DirName=sub04&FileName=sub040201,1,관절센터,200406
15,척시원병원,http://www.conehs.co.kr/Contents/Contents.asp?DirName=sub04&FileName=sub040303,1,비수술치료센터,200406
17,척시원병원,http://www.conehs.co.kr/Contents/Contents.asp?DirName=sub04&FileName=sub040501,1,디지털통증치료센터,200406
18,척시원병원,http://www.conehs.co.kr/Contents/Contents.asp?DirName=Intro&FileName=SiteMap,1,사이트맵,200406
19,척시원병원,http://www.conehs.co.kr/Contents/Contents.asp?DirName=sub04&FileName=sub040304,1,꼬리뼈 내시경 레이저 수핵 절제술,200406
20,척시원병원,http://www.conehs.co.kr/Contents/Contents.asp?DirName=sub04&FileName=sub040301,1,경피적 내시경 레이저 수핵 절제술,200406
21,척시원병원,http://www.conehs.co.kr/Contents/Contents.asp?DirName=sub04&FileName=sub040302,1,관절경수술,200406
22,척시원병원,http://www.conehs.co.kr/Contents/Contents.asp?DirName=sub04&FileName=sub040305,1,척추협착 풍선 확장술,200406
23,척시원병원,http://www.conehs.co.kr/Contents/Contents.asp?DirName=sub04&FileName=sub040306,1,플라즈마 수핵 성형술,200406
24,척시원병원,http://www.conehs.co.kr/Contents/Contents.asp?DirName=sub04&FileName=sub040601,1,종합건강증진센터-척시원 종합건강증진센터의 자세한 정보를 알 수 있습니다.,200406
1,우리병원,https://www.swoori.com/default/swoori/sub1.php?top=7&sub=1,1,병원이용안내,200406
2,우리병원,https://www.swoori.com/default/spine/sub1.php,1,척추클리닉,200406
3,우리병원,https://www.swoori.com/default/joint/sub1.php,1,관절클리닉Ⅰ,200406
4,우리병원,https://www.swoori.com/default/joint2/sub1.php,1,관절클리닉Ⅱ,200406
5,우리병원,https://www.swoori.com/default/body/sub1.php,1,발질환,200406
