,병원명,명칭,분류,소분류,중분류,중복컬럼_1,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
1814,예손병원,forearm [조영제포함],,,,,"600,000",,,HE222,,급여기준 외 실시한 경우 비급여,O,
1815,예손병원,arm [조영제포함],,,,,"600,000",,,HE222,,급여기준 외 실시한 경우 비급여,O,
1816,예손병원,wrist [조영제포함],,,,,"600,000",,,HE217,,급여기준 외 실시한 경우 비급여,O,
1817,예손병원,hand [조영제포함],,,,,"600,000",,,HE222,,급여기준 외 실시한 경우 비급여,O,
1818,예손병원,MRI:Finger + Thumb 추가MRI:Thumb + Finger 추가,,,,,"600,000",,,HE122,,급여기준 외 실시한 경우 비급여,,
1819,예손병원,MRI : Finger(multiple),,,,,"600,000",,,HE122,,급여기준 외 실시한 경우 비급여,,
1820,예손병원,Abdomen(복부),,,,,"480,000",,,HE127,,급여기준 외 실시한 경우 비급여,,
1821,예손병원,Pelvis(골반),,,,,"480,000",,,HE128,,급여기준 외 실시한 경우 비급여,,
1822,예손병원,Abdomen(복부) [조영제포함],,,,,"600,000",,,HE227,,급여기준 외 실시한 경우 비급여,O,
1823,예손병원,Pelvis(골반) [조영제포함],,,,,"600,000",,,HE228,,급여기준 외 실시한 경우 비급여,O,
1824,예손병원,Abdomen &  Pelvis(복부+골반),,,,,"700,000",,,HE127,,급여기준 외 실시한 경우 비급여,,
1825,예손병원,Abdomen &  Pelvis(복부+골반) [조영제포함],,,,,"820,000",,,HE227,,급여기준 외 실시한 경우 비급여,O,
1826,예손병원,face,,,,,"480,000",,,HE103,,급여기준 외 실시한 경우 비급여,,
1827,예손병원,TM joint,,,,,"480,000",,,HE107,,급여기준 외 실시한 경우 비급여,,
1828,예손병원,Neck,,,,,"480,000",,,HE108,,급여기준 외 실시한 경우 비급여,,
1829,예손병원,face [조영제포함],,,,,"600,000",,,HE203,,급여기준 외 실시한 경우 비급여,O,
1830,예손병원,TM joint [조영제포함],,,,,"600,000",,,HE207,,급여기준 외 실시한 경우 비급여,O,
1831,예손병원,Neck [조영제포함],,,,,"600,000",,,HE208,,급여기준 외 실시한 경우 비급여,O,
1832,예손병원,myelgram,,,,,"200,000",,,HE112,,급여기준 외 실시한 경우 비급여,,
1833,예손병원,"myelgram +  C-spine, T-spine, L-spine",,,,,"600,000",,,HE112,,급여기준 외 실시한 경우 비급여,,
1834,예손병원,"정형도수치료6(관절),정형도수치료6(척추)",,,,,"60,000",,,MX122,,,,
1835,예손병원,"정형도수치료12(관절),정형도수치료12(척추)",,,,,"120,000",,,MX122,,,,
1836,예손병원,"정형도수치료15(척추),정형도수치료15(관절)",,,,,"150,000",,,MX122,,관절은 2020.03.11부터 적용,,
1837,예손병원,정형도수치료12(복합)[1일당],,,,,"120,000",,,MX122,,,,
1838,예손병원,정형도수치료18(복합)[1일당],,,,,"180,000",,,MX122,,,,
1839,예손병원,,,,,,,,,,,,,
1840,예손병원,증식치료(프롤로prolo-사지관절부위),,,,,"50,000",,,MY142,,,,
1841,예손병원,ESWT(Focusing Type)9,,,,,"90,000",,,SZ084,,,,
1842,예손병원,ESWT(Radial Type)5,,,,,"50,000",,,SZ084,,,,
1843,예손병원,ESWT(Focusing Type)9 (다빈도),,,,,"50,000",,,SZ084,,,,
1844,예손병원,추간판내 고주파 열치료술 - 제1부위,,,,,"2,000,000",,,SZ083,,,O,O
1845,예손병원,추간판내 고주파 열치료술 - 제2부위부터,,,,,"500,000",,,SZ083,,,O,O
1846,예손병원,PEN-RACZ(경피적 경막외강 신경성형술)-재료대포함,,,,,"1,800,000",,,SZ634,,,O,O
1847,예손병원,PEN-NAVI(경피적 경막외강 신경성형술)-재료대포함,,,,,"1,800,000",,,SZ634,,,O,O
1848,예손병원,PEN-Balloon(경피적 풍선확장 경막외강 신경성형)-재료대포함,,,,,"2,500,000",,,SZ641,,,O,O
1849,예손병원,비후성 반흔 레이저 치료[10CM],,,,,"100,000",,,,,,,
1850,예손병원,비후성 반흔 레이저 치료[11CM~],,,,,"150,000",,,,,,,
1851,예손병원,PRP,,,,,"220,000",,,,,sono 포함,,
1852,예손병원,보호자식사,,,,,"5,000",,,,,한(1)상당,,
1853,예손병원,보호자공기밥,,,,,"1,000",,,,,,,
1854,예손병원,무릎밴드(살색),,,,,"8,000",,,-,,,,
1855,예손병원,다이나믹스프린트,,,,,"20,000",,,-,,,,
1856,예손병원,WRIST BRACE,,,,,"25,000",,,BC1205PV,,,,
1857,예손병원,팔걸이,,,,,"5,000",,,-,,,,
1858,예손병원,elbow  band - 파란색 free size,,,,,"20,000",,,-,,,,
1859,예손병원,elbow  band - 살색,,,,,"8,000",,,-,,,,
1860,예손병원,멀티핑거스프린트,,,,,"6,000",,,-,,,,
1861,예손병원,crutch 1쌍,,,,,"20,000",,,-,,,,
1862,예손병원,crutch 1개,,,,,"10,000",,,-,,,,
1863,예손병원,ankle  brace,,,,,"25,000",,,BC1208PV,,,,
1864,예손병원,soft  collar-목보조기,,,,,"15,000",,,-,,,,
1865,예손병원,Color cast shoes(칼라 캐스트 슈즈),,,,,"7,000",,,-,,,,
1866,예손병원,Cast Shoes(캐스트 슈즈),,,,,"7,000",,,-,,,,
1867,예손병원,쇄골밴드-8자붕대,,,,,"15,000",,,BC1200YF,,,,
1868,예손병원,워커-walker,,,,,"50,000",,,BC1201WO,,,,
1869,예손병원,어깨보조기-abduction  braece,,,,,"120,000",,,-,,,,
1870,예손병원,블록-어깨보조기용,,,,,"30,000",,,-,,,,
1871,예손병원,MCL  brace,,,,,"80,000",,,BC1001PV,,,,
1872,예손병원,knee  splint-슬관절고정대,,,,,"70,000",,,BC1006PV,,,,
1873,예손병원,상처솔,,,,,"5,000",,,-,,,,
1874,예손병원,발가락실리콘(가르망),,,,,"19,000",,,-,,,,
1875,예손병원,발가락실리콘,,,,,"10,000",,,-,,,,
1876,예손병원,발가락교정기(가르망),,,,,"11,000",,,-,,,,
1877,예손병원,next  step,,,,,"50,000",,,-,,,,
1878,예손병원,남자소변통,,,,,"2,000",,,-,,,,
1879,예손병원,깔창,,,,,"6,000",,,-,,,,
1880,예손병원,에어워커,,,,,"150,000",,,-,,,,
1881,예손병원,포에버헬스케어 워커,,,,,"70,000",,,-,,,,
1882,예손병원,orficast(10cm),,,,,"12,500",,,BC1202WO,,사용량(cm)에 따라,,
1883,예손병원,Thunder  Brace,,,,,"50,000",,,--,,,,
1884,예손병원,Thumb  brace,,,,,"15,000",,,-,,,,
1885,예손병원,필라델피아,,,,,"40,000",,,BC1204YF,,2019.10.18까지 적용,,
1886,예손병원,필라델피아(PHILADELPHIA CERVICAL COLLAR(상모)),,,,,"40,000",,,BC1203VM,,,,
1887,예손병원,찜질기-온팩,,,,,"30,000",,,-,,,,
1888,예손병원,벨포밴드,,,,,"15,000",,,-,,,,
1889,예손병원,앵클파워(ankle  power),,,,,"40,000",,,BC1223OC,,,,
1890,예손병원,발가락밴드(toe  band),,,,,"15,000",,,-,,,,
1891,예손병원,thera Band세라밴드-yellow,,,,,"10,000",,,-,,,,
1892,예손병원,thera Band세라밴드-red,,,,,"11,000",,,-,,,,
1893,예손병원,thera Band세라밴드-green,,,,,"12,000",,,-,,,,
1894,예손병원,스포밴드(UL)-20,,,,,"19,000",,,-,,,,
1895,예손병원,스포밴드(UL)-30,,,,,"23,000",,,-,,,,
1896,예손병원,스포밴드(M)-연두색,,,,,"27,000",,,-,,,,
1897,예손병원,Ball  Of Foot Cushion,,,,,"20,000",,,-,,,,
1898,예손병원,무지외반,,,,,"5,000",,,-,,,,
1899,예손병원,무지외반증  교정기,,,,,"25,000",,,-,,,,
1900,예손병원,플렉스바(빨강),,,,,"25,000",,,-,,,,
1901,예손병원,오벌-8,,,,,"25,000",,,-,,,,
1902,예손병원,Forefoot Relief  Shoe,,,,,"70,000",,,-,,,,
1903,예손병원,바코캐스트(VACOCAST),,,,,"280,000",,,BC1203ON,,,,
1904,예손병원,바코캐스트(VACOCAST)내피,,,,,"35,000",,,,,바코캐스트(BC1203ON)부속품,,
1905,예손병원,바코패디즈(VACO SPLINT),,,,,"280,000",,,BC1201ON,,,,
1906,예손병원,JM-CORSET(코르셋),,,,,"40,000",,,BC1209PV,,,,
1907,예손병원,환의(1벌),,,,,"20,000",,,,,환의반납시환불가능,,
1908,예손병원,환의,,,,,"10,000",,,,,환의반납시환불가능,,
1909,예손병원,외부영상판독(MRI),,,,,"50,000",,,,,급여기준 외 실시한 경우 비급여,,
1910,예손병원,체지방검사,,,,,"10,000",,,,,,,
1911,예손병원,조직검사슬라이드현상료,,,,,"10,000",,,,,,,
1912,예손병원,조직검사슬라이드현상료(염색x),,,,,"10,000",,,,,,,
1913,예손병원,혈액종합검진(70종),건강검진,,,,"120,000",,,,,,,
1914,예손병원,종합검진 블루형,건강검진,,,,"300,000",,,,,,,
1915,예손병원,종합검진 실버형,건강검진,,,,"400,000",,,,,,,
1916,예손병원,종합검진 골드형,건강검진,,,,"500,000",,,,,,,
1917,예손병원,종합검진 다이아몬드형,건강검진,,,,"900,000",,,,,,,
1918,예손병원,위내시경 수면료 (진정내시경),진정내시경,,,,"60,000",,,,,2020.02.17부터 적용,,
1919,예손병원,대장내시경 수면료 (진정내시경),진정내시경,,,,"80,000","60,000","80,000",,,"2020.02.17부터 적용검진 위내시경 동시 시행 시 60,000원",,
1920,예손병원,위+대장내시경 수면료 (진정내시경),진정내시경,,,,"120,000",,,,,2020.02.17부터 적용,,
1921,예손병원,상급병실료차액-1인실A,,,,,"150,000",,,ABZ01,,,,
1922,예손병원,상급병실료차액-1인실B,,,,,"130,000",,,ABZ01,,,,
1923,예손병원,1인실A 입원료,입원료,,,,"200,000",,,AB902,,2019.07.01부터 적용,,
1924,예손병원,1인실B 입원료,입원료,,,,"180,000",,,AB902,,2019.07.01부터 적용,,
1925,예손병원,1인실B 입원료(간호간병),입원료,,,,"230,000",,,AB902,,2019.07.01부터 적용,,
1926,예손병원,항CCP항체(Anti  CCP Ab),,,,,"40,000",,,CZ432,,,,
1927,예손병원,인플루엔자 A.B 바이러스 항원검사[현장검사],,,,,"30,000",,,CZ394,,,,
1928,예손병원,SSR  (교감신경피부반응검사),,,,,"15,000",,,FZ681,,,,
1929,예손병원,CK-MB KIT,,,,,"4,280",,,,,,,
1930,예손병원,기생충성충검사,,,,,"12,000",,,,,,,
1931,예손병원,성호르몬결합글로불린(SHBG),,,,,"80,000",,,CZ202,,,,
1932,예손병원,요임신반응검사(키트),임신관련 검사,,,,"8,000",,,,,,,
1933,예손병원,"DITI(손,수근관증후군)",제3절.기능 검사료,,,,"150,000",,,EZ776,,,,
1934,예손병원,"DITI(전신다리,술전검사)",제3절.기능 검사료,,,,"200,000",,,EZ776,,,,
1935,예손병원,"DITI(전신상지,술전검사)",제3절.기능 검사료,,,,"200,000",,,EZ776,,,,
1936,예손병원,DITI(발),제3절.기능 검사료,,,,"150,000",,,EZ776,,,,
1937,예손병원,동적 족저압측정,제3절.기능 검사료,,,,"120,000",,,EZ777,,,,
1938,예손병원,동적 족저압측정-다빈도,제3절.기능 검사료,,,,"60,000",,,EZ777,,,,
1939,예손병원,SONO:Musculoskeletal,,,,,"100,000",,,,,급여기준 외 실시한 경우 비급여,,
1940,예손병원,SONO:HAND,,,,,"50,000",,,,,급여기준 외 실시한 경우 비급여,,
1941,예손병원,SONO:FOOT,,,,,"50,000",,,,,급여기준 외 실시한 경우 비급여,,
1942,예손병원,SONO:shoulder  injection,,,,,"100,000",,,,,급여기준 외 실시한 경우 비급여,,
1943,예손병원,SONO:hip injection,,,,,"100,000",,,,,급여기준 외 실시한 경우 비급여,,
1944,예손병원,SONO:Echo(심장),,,,,"250,000",,,,,급여기준 외 실시한 경우 비급여,,
1945,예손병원,SONO:Carotid  artery(경동맥) - 도플러포함,,,,,"150,000",,,EB415,,급여기준 외 실시한 경우 비급여,,
1946,예손병원,SONO:Thyroid(갑상선),,,,,"100,000",,,EB414,,급여기준 외 실시한 경우 비급여,,
1947,예손병원,SONO:Pelvis(골반),,,,,"100,000",,,EB465,,급여기준 외 실시한 경우 비급여,,
1948,예손병원,SONO:Kidney(콩팥) or urinary system(비뇨기계),,,,,"100,000",,,,,급여기준 외 실시한 경우 비급여,,
1949,예손병원,SONO:Breast(유방) or axillary(겨드랑이),,,,,"100,000",,,EB421,,급여기준 외 실시한 경우 비급여,,
1950,예손병원,SONO:증식치료(프롤로prolo),,,,,"70,000",,,,,급여기준 외 실시한 경우 비급여,,
1951,예손병원,BPB마취시(OR),,,,,"150,000",,,,,,,
1952,예손병원,BPB마취시(OR)-Both,,,,,"250,000",,,,,,,
1953,예손병원,마취유도초음파(상완),,,,,"100,000",,,,,,,
1954,예손병원,마취유도초음파(대퇴),,,,,"100,000",,,,,,,
1955,예손병원,Doppler,,,,,"150,000",,,,,,,
1956,예손병원,popliteal with doppler(하지),,,,,"150,000",,,,,,,
1957,예손병원,Doppler(족부),,,,,"100,000",,,,,,,
1958,예손병원,[검진]SONO:Abdomen(복부),건강검진,,,,"150,000",,,,,건강검진,,
1959,예손병원,[검진]SONO:Liver(간),건강검진,,,,"60,000",,,,,건강검진,,
1960,예손병원,Brain(뇌),,,,,"500,000",,,HI101005,,급여기준 외 실시한 경우 비급여,,
1961,예손병원,Brain(diffusion만),,,,,"150,000",,,HF101,,급여기준 외 실시한 경우 비급여,,
1962,예손병원,Brain(angiography만),,,,,"150,000",,,HI135005,,급여기준 외 실시한 경우 비급여,,
1963,예손병원,Brain MRI+MRA,,,,,"650,000",,,"HI101005,HI135005",,급여기준 외 실시한 경우 비급여,,
1964,예손병원,Brain[조영제포함],,,,,"620,000",,,HI201005,,급여기준 외 실시한 경우 비급여,O,
1965,예손병원,Brain MRI(enhance)+MRA,,,,,"770,000",,,"HI201005,HI135005",,급여기준 외 실시한 경우 비급여,O,
1966,예손병원,C-spine(경추),,,,,"480,000",,,HE109,,급여기준 외 실시한 경우 비급여,,
1967,예손병원,T-spine(흉추),,,,,"480,000",,,HE110,,급여기준 외 실시한 경우 비급여,,
1968,예손병원,L-spine(요추),,,,,"480,000",,,HE111,,급여기준 외 실시한 경우 비급여,,
1969,예손병원,T-L spine,,,,,"480,000",,,HE110,,급여기준 외 실시한 경우 비급여,,
1970,예손병원,C-spine [조영제포함],,,,,"600,000",,,HE209,,급여기준 외 실시한 경우 비급여,O,
1971,예손병원,T-spine [조영제포함],,,,,"600,000",,,HE210,,급여기준 외 실시한 경우 비급여,O,
1972,예손병원,L-spine [조영제포함],,,,,"600,000",,,HE211,,급여기준 외 실시한 경우 비급여,O,
1973,예손병원,T-L spine [조영제포함],,,,,"600,000",,,HE211,,급여기준 외 실시한 경우 비급여,O,
1974,예손병원,"C-spine, T-spine, L-spine, T-L spine with CTL",,,,,"600,000",,,HE109,,급여기준 외 실시한 경우 비급여,,
1975,예손병원,C-spine MR + foraminal MRL-spine MR +  foraminal MR,,,,,"600,000",,,HE109HE111,,급여기준 외 실시한 경우 비급여,,
1976,예손병원,"MRI:L-spine + Hip T2(coronal, axial)",,,,,"600,000",,,HE111,,급여기준 외 실시한 경우 비급여,,
1977,예손병원,MRI:Hip + L-spine T2 series,,,,,"600,000",,,HE118,,급여기준 외 실시한 경우 비급여,,
1978,예손병원,C-spine with CTL + foraminal MRL-spine with CTL + foraminal  MR,,,,,"700,000",,,HE109HE111,,급여기준 외 실시한 경우 비급여,,
1979,예손병원,"MRI:C-spine with CTL + Hip T2(coronal, axial)MRI:L-spine with CTL + Hip T2(coronal, axial)",,,,,"700,000",,,HE109HE111,,급여기준 외 실시한 경우 비급여,,
1980,예손병원,"MRI:C-spine(T2 serise)+Shoulder(coronal,sagittal, axial)",,,,,"550,000",,,HE409,,급여기준 외 실시한 경우 비급여,,
1981,예손병원,"foraminal MR (C-spine, T-spine, L-spine, T-L spine)",,,,,"300,000",,,HE409,,급여기준 외 실시한 경우 비급여,,
1982,예손병원,"T2 series (C-spine, T-spine,  L-spine, T-L spine)",,,,,"300,000",,,HE409,,급여기준 외 실시한 경우 비급여,,
1983,예손병원,"CTL + Hip T2(coronal, axial)",,,,,"300,000",,,HE418,,급여기준 외 실시한 경우 비급여,,
1984,예손병원,CTL + foraminal MR,,,,,"300,000",,,,,급여기준 외 실시한 경우 비급여,,
1985,예손병원,"CTL + Hip T2(coronal, axial)",,,,,"300,000",,,HE418,,급여기준 외 실시한 경우 비급여,,
1986,예손병원,"Hip T2(coronal, axial)",,,,,"250,000",,,HE418,,급여기준 외 실시한 경우 비급여,,
1987,예손병원,MRI CTL,,,,,"200,000",,,,,급여기준 외 실시한 경우 비급여,,
1988,예손병원,enhance추가,,,,,"200,000",,,,,급여기준 외 실시한 경우 비급여,O,
1989,예손병원,Knee(무릎),,,,,"480,000",,,HE120,,급여기준 외 실시한 경우 비급여,,
1990,예손병원,Knee[조영제포함],,,,,"600,000",,,HE220,,급여기준 외 실시한 경우 비급여,O,
1991,예손병원,Knee(TKRA용),,,,,"300,000",,,HE420,,급여기준 외 실시한 경우 비급여,,
1992,예손병원,Shoulder(어깨)(술전),,,,,"530,000",,,HE115,,급여기준 외 실시한 경우 비급여,,
1993,예손병원,Shoulder(어깨)(술후),,,,,"480,000",,,HE115,,급여기준 외 실시한 경우 비급여,,
1994,예손병원,Shoulder[조영제포함],,,,,"650,000",,,HE215,,급여기준 외 실시한 경우 비급여,O,
1995,예손병원,Shoulder(MRA),,,,,"590,000",,,HE215,,급여기준 외 실시한 경우 비급여,,
1996,예손병원,shoulder(MRA+Fluoroscopy),,,,,"590,000",,,HE215,,급여기준 외 실시한 경우 비급여,,
1997,예손병원,shoulder(Arthro만)-타병원에서  MR시행후,,,,,"300,000",,,HE215,,급여기준 외 실시한 경우 비급여,,
1998,예손병원,"Shoulder(coronal,  sagittal, axial)",,,,,"250,000",,,HE415,,급여기준 외 실시한 경우 비급여,,
1999,예손병원,hip joint,,,,,"480,000",,,HE118,,급여기준 외 실시한 경우 비급여,,
2000,예손병원,thigh,,,,,"480,000",,,HE123,,급여기준 외 실시한 경우 비급여,,
2001,예손병원,lower leg,,,,,"480,000",,,HE123,,급여기준 외 실시한 경우 비급여,,
2002,예손병원,ankle,,,,,"480,000",,,HE121,,급여기준 외 실시한 경우 비급여,,
2003,예손병원,foot,,,,,"480,000",,,HE123,,급여기준 외 실시한 경우 비급여,,
2004,예손병원,hip joint [조영제포함],,,,,"600,000",,,HE218,,급여기준 외 실시한 경우 비급여,O,
2005,예손병원,thigh [조영제포함],,,,,"600,000",,,HE223,,급여기준 외 실시한 경우 비급여,O,
2006,예손병원,lower leg [조영제포함],,,,,"600,000",,,HE223,,급여기준 외 실시한 경우 비급여,O,
2007,예손병원,ankle [조영제포함],,,,,"600,000",,,HE221,,급여기준 외 실시한 경우 비급여,O,
2008,예손병원,foot [조영제포함],,,,,"600,000",,,HE223,,급여기준 외 실시한 경우 비급여,O,
2009,예손병원,Lower Extremities(하지),,,,,"480,000",,,HE123,,급여기준 외 실시한 경우 비급여,,
2010,예손병원,Lower Extremities [조영제포함],,,,,"600,000",,,HE223,,급여기준 외 실시한 경우 비급여,O,
2011,예손병원,ankle(MRA+Fluoroscopy),,,,,"590,000",,,HE221,,급여기준 외 실시한 경우 비급여,O,
2012,예손병원,foot & ankle (OS10),,,,,"600,000",,,HE121,,급여기준 외 실시한 경우 비급여,,
2013,예손병원,"lower leg, foot, ankle (OS10)",,,,,"350,000",,,HE121,,급여기준 외 실시한 경우 비급여,,
2014,예손병원,sacroiliac joint,,,,,"480,000",,,HE119,,급여기준 외 실시한 경우 비급여,,
2015,예손병원,Upper Extremities(상지),,,,,"480,000",,,HE122,,급여기준 외 실시한 경우 비급여,,
2016,예손병원,Upper Extremities [조영제포함],,,,,"600,000",,,HE222,,급여기준 외 실시한 경우 비급여,O,
2017,예손병원,elbow,,,,,"480,000",,,HE116,,급여기준 외 실시한 경우 비급여,,
2018,예손병원,forearm,,,,,"480,000",,,HE122,,급여기준 외 실시한 경우 비급여,,
2019,예손병원,arm,,,,,"480,000",,,HE122,,급여기준 외 실시한 경우 비급여,,
2020,예손병원,wrist,,,,,"480,000",,,HE117,,급여기준 외 실시한 경우 비급여,,
2021,예손병원,hand,,,,,"480,000",,,HE122,,급여기준 외 실시한 경우 비급여,,
2022,예손병원,elbow [조영제포함],,,,,"600,000",,,HE216,,급여기준 외 실시한 경우 비급여,O,
2023,예손병원,forearm [조영제포함],,,,,"600,000",,,HE222,,급여기준 외 실시한 경우 비급여,O,
2024,예손병원,arm [조영제포함],,,,,"600,000",,,HE222,,급여기준 외 실시한 경우 비급여,O,
2025,예손병원,wrist [조영제포함],,,,,"600,000",,,HE217,,급여기준 외 실시한 경우 비급여,O,
2026,예손병원,hand [조영제포함],,,,,"600,000",,,HE222,,급여기준 외 실시한 경우 비급여,O,
2027,예손병원,MRI:Finger + Thumb 추가MRI:Thumb + Finger 추가,,,,,"600,000",,,HE122,,급여기준 외 실시한 경우 비급여,,
2028,예손병원,MRI : Finger(multiple),,,,,"600,000",,,HE122,,급여기준 외 실시한 경우 비급여,,
2029,예손병원,Abdomen(복부),,,,,"480,000",,,HE127,,급여기준 외 실시한 경우 비급여,,
2030,예손병원,Pelvis(골반),,,,,"480,000",,,HE128,,급여기준 외 실시한 경우 비급여,,
2031,예손병원,Abdomen(복부) [조영제포함],,,,,"600,000",,,HE227,,급여기준 외 실시한 경우 비급여,O,
2032,예손병원,Pelvis(골반) [조영제포함],,,,,"600,000",,,HE228,,급여기준 외 실시한 경우 비급여,O,
2033,예손병원,Abdomen &  Pelvis(복부+골반),,,,,"700,000",,,HE127,,급여기준 외 실시한 경우 비급여,,
2034,예손병원,Abdomen &  Pelvis(복부+골반) [조영제포함],,,,,"820,000",,,HE227,,급여기준 외 실시한 경우 비급여,O,
2035,예손병원,face,,,,,"480,000",,,HE103,,급여기준 외 실시한 경우 비급여,,
2036,예손병원,TM joint,,,,,"480,000",,,HE107,,급여기준 외 실시한 경우 비급여,,
2037,예손병원,Neck,,,,,"480,000",,,HE108,,급여기준 외 실시한 경우 비급여,,
2038,예손병원,face [조영제포함],,,,,"600,000",,,HE203,,급여기준 외 실시한 경우 비급여,O,
2039,예손병원,TM joint [조영제포함],,,,,"600,000",,,HE207,,급여기준 외 실시한 경우 비급여,O,
2040,예손병원,Neck [조영제포함],,,,,"600,000",,,HE208,,급여기준 외 실시한 경우 비급여,O,
2041,예손병원,myelgram,,,,,"200,000",,,HE112,,급여기준 외 실시한 경우 비급여,,
2042,예손병원,"myelgram +  C-spine, T-spine, L-spine",,,,,"600,000",,,HE112,,급여기준 외 실시한 경우 비급여,,
2043,예손병원,"정형도수치료6(관절),정형도수치료6(척추)",,,,,"60,000",,,MX122,,,,
2044,예손병원,"정형도수치료12(관절),정형도수치료12(척추)",,,,,"120,000",,,MX122,,,,
2045,예손병원,"정형도수치료15(척추),정형도수치료15(관절)",,,,,"150,000",,,MX122,,관절은 2020.03.11부터 적용,,
2046,예손병원,정형도수치료12(복합)[1일당],,,,,"120,000",,,MX122,,,,
2047,예손병원,정형도수치료18(복합)[1일당],,,,,"180,000",,,MX122,,,,
2048,예손병원,,,,,,,,,,,,,
2049,예손병원,증식치료(프롤로prolo-사지관절부위),,,,,"50,000",,,MY142,,,,
2050,예손병원,ESWT(Focusing Type)9,,,,,"90,000",,,SZ084,,,,
2051,예손병원,ESWT(Radial Type)5,,,,,"50,000",,,SZ084,,,,
2052,예손병원,ESWT(Focusing Type)9 (다빈도),,,,,"50,000",,,SZ084,,,,
2053,예손병원,추간판내 고주파 열치료술 - 제1부위,,,,,"2,000,000",,,SZ083,,,O,O
2054,예손병원,추간판내 고주파 열치료술 - 제2부위부터,,,,,"500,000",,,SZ083,,,O,O
2055,예손병원,PEN-RACZ(경피적 경막외강 신경성형술)-재료대포함,,,,,"1,800,000",,,SZ634,,,O,O
2056,예손병원,PEN-NAVI(경피적 경막외강 신경성형술)-재료대포함,,,,,"1,800,000",,,SZ634,,,O,O
2057,예손병원,PEN-Balloon(경피적 풍선확장 경막외강 신경성형)-재료대포함,,,,,"2,500,000",,,SZ641,,,O,O
2058,예손병원,비후성 반흔 레이저 치료[10CM],,,,,"100,000",,,,,,,
2059,예손병원,비후성 반흔 레이저 치료[11CM~],,,,,"150,000",,,,,,,
2060,예손병원,PRP,,,,,"220,000",,,,,sono 포함,,
2061,예손병원,보호자식사,,,,,"5,000",,,,,한(1)상당,,
2062,예손병원,보호자공기밥,,,,,"1,000",,,,,,,
2063,예손병원,무릎밴드(살색),,,,,"8,000",,,-,,,,
2064,예손병원,다이나믹스프린트,,,,,"20,000",,,-,,,,
2065,예손병원,WRIST BRACE,,,,,"25,000",,,BC1205PV,,,,
2066,예손병원,팔걸이,,,,,"5,000",,,-,,,,
2067,예손병원,elbow  band - 파란색 free size,,,,,"20,000",,,-,,,,
2068,예손병원,elbow  band - 살색,,,,,"8,000",,,-,,,,
2069,예손병원,멀티핑거스프린트,,,,,"6,000",,,-,,,,
2070,예손병원,crutch 1쌍,,,,,"20,000",,,-,,,,
2071,예손병원,crutch 1개,,,,,"10,000",,,-,,,,
2072,예손병원,ankle  brace,,,,,"25,000",,,BC1208PV,,,,
2073,예손병원,soft  collar-목보조기,,,,,"15,000",,,-,,,,
2074,예손병원,Color cast shoes(칼라 캐스트 슈즈),,,,,"7,000",,,-,,,,
2075,예손병원,Cast Shoes(캐스트 슈즈),,,,,"7,000",,,-,,,,
2076,예손병원,쇄골밴드-8자붕대,,,,,"15,000",,,BC1200YF,,,,
2077,예손병원,워커-walker,,,,,"50,000",,,BC1201WO,,,,
2078,예손병원,어깨보조기-abduction  braece,,,,,"120,000",,,-,,,,
2079,예손병원,블록-어깨보조기용,,,,,"30,000",,,-,,,,
2080,예손병원,MCL  brace,,,,,"80,000",,,BC1001PV,,,,
2081,예손병원,knee  splint-슬관절고정대,,,,,"70,000",,,BC1006PV,,,,
2082,예손병원,상처솔,,,,,"5,000",,,-,,,,
2083,예손병원,발가락실리콘(가르망),,,,,"19,000",,,-,,,,
2084,예손병원,발가락실리콘,,,,,"10,000",,,-,,,,
2085,예손병원,발가락교정기(가르망),,,,,"11,000",,,-,,,,
2086,예손병원,next  step,,,,,"50,000",,,-,,,,
2087,예손병원,남자소변통,,,,,"2,000",,,-,,,,
2088,예손병원,깔창,,,,,"6,000",,,-,,,,
2089,예손병원,에어워커,,,,,"150,000",,,-,,,,
2090,예손병원,포에버헬스케어 워커,,,,,"70,000",,,-,,,,
2091,예손병원,orficast(10cm),,,,,"12,500",,,BC1202WO,,사용량(cm)에 따라,,
2092,예손병원,Thunder  Brace,,,,,"50,000",,,--,,,,
2093,예손병원,Thumb  brace,,,,,"15,000",,,-,,,,
2094,예손병원,필라델피아,,,,,"40,000",,,BC1204YF,,2019.10.18까지 적용,,
2095,예손병원,필라델피아(PHILADELPHIA CERVICAL COLLAR(상모)),,,,,"40,000",,,BC1203VM,,,,
2096,예손병원,찜질기-온팩,,,,,"30,000",,,-,,,,
2097,예손병원,벨포밴드,,,,,"15,000",,,-,,,,
2098,예손병원,앵클파워(ankle  power),,,,,"40,000",,,BC1223OC,,,,
2099,예손병원,발가락밴드(toe  band),,,,,"15,000",,,-,,,,
2100,예손병원,thera Band세라밴드-yellow,,,,,"10,000",,,-,,,,
2101,예손병원,thera Band세라밴드-red,,,,,"11,000",,,-,,,,
2102,예손병원,thera Band세라밴드-green,,,,,"12,000",,,-,,,,
2103,예손병원,스포밴드(UL)-20,,,,,"19,000",,,-,,,,
2104,예손병원,스포밴드(UL)-30,,,,,"23,000",,,-,,,,
2105,예손병원,스포밴드(M)-연두색,,,,,"27,000",,,-,,,,
2106,예손병원,Ball  Of Foot Cushion,,,,,"20,000",,,-,,,,
