Unnamed: 0,hspt_name,url,depth,text,date,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/06_community/community_01.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0601'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/06_community/community_02.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0602'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/06_community/community_03.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0603'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/06_community/community_04.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0604'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/06_community/community_05.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0605'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/01_introduce/introduce_01.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0101'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/01_introduce/introduce_02.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0102'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/01_introduce/introduce_03.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0103'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/01_introduce/introduce_04.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0104'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/01_introduce/introduce_05.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0105'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/01_introduce/introduce_06.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0106'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/02_medicare/medicare_02.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0202'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/02_medicare/medicare_03.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0203'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/02_medicare/medicare_04.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0204'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/02_medicare/medicare_01.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0201'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/02_medicare/medicare_05.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0205'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/03_medidoctor/medidoctor_01.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0301'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/03_medidoctor/medidoctor_02.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0302'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/03_medidoctor/medidoctor_03.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0303'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/04_specialty/specialty_01.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0401'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/04_specialty/specialty_02.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0402'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/04_specialty/specialty_03.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0403'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/04_specialty/specialty_04.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0404'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/04_specialty/specialty_05.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0405'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/04_specialty/specialty_06.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0406'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/05_health/health_01.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0501'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/05_health/health_02.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0502'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/05_health/health_03.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0503'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/05_health/health_04.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0504'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/06_community/community_01.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0601'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/06_community/community_02.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0602'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/06_community/community_03.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0603'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/06_community/community_04.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0604'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/06_community/community_05.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0605'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/02_medicare/medicare_05.php,1,의료법인 신의료재단 김해삼승병원/slidedown_showHide('box2'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/02_medicare/medicare_02.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0202'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/02_medicare/medicare_03.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0203'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/02_medicare/medicare_04.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0204'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/02_medicare/medicare_01.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0201'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/02_medicare/medicare_05.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0205'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/02_medicare/medicare_02.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0202'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/02_medicare/medicare_03.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0203'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/02_medicare/medicare_04.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0204'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/02_medicare/medicare_01.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0201'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/02_medicare/medicare_05.php,1,의료법인 신의료재단 김해삼승병원/javascript:menulink('0205'),200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/02_medicare/medicare_05.php,1,의료법인 신의료재단 김해삼승병원/행위료,200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/02_medicare/medicare_05_01.php,1,의료법인 신의료재단 김해삼승병원/치료재료대,200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/02_medicare/medicare_05_02.php,1,의료법인 신의료재단 김해삼승병원/약제비,200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/02_medicare/medicare_05_03.php,1,의료법인 신의료재단 김해삼승병원/제증명수수료,200327,
,의료법인 신의료재단 김해삼승병원,http://www.ghsamsung.com/02_medicare/medicare_05_04.php,1,의료법인 신의료재단 김해삼승병원/기타,200327,
,의료법인 토마스의료재단 안양윌스기념병원,https://anyspine.co.kr/hosp/hosp05.html,1,의료법인 토마스의료재단 안양윌스기념병원/goFacebook('http://anyspine.co.kr/hosp/hosp05.html?'),200327,
,의료법인 토마스의료재단 안양윌스기념병원,https://anyspine.co.kr/hosp/hosp05.html,1,의료법인 토마스의료재단 안양윌스기념병원/전체,200327,
,의료법인 토마스의료재단 안양윌스기념병원,https://anyspine.co.kr/hosp/hosp05.html?cate1=1,1,의료법인 토마스의료재단 안양윌스기념병원/,200327,
,의료법인 토마스의료재단 안양윌스기념병원,https://anyspine.co.kr/hosp/hosp05.html?cate1=2,1,의료법인 토마스의료재단 안양윌스기념병원/,200327,
,의료법인 토마스의료재단 안양윌스기념병원,https://anyspine.co.kr/hosp/hosp05.html?cate1=3,1,의료법인 토마스의료재단 안양윌스기념병원/,200327,
,의료법인 토마스의료재단 안양윌스기념병원,https://anyspine.co.kr/hosp/hosp05.html?cate1=4,1,의료법인 토마스의료재단 안양윌스기념병원/,200327,
,의료법인 토마스의료재단 안양윌스기념병원,https://anyspine.co.kr/hosp/hosp05.html?cate1=5,1,의료법인 토마스의료재단 안양윌스기념병원/,200327,
,의료법인 토마스의료재단 안양윌스기념병원,https://anyspine.co.kr/hosp/hosp05.html?cate1=6,1,의료법인 토마스의료재단 안양윌스기념병원/,200327,
,의료법인 토마스의료재단 안양윌스기념병원,https://anyspine.co.kr/hosp/hosp05.html,1,의료법인 토마스의료재단 안양윌스기념병원/전체,200327,
,의료법인 토마스의료재단 안양윌스기념병원,https://anyspine.co.kr/hosp/hosp05.html?cate1=1,1,의료법인 토마스의료재단 안양윌스기념병원/,200327,
,의료법인 토마스의료재단 안양윌스기념병원,https://anyspine.co.kr/hosp/hosp05.html?cate1=2,1,의료법인 토마스의료재단 안양윌스기념병원/,200327,
,의료법인 토마스의료재단 안양윌스기념병원,https://anyspine.co.kr/hosp/hosp05.html?cate1=3,1,의료법인 토마스의료재단 안양윌스기념병원/,200327,
,의료법인 토마스의료재단 안양윌스기념병원,https://anyspine.co.kr/hosp/hosp05.html?cate1=4,1,의료법인 토마스의료재단 안양윌스기념병원/,200327,
,의료법인 토마스의료재단 안양윌스기념병원,https://anyspine.co.kr/hosp/hosp05.html?cate1=5,1,의료법인 토마스의료재단 안양윌스기념병원/,200327,
,의료법인 토마스의료재단 안양윌스기념병원,https://anyspine.co.kr/hosp/hosp05.html?cate1=6,1,의료법인 토마스의료재단 안양윌스기념병원/,200327,
,의료법인 토마스의료재단 안양윌스기념병원,https://anyspine.co.kr/hosp/hosp05.html?cate1=6,1,의료법인 토마스의료재단 안양윌스기념병원/,200327,
,의료법인 토마스의료재단 안양윌스기념병원,https://anyspine.co.kr/hosp/hosp05.html?cate1=6,1,의료법인 토마스의료재단 안양윌스기념병원/,200327,
,의료법인 토마스의료재단 안양윌스기념병원,https://anyspine.co.kr/hosp/hosp05.html?cate1=6,1,의료법인 토마스의료재단 안양윌스기념병원/,200327,
,의료법인 토마스의료재단 안양윌스기념병원,https://anyspine.co.kr/hosp/hosp05.html?cate1=6,1,의료법인 토마스의료재단 안양윌스기념병원/,200327,
,의료법인 토마스의료재단 안양윌스기념병원,https://anyspine.co.kr/hosp/hosp05.html?cate1=6,1,의료법인 토마스의료재단 안양윌스기념병원/,200327,
,의료법인 토마스의료재단 안양윌스기념병원,https://anyspine.co.kr/hosp/hosp05.html?cate1=6,1,의료법인 토마스의료재단 안양윌스기념병원/,200327,
,의료법인 토마스의료재단 안양윌스기념병원,https://anyspine.co.kr/hosp/hosp05.html?cate1=6,1,의료법인 토마스의료재단 안양윌스기념병원/,200327,
,의료법인 토마스의료재단 안양윌스기념병원,https://anyspine.co.kr/hosp/hosp05.html?cate1=6,1,의료법인 토마스의료재단 안양윌스기념병원/,200327,
,의료법인 토마스의료재단 안양윌스기념병원,https://anyspine.co.kr/hosp/hosp01.html,1,의료법인 토마스의료재단 안양윌스기념병원/병원이용안내,200327,
,의료법인 토마스의료재단 안양윌스기념병원,https://anyspine.co.kr/hosp/hosp05.html?page=2&cate1=1&cate2=&np_item=&hp_type= ,1,의료법인 토마스의료재단 안양윌스기념병원/2,200327,
,의료법인 토마스의료재단 안양윌스기념병원,https://anyspine.co.kr/hosp/hosp05.html?page=3&cate1=1&cate2=&np_item=&hp_type= ,1,의료법인 토마스의료재단 안양윌스기념병원/3,200327,
,의료법인 토마스의료재단 안양윌스기념병원,https://anyspine.co.kr/hosp/hosp05.html?page=4&cate1=1&cate2=&np_item=&hp_type= ,1,의료법인 토마스의료재단 안양윌스기념병원/4,200327,
,의료법인 토마스의료재단 안양윌스기념병원,https://anyspine.co.kr/hosp/hosp05.html?page=5&cate1=1&cate2=&np_item=&hp_type= ,1,의료법인 토마스의료재단 안양윌스기념병원/5,200327,
,의료법인 토마스의료재단 안양윌스기념병원,https://anyspine.co.kr/hosp/hosp05.html,1,의료법인 토마스의료재단 안양윌스기념병원/비급여 진료비 안내,200327,
,의료법인춘곡의료재단수성메트로병원,https://www.metro-suseong.co.kr/visitor/hos.php,1,의료법인춘곡의료재단수성메트로병원/병원 층별안내,200327,
,의료법인춘곡의료재단수성메트로병원,https://www.metro-suseong.co.kr/visitor/tr.php,1,의료법인춘곡의료재단수성메트로병원/입원시설,200327,
,의료법인춘곡의료재단수성메트로병원,https://www.metro-suseong.co.kr/visitor/emr.php,1,의료법인춘곡의료재단수성메트로병원/야간진료 안내,200327,
,의료법인춘곡의료재단수성메트로병원,https://www.metro-suseong.co.kr/visitor/in_out.php,1,의료법인춘곡의료재단수성메트로병원/입퇴원안내,200327,
,의료법인춘곡의료재단수성메트로병원,https://www.metro-suseong.co.kr/visitor/car.php,1,의료법인춘곡의료재단수성메트로병원/주차 및 편의시설,200327,
,의료법인춘곡의료재단수성메트로병원,https://www.metro-suseong.co.kr/visitor/guide.php,1,의료법인춘곡의료재단수성메트로병원/비급여 안내,200327,
,인천하이병원,http://hihospital.co.kr/bbs/link.php?bo_table=notice&wr_id=16&no=1,1,인천하이병원/10 http://hihospital.co.kr/data/editor/1912/740871ba8d28de2af20fdfc574a03…,200327,
,인천하이병원,http://hihospital.co.kr/bbs/view_image.php?fn=%2Fdata%2Feditor%2F2002%2Fd38acd3669d0072fa863e3a5f3440ce7_1581643119_4403.jpg,1,인천하이병원/d38acd3669d0072fa863e3a5f3440ce7_1581643119_4403.jpg,200327,
,인천하이병원,http://hihospital.co.kr/bbs/view_image.php?fn=%2Fdata%2Feditor%2F2002%2Fd38acd3669d0072fa863e3a5f3440ce7_1581643119_6138.jpg,1,인천하이병원/d38acd3669d0072fa863e3a5f3440ce7_1581643119_6138.jpg,200327,
,인천하이병원,http://hihospital.co.kr/bbs/view_image.php?fn=%2Fdata%2Feditor%2F2002%2Fd38acd3669d0072fa863e3a5f3440ce7_1581643119_7678.jpg,1,인천하이병원/d38acd3669d0072fa863e3a5f3440ce7_1581643119_7678.jpg,200327,
,인천하이병원,http://hihospital.co.kr/bbs/view_image.php?fn=%2Fdata%2Feditor%2F2002%2Fd38acd3669d0072fa863e3a5f3440ce7_1581643119_9167.jpg,1,인천하이병원/d38acd3669d0072fa863e3a5f3440ce7_1581643119_9167.jpg,200327,
,인천하이병원,http://hihospital.co.kr/bbs/view_image.php?fn=%2Fdata%2Feditor%2F2002%2Fd38acd3669d0072fa863e3a5f3440ce7_1581643120_0615.jpg,1,인천하이병원/d38acd3669d0072fa863e3a5f3440ce7_1581643120_0615.jpg,200327,
,인천하이병원,http://hihospital.co.kr/bbs/view_image.php?fn=%2Fdata%2Feditor%2F2002%2Fd38acd3669d0072fa863e3a5f3440ce7_1581643120_2142.jpg,1,인천하이병원/d38acd3669d0072fa863e3a5f3440ce7_1581643120_2142.jpg,200327,
,인천하이병원,http://hihospital.co.kr/bbs/view_image.php?fn=%2Fdata%2Feditor%2F2002%2Fd38acd3669d0072fa863e3a5f3440ce7_1581643120_3629.jpg,1,인천하이병원/d38acd3669d0072fa863e3a5f3440ce7_1581643120_3629.jpg,200327,
,인천하이병원,http://hihospital.co.kr/bbs/view_image.php?fn=%2Fdata%2Feditor%2F2002%2Fd38acd3669d0072fa863e3a5f3440ce7_1581643120_5105.jpg,1,인천하이병원/d38acd3669d0072fa863e3a5f3440ce7_1581643120_5105.jpg,200327,
,인천하이병원,http://hihospital.co.kr/bbs/view_image.php?fn=%2Fdata%2Feditor%2F2002%2Fd38acd3669d0072fa863e3a5f3440ce7_1581643120_6624.jpg,1,인천하이병원/d38acd3669d0072fa863e3a5f3440ce7_1581643120_6624.jpg,200327,
,인천하이병원,http://hihospital.co.kr/bbs/view_image.php?fn=%2Fdata%2Feditor%2F2002%2Fd38acd3669d0072fa863e3a5f3440ce7_1581643120_803.jpg,1,인천하이병원/d38acd3669d0072fa863e3a5f3440ce7_1581643120_803.jpg,200327,
,인천하이병원,http://hihospital.co.kr/bbs/tag.php?q=http%3A%2F%2Fhihospital.co.kr%2Fdata%2Feditor%2F1903%2Ff78662f51b193254c8f784f9d183d825_155237http%3A%2F%2Fhihospital.co.kr%2Fdata%2Feditor%2F1903%2Fb0ab76ff4a0d6dc66a038bd2232d3cbe_1552458136_0628.jpg6506_7945.jpg,1,인천하이병원/http://hihospital.co.kr/data/editor/1903/f78662f51b193254c8f784f9d183d825_155237http://hihospital.co.kr/data/editor/1903/b0ab76ff4a0d6dc66a038bd2232d3cbe_1552458136_0628.jpg6506_7945.jpg,200327,
,인천하이병원,http://hihospital.co.kr/bbs/login.php?wr_id=16&url=http%3A%2F%2Fhihospital.co.kr%2Fbbs%2Fboard.php%3Fbo_table%3Dnotice%26amp%3Bwr_id%3D16,1,인천하이병원/로그인한 회원만 댓글 등록이 가능합니다.,200327,
,인천하이병원,http://hihospital.co.kr/bbs/board.php?bo_table=notice&page=,1,"인천하이병원/
 목록
					",200327,
,인천하이병원,http://hihospital.co.kr/bbs/board.php?bo_table=contents,1,"인천하이병원/
										공감하이																			",200327,
,인천하이병원,http://hihospital.co.kr/bbs/page.php?hid=gallery,1,"인천하이병원/
										둘러보기																			",200327,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/06uninsured.php,1,생생병원/validPopOpen('popLogin'),200327,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/06uninsured.php,1,생생병원/member_logout(),200327,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/06uninsured.php,1,생생병원/goSearch(),200327,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/06uninsured.php,1,생생병원/goPage(2),200327,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/06uninsured.php,1,생생병원/goPage(3),200327,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/06uninsured.php,1,생생병원/goPage(4),200327,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/06uninsured.php,1,생생병원/goPage(5),200327,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/06uninsured.php,1,생생병원/goPage(6),200327,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/06uninsured.php,1,생생병원/goPage(7),200327,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/06uninsured.php,1,생생병원/goPage(8),200327,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/06uninsured.php,1,생생병원/goPage(9),200327,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/06uninsured.php,1,생생병원/goPage(10),200327,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/06uninsured.php,1,생생병원/goPage(2),200327,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/06uninsured.php,1,생생병원/goPage(11),200327,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/06uninsured.php,1,생생병원/goSearch(),200327,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/06uninsured.php,1,생생병원/validPopOpen('popPrivacy'),200327,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/06uninsured.php,1,생생병원/validPopOpen('popTerms'),200327,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/06uninsured.php,1,생생병원/항목,200327,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/06uninsured.php,1,생생병원/,200327,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/06uninsured.php,1,생생병원/,200327,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/06uninsured.php,1,생생병원/,200327,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/06uninsured.php,1,생생병원/void(0),,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/06uninsured.php,1,생생병원/void(0),,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/01time.php,1,생생병원/병원 이용안내,200327,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/02floor.php,1,생생병원/층별 안내,200327,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/03ambulatory.php,1,생생병원/외래 진료 안내,200327,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/04hospitalization.php,1,생생병원/입/퇴원 안내,200327,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/05proof.php,1,생생병원/제증명 안내,200327,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/06uninsured.php,1,생생병원/비급여 비용 안내,200327,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/07claim.php,1,생생병원/환자의 권리와 의무,200327,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/06uninsured.php,1,생생병원/void(0),,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/06uninsured.php,1,생생병원/void(0),,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/06uninsured.php,1,생생병원/void(0),,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/06uninsured.php,1,생생병원/void(0),,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/06uninsured.php,1,생생병원/void(0),,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/06uninsured.php,1,생생병원/void(0),,
,생생병원,http://www.saengsaenghospital.com/01_operation_guide/06uninsured.php,1,생생병원/void(0),,
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=guide&filename=guide05,1,모두병원/private2(),200327,
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=sitemap&filename=sitemap,1,모두병원/사이트맵,200327,
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=intro&filename=intro01,1,모두병원/병원소개,200327,
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=intro&filename=intro02,1,모두병원/경영이념,200327,
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=intro&filename=intro0301,1,모두병원/의료진소개,200327,
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=intro&filename=intro0302,1,모두병원/내과,200327,
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=intro&filename=intro0303,1,모두병원/영상의학과,200327,
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=intro&filename=intro0304,1,모두병원/마취통증의학과,200327,
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=intro&filename=intro0901,1,모두병원/층별둘러보기,200327,
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=intro&filename=intro0902,1,모두병원/1층,200327,
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=intro&filename=intro0903,1,모두병원/2층,200327,
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=intro&filename=intro0904,1,모두병원/3층,200327,
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=intro&filename=intro0905,1,모두병원/5층,200327,
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=intro&filename=intro0906,1,모두병원/6층~7층,200327,
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=intro&filename=intro0907,1,모두병원/병원외관,200327,
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=intro&filename=intro1001,1,모두병원/의료장비안내,200327,
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=intro&filename=intro05,1,모두병원/병원오시는길,200327,
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=intro&filename=intro06,1,모두병원/주차안내,200327,
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=guide&filename=guide01,1,모두병원/진료/이용안내,200327,200327
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=guide&filename=guide02,1,모두병원/외래진료안내,200327,200327
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=guide&filename=guide03,1,모두병원/입퇴원 안내,200327,
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=guide&filename=guide04,1,모두병원/서류발급안내,200327,
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=guide&filename=guide05,1,모두병원/비급여항목안내,200327,
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=clinic01&filename=clinic01_0101,1,모두병원/관절,200327,
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=clinic01&filename=clinic01_0102,1,모두병원/줄기세포 치료,200327,
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=clinic01&filename=clinic01_0103,1,모두병원/관절내시경 수술,200327,
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=clinic01&filename=clinic01_0104,1,모두병원/연골보존/재생술,200327,
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=clinic01&filename=clinic01_0105,1,모두병원/인공관절전치환술,200327,200327
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=clinic01&filename=clinic01_0106,1,모두병원/무릎관절을 위한 운동,200327,200327
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=clinic01&filename=clinic01_0201,1,모두병원/어깨관절 클리닉,200327,200327
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=clinic01&filename=clinic01_0202,1,모두병원/어깨관절내시경수술,200327,200327
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=clinic01&filename=clinic01_0203,1,모두병원/어깨 충돌증후군,200327,200327
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=clinic01&filename=clinic01_0204,1,모두병원/회전근개 파열,200327,200327
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=clinic01&filename=clinic01_0205,1,모두병원/상부관절와순 파열(SLAP),200327,200327
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=clinic01&filename=clinic01_0206,1,모두병원/재발성 탈구,200327,
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=clinic01&filename=clinic01_0207,1,모두병원/석회화건염,200327,
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=clinic01&filename=clinic01_0208,1,모두병원/오십견(유착성관절낭염),200327,
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=clinic01&filename=clinic01_0209,1,모두병원/어깨인공관절치환술,200327,
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=clinic01&filename=clinic01_0301,1,모두병원/상지 클리닉,200327,
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=clinic01&filename=clinic01_0305,1,모두병원/팔꿈치 관절염,200327,
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=clinic01&filename=clinic01_0302,1,모두병원/손목터널증후군,200327,
,모두병원,http://www.moduhosp.co.kr/content/content.asp?FolderName=clinic01&filename=clinic01_0303,1,모두병원/팔꿈치 외상과염(테니스엘보우),200327,
