병원명,명칭,분류,소분류,중분류,중복컬럼_1,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
진주세란병원,임신반응검사(HCG),검사료,,,,,,"5,000",D5701,,,,O
진주세란병원,인플루엔자 A-B 바이러스 항원(현장검사),검사료,,,,,,"25,000",CZ394,,,,O
진주세란병원,Anti CCP Ab lgG(류마티스 검사),검사료,,,,,,"60,500",CZ432,,,,
진주세란병원,상급병실(1인실),기타,,,,,,"150,000",VA011,,,,
진주세란병원,보호자식대,기타,,,,,,"4,000",,,,,
진주세란병원,공기밥,기타,,,,,,"1,500",,,,,
진주세란병원,수면환자관리료(위내시경),기타,,,,,,"50,000",EZ941,,급여인정기준외비급여,,
진주세란병원,수면환자관리료(대장내시경),기타,,,,,,"70,000",EZ941,,급여인정기준외비급여,,
진주세란병원,수면환자관리료(위 + 대장내시경 동시),기타,,,,,,"110,000",EZ941,,급여인정기준외비급여,,
진주세란병원,종합검진(남자),기타,,,,,,"270,000",,,,,
진주세란병원,종합검진(여자),기타,,,,,,"300,000",,,,,
진주세란병원,이불,기타,,,,,,"30,000",,,반납시 환불함,,
진주세란병원,환의 상의,기타,,,,,,"15,000",,,반납시 환불함,,
진주세란병원,환의 하의,기타,,,,,,"15,000",,,반납시 환불함,,
진주세란병원,시트,기타,,,,,,"40,000",,,반납시 환불함,,
진주세란병원,CD복사,기타,,,,,,"10,000",,,,,
진주세란병원,"앰블런스 이용료 기본(10km)(의사,간호사 또는 응급구조사 탑승시)",기타,,,,,,"45,000",,,,,
진주세란병원,앰블런스 이용료 기본+초과 km당,기타,,,,,,"1,000",,,,,
진주세란병원,Nucleoplasty(L-Disq),처치및 수술료,,,,,,"2,300,000",SZ083,,,,0
진주세란병원,경막외강 신경박리술(epidural neurolysis),처치및 수술료,,,,,,"1,200,000",SZ634,,,,0
진주세란병원,내시경적 경막외강 신경근성형술(SELD),처치및 수술료,,,,,,"3,000,000",SZ631,,,,0
진주세란병원,내시경적 경막외강 신경근성형술(TELA),처치및 수술료,,,,,,"4,500,000",SZ631,,,,0
진주세란병원,로봇수술용 커터,치료재료대,,,,,,"1,650,000",BE3002NZ,,,,
진주세란병원,General surgery set,치료재료대,,,,,,"300,000",BM3001AO,,,,
진주세란병원,C-LITE ROLL,치료재료대,,,,,,"130,000",BM2007RS,장상지,,,
진주세란병원,C-LITE ROLL,치료재료대,,,,,,"70,000",BM2007RS,단상지,,,
진주세란병원,C-LITE ROLL,치료재료대,,,,,,"300,000",BM2007RS,장하지,,,
진주세란병원,C-LITE ROLL,치료재료대,,,,,,"130,000",BM2007RS,단하지,,,
진주세란병원,X-LITE CLASSIC SHEET,치료재료대,,,,,,"60,000",BM2002RS,장상지,,,
진주세란병원,X-LITE CLASSIC SHEET,치료재료대,,,,,,"30,000",BM2002RS,단상지,,,
진주세란병원,X-LITE CLASSIC SHEET,치료재료대,,,,,,"140,000",BM2002RS,장하지,,,
진주세란병원,X-LITE CLASSIC SHEET,치료재료대,,,,,,"70,000",BM2002RS,단하지,,,
진주세란병원,X-LITE CLASSIC SHEET,치료재료대,,,,,"10,000","15,000",BM2002RS,손가락,,,
진주세란병원,DEMIOS,치료재료대,,,,,,"1,000,000",BC0101KJ,,,,
진주세란병원,secuex,치료재료대,,,,,,"5,000",BM5001GA,,,,
진주세란병원,OPSITE POST-OP,치료재료대,,,,,,"4,000",BM5013CD,,,,
진주세란병원,OPSITE POST-OP(high infection),치료재료대,,,,,,"6,000",BM5013CD,,,,
진주세란병원,인스틸라젤,치료재료대,,,,,,"20,000",675100012,,,,
진주세란병원,Ez rap Brace (Hip),치료재료대,,,,,,"80,000",BC1215HT,,,,
진주세란병원,Ez rap Brace (Knee),치료재료대,,,,,,"80,000",BC1215HT,,,,
진주세란병원,BRAIDLOCK ADHESIVE,치료재료대,,,,,,"15,000",BJ1001WM,,,,
진주세란병원,Regenfill,치료재료대,,,,,,"250,000",BM5304BH,,,,
진주세란병원,Intu-Green Plus(Filter),치료재료대,,,,,,"10,000",BM1302PW,,,,
진주세란병원,HY  IV  Filter,치료재료대,,,,,,"10,000",BM1300JN,,,,
진주세란병원,Hekafast,치료재료대,,,,,"6,000","30,000",BK7001WT,,,,
진주세란병원,BC BAND,치료재료대,,,,,,200,BM5046AM,,,,
진주세란병원,K-D CLAMP (전규격),치료재료대,,,,,,"300,000",BC1301PE,,,,
진주세란병원,Bandgold Filter Syringe,치료재료대,,,,,,"1,200",BM1301BL,,,,
진주세란병원,REGENCOL 5g,치료재료대,,,,,,"550,000",BM5303BH,,,,
진주세란병원,Nature(F),치료재료대,,,,,,"8,000",BM1303PW,,,,
진주세란병원,MULTIFIX ENDO,치료재료대,,,,,,"50,000",BJ1015GA,,,,
진주세란병원,Regenseal,치료재료대,,,,,,"250,000",BM2601QQ,3% 1ml,,,
진주세란병원,Curegen,치료재료대,,,,,,"240,000",BM2601LN,1ml,,,
진주세란병원,Curegen,치료재료대,,,,,,"450,000",BM2601LN,3ml,,,
진주세란병원,MEGAFILL,치료재료대,,,,,,"3,000,000",BTT01022,,,,
진주세란병원,RAFUGEN,치료재료대,,,,,,"1,700,000",BC0100BU,,,,
진주세란병원,GUARDIX 1.5g,치료재료대,,,,,,"250,000",BM2104JO,,,,
진주세란병원,GUARDIX 5g,치료재료대,,,,,,"550,000",BM2104JO,,,,
진주세란병원,성우소프트픽스,치료재료대,,,,,,"10,000",BM5102BI,,,,
진주세란병원,성우픽스아이브이 (SW FIX IV),치료재료대,,,,,,"3,000",BJ1002BI,,,,
진주세란병원,슈퍼픽스IV,치료재료대,,,,,,"3,000",BJ1003BL,,,,
진주세란병원,INNOMED SILICON TAPE,치료재료대,,,,,,"50,000",BM2000JI,,,,
진주세란병원,KELO-COTE TOPICAL GEL 15g,치료재료대,,,,,,"40,000",BM5001DP,,,,
진주세란병원,KELO-COTE TOPICAL GEL 60g,치료재료대,,,,,,"130,000",BM5001DP,,,,
진주세란병원,라보솔,약제비,,,,,,"30,000",,,,,
진주세란병원,마데카솔 케어연고(10g),약제비,,,,,,"7,500",,,,,
진주세란병원,마이락스산,약제비,,,,,,"1,500",621802420,,,,
진주세란병원,멀티블루 5주,약제비,,,,,,"80,000",,,,,
진주세란병원,멀티비타주,약제비,,,,,,"10,000",669906440,,,,
진주세란병원,메가네슘주,약제비,,,,,,"3,000",681100073,,,,
진주세란병원,메리트씨주,약제비,,,,,,"20,000",,,,,
진주세란병원,바이타디주,약제비,,,,,,"30,000",669906220,,,,
진주세란병원,브리디온주 2ml,약제비,,,,,,"150,000",655501751,,,,
진주세란병원,비타모주(덱스판테놀),약제비,,,,,,"3,750",670601121,,,,
진주세란병원,삐콤정,약제비,,,,,,150,,,,,
진주세란병원,에이치메드푸르설티아민주50mg,약제비,,,,,,"30,000",683200010,,,,
진주세란병원,오마프원페리주 362ml,약제비,,,,,,"100,000",640006700,,,,
진주세란병원,유바솔,약제비,,,,,,"50,000",,,,,
진주세란병원,유박스비,약제비,,,,,,"17,000",,B형간염백신,,,
진주세란병원,원포팜주,약제비,,,,,,"5,000",O53300031,,,,
진주세란병원,이지에프새살연고,약제비,,,,,,"25,000",641604660,,,,
진주세란병원,인플루엔자백신(프리필드),약제비,,,,,,"40,000",,독감백신,,,
진주세란병원,조스타박스주,약제비,,,,,,"160,000",655500900,대상포진생바이러스백신,,,
진주세란병원,카티스템,약제비,,,,,,"8,000,000",622900010,(동종제대혈유래 중간엽줄기세포),,,
진주세란병원,콤비플렉스엠씨티페리주,약제비,,,,,,"100,000",,,,,
진주세란병원,타우로린주사 2% 250ml,약제비,,,,,,"100,000",647801080,,,,
진주세란병원,트레스탄,약제비,,,,,,500,,,,,
진주세란병원,페린젝트주 2ml,약제비,,,,,,"80,000",644913130,,,,
진주세란병원,페린젝트주 10ml,약제비,,,,,,"250,000",644913140,,,,
진주세란병원,프리베나13주(폐렴백신주),약제비,,,,,,"150,000",,,,,
진주세란병원,플로실 헤모스태틱 매트릭스,약제비,,,,,,"500,000",,,,,
진주세란병원,히루안주,약제비,,,,,,"20,000",,,,,
진주세란병원,하브릭스(성인용),약제비,,,,,,"70,000",650001800,A형간염백신,,,
진주세란병원,하이랙스주,약제비,,,,,,"40,000",,,,,
진주세란병원,SPONGOSTAN,약제비,,,,,,"10,000",650800260,,,,
진주세란병원,일반진단서,제증명수수료,,,,,,"20,000",PDZ010000,,,,
진주세란병원,근로능력평가용진단서,제증명수수료,,,,,,"10,000",PDZ010001,,,,
진주세란병원,채용신체검사서(일반),제증명수수료,,,,,,"30,000",PDZ010002,,,,
진주세란병원,상해진단서,제증명수수료,,,,,,"100,000",PDZ020001,3주미만,,,
진주세란병원,상해진단서,제증명수수료,,,,,,"150,000",PDZ020002,3주이상,,,
진주세란병원,사망진단서,제증명수수료,,,,,,"10,000",PDZ030000,,,,
진주세란병원,장애진단서,제증명수수료,,,,,,"15,000",PDZ070000,,,,
진주세란병원,후유장애진단서,제증명수수료,,,,,,"100,000",PDZ070001,,,,
진주세란병원,병무용진단서,제증명수수료,,,,,,"20,000",PDZ080000,,,,
진주세란병원,입퇴원확인서,제증명수수료,,,,,,"3,000",PDZ090000,,,,
진주세란병원,통원확인서,제증명수수료,,,,,,"3,000",PDZ090001,,,,
진주세란병원,국민연금장애심사용진단서,제증명수수료,,,,,,"15,000",PDZ100000,,,,
진주세란병원,제증명서 사본,제증명수수료,,,,,,"1,000",PDZ110000,,,,
진주세란병원,진료기록사본,제증명수수료,,,,,,"1,000",PDZ110001,1~5매까지,1매당,,
진주세란병원,진료기록사본,제증명수수료,,,,,,100,PDZ110002,6매이상,,,
진주세란병원,소견서(보험회사/진료목적이외제출용),제증명수수료,,,,,,"20,000",PDZ120000,,,,
진주세란병원,향후진료비추정서,제증명수수료,,,,,,"50,000",PDZ140001,천만원미만,,,
진주세란병원,향후진료비추정서,제증명수수료,,,,,,"100,000",PDZ140002,천만원이상,,,
진주세란병원,영문 일반진단서,제증명수수료,,,,,,"20,000",PDE010000,,,,
진주세란병원,기타확인서(보험회사용),제증명수수료,,,,,,"50,000",,,,,
진주세란병원,장기요양의사 소견서,제증명수수료,,,,,,"37,590",,,,,
진주세란병원,장기요양의사 소견서(10%부담),제증명수수료,,,,,,"3,750",,,,,
진주세란병원,장기요양의사 소견서(20%부담),제증명수수료,,,,,,"7,510",,,,,
수병원,MRI,,,,,"440,000",,,,,,,
수병원,MRI + 조영촬영,,,,,"550,000",,,,,,,
수병원,MRI + MRA (Brain),,,,,"770,000",,,,,,,
수병원,수술후 MRI,,,,,"220,000",,,,,,,
수병원,초음파검사-단순,,,,,"33,000",,,,,,,
수병원,초음파검사-중간,,,,,"55,000",,,,,,,
수병원,초음파검사-복잡,,,,,"77,000",,,,,,,
수병원,초음파검사-수술(주간),,,,,"66,000",,,,,,,
수병원,초음파검사-수술(야간),,,,,"99,000",,,,,,,
수병원,고관절 초음파,,,,,"110,000",,,,,,,
수병원,심장 초음파,,,,,"154,000",,,,,,,
수병원,하지 초음파,,,,,"88,000",,,,,,,
수병원,갑상선 초음파,,,,,"80,000",,,,,,,
수병원,유방 초음파,,,,,"70,000",,,,,,,
수병원,목 초음파,,,,,"100,000",,,,,,,
수병원,전립선 초음파,,,,,"50,000",,,,,,,
수병원,뇌혈류 + 경동맥(TCD),,,,,"275,000",,,,,,,
수병원,동맥경화도,,,,,"66,000",,,,,,,
수병원,항체검사(HIV),,,,,"45,000",,,,,,,
수병원,항체검사(HCV),,,,,"45,000",,,,,,,
수병원,TRAP(혈소판 응집 검사),,,,,"50,000",,,,,,,
수병원,IMA(허혈성 알부민검사),,,,,"60,000",,,,,,,
수병원,당 알부민,,,,,"30,000",,,,,,,
수병원,항체검사(Anti-ccp),,,,,"49,500",,,,,,,
수병원,"DITI(상체,하체)",,,,,"165,000",,,,,,,
수병원,"DITI(상지,하지)",,,,,"77,000",,,,,,,
수병원,NFT(신경기능검사) - 한부위당,,,,,"40,000",,,,,,,
수병원,위 내시경(수면),,,,,"50,000",,,,,,,
수병원,대장 내시경(수면),,,,,"80,000",,,,,,,
수병원,위 + 대장 내시경(수면),,,,,"100,000",,,,,,,
수병원,인플루엔자 항원검사,,,,,"25,000",,,,,,,
수병원,인대증식주사,,,,,"44,000",,,,,,,
수병원,PRP(자가 혈소판 풍부 혈장치료술),,,,,"200,000",,,,,,,
수병원,초음파 + 인대증식주사,,,,,"88,000",,,,,,,
수병원,"히루안엠주사, 히알라프주사",,,,,"50,000",,,,,,,
수병원,말린다주(Block),,,,,"88,000",,,,,,,
수병원,메덱스(수면마취),,,,,"55,000~110,000",,,,,,,
수병원,오라팡정(대장내시경),,,,,"45,000",,,,,,,
수병원,피코라이트산,,,,,"45,000",,,,,,,
수병원,무통주사,,,,,"153,210",,,,,,,
수병원,"네큐팜, 뉴포팜, 에스팜(진통주사)",,,,,"15,000",,,,,,,
수병원,HIDR(조직치유촉진제),,,,,"143,000",,,,,,,
수병원,리젠콜(유착방지제) 1cc,,,,,"275,000",,,,,,,
수병원,리젠콜(유착방지제) 5cc,,,,,"550,000",,,,,,,
수병원,DBM(골절치유촉진제),,,,,"495,000",,,,,,,
수병원,XGENDBM 1cc(BC010KJ),,,,,"800,000",,,,,,,
수병원,RAFUGEN DBM GEL PRO(BC0103BU),,,,,"800,000",,,,,,,
수병원,골절치유촉진제(Medfuse) 3cc,,,,,"1,500,000",,,,,,,
수병원,타우로린(염증소독제),,,,,"110,000",,,,,,,
수병원,콜라폼A(항생콜라겐창상피복제),,,,,"220,000",,,,,,,
수병원,징스주(혈액순환제),,,,,"22,000",,,,,,,
수병원,베노스틴주(철분주사),,,,,"66,000",,,,,,,
수병원,ATP-S(체력보강제),,,,,"44,000",,,,,,,
수병원,하이코민(B12),,,,,"11,000",,,,,,,
수병원,지혈제(플로실헤모스태틱매트릭스),,,,,"600,000",,,,,,,
수병원,지혈제(노보씰),,,,,"80,000",,,,,,,
수병원,Allomend(어깨수술),,,,,"2,500,000",,,,,,,
수병원,TD(파상풍 예방주사),,,,,"40,000",,,,,,,
수병원,A형간염백신,,,,,"80,000",,,,,,,
수병원,B형간염백신(유박스),,,,,"30,000",,,,,,,
수병원,독감 3가 / 4가,,,,,"30,000 / 40,000",,,,,,,
수병원,폐구균(프리베나),,,,,"130,000",,,,,,,
수병원,대상포진(조스타),,,,,"190,000",,,,,,,
수병원,SPO2 Sensor(산소포화도검사센서),,,,,"22,000",,,,,,,
수병원,추간판내 고주파 열치료술(재료내 포함),,,,,"2,600,000",,,,,,,
수병원,추간판내 고주파 열치료술(추가),,,,,"200,000",,,,,,,
수병원,인스틸라젤겔 11mL,,,,,"15,000",,,,,,,
수병원,신경성형술(재료내 포함),,,,,"1,350,000",,,,,,,
수병원,브리디온주 2ml,,,,,"200,000",,,,,,,
수병원,TNK3000 (BC1227RG),,,,,"35,000",,,,,,,
수병원,Care-Fix (BJ1000VO),,,,,"30,000",,,,,,,
수병원,Stockinet 6inch(Marins)(BK7000RN),,,,,"30,000",,,,,,,
수병원,Stockinet 8inch(Marins)(BK7000RN),,,,,"30,000",,,,,,,
수병원,NS90(항생제주사),,,,,"7,000",,,,,,,
수병원,프로파인퓨전주(100ml),,,,,"25,000",,,,,,,
수병원,파라케이주(100ml),,,,,"25,000",,,,,,,
수병원,이부프로펜주(소아),,,,,"25,000",,,,,,,
수병원,Tension Band Pin General,,,,,"150,000",,,,,,,
수병원,셀레뉴원주 2v + 뉴트리헥스,,,,,"165,000",,,,,,,
수병원,셀레뉴원주,,,,,"55,000",,,,,,,
수병원,뉴트리헥스/오마프원리피드,,,,,"55,000",,,,,,,
수병원,PNT 빨강,,,,,"55,000",,,,,,,
수병원,"PNT 노랑, 파랑, 보라",,,,,"60,000",,,,,,,
수병원,PNT 노랑(1종 추가),,,,,"70,000",,,,,,,
수병원,PNT 노랑(2종 추가),,,,,"75,000",,,,,,,
수병원,PNT 수술 후 영양제,,,,,"80,000",,,,,,,
수병원,엔에스주 110,,,,,"5,000",,,,,,,
수병원,생리식염키트 250,,,,,"5,000",,,,,,,
수병원,CJ 오마프원페리주(362ml),,,,,"80,000",,,,,,,
수병원,CJ 오마프원리피드(250ml),,,,,"70,000",,,,,,,
수병원,CJ 오마프원리피드(100ml),,,,,"50,000",,,,,,,
수병원,징크온,,,,,"33,000",,,,,,,
수병원,바이타디주 1ml(Vit D),,,,,"30,000",,,,,,,
수병원,팔걸이,,,,,"5,000",,,,,,,
수병원,목발,,,,,"20,000",,,,,,,
수병원,하블프리,,,,,"13,000",,,,,,,
수병원,Cast Shoes(칼라),,,,,"10,000",,,,,,,
수병원,wrist brace,,,,,"27,500",,,,,,,
수병원,wrist brace(대),,,,,"33,000",,,,,,,
수병원,wrist thumb,,,,,"33,000",,,,,,,
수병원,wrist thumb long,,,,,"38,500",,,,,,,
수병원,tennis elbow,,,,,"44,000",,,,,,,
수병원,elbow brace,,,,,"250,000",,,,,,,
수병원,Frog splint (Alumium),,,,,"11,000",,,,,,,
수병원,손가락(PVC)고정,,,,,"11,000",,,,,,,
수병원,Mallet finger splint,,,,,"13,200",,,,,,,
수병원,Dynamic finger splint,,,,,"27,500",,,,,,,
수병원,finger brace,,,,,"22,000",,,,,,,
수병원,multi finger splint,,,,,"11,000",,,,,,,
수병원,Buddy Loops brace(finger),,,,,"16,500",,,,,,,
수병원,8자붕대,,,,,"33,000",,,,,,,
수병원,multi sling,,,,,"33,000",,,,,,,
수병원,어브덕션 브레이스(L-sling),,,,,"165,000",,,,,,,
수병원,ACL brace,,,,,"132,000",,,,,,,
수병원,ACL brace(각도조절),,,,,"250,000",,,,,,,
수병원,MCL brace(Korea),,,,,"132,000",,,,,,,
수병원,MCL brace(각도조절),,,,,"220,000",,,,,,,
수병원,PCL brace,,,,,"275,000",,,,,,,
수병원,Patella brace(Knee Band),,,,,"44,000",,,,,,,
수병원,무릎보호대,,,,,"11,000",,,,,,,
수병원,ever step6,,,,,"88,000",,,,,,,
수병원,ankle power,,,,,"77,000",,,,,,,
수병원,발목보호대,,,,,"33,000",,,,,,,
수병원,Achilles Brace(Walker),,,,,"300,000",,,,,,,
수병원,hard shoes,,,,,"55,000",,,,,,,
수병원,Rib Band(늑골밴드)/202551,,,,,"44,000",,,,,,,
수병원,복대(소),,,,,"5,000",,,,,,,
수병원,복대(대 12),,,,,"11,000",,,,,,,
수병원,toe band,,,,,"25,000",,,,,,,
수병원,"ICE Ezrap(Elbow, Shoulder, Knee, Ankle)",,,,,"70,000",,,,,,,
수병원,ICE Ezrap-Hip,,,,,"85,000",,,,,,,
수병원,Lumbar corset,,,,,"88,000",,,,,,,
수병원,soft collar,,,,,"11,000",,,,,,,
수병원,Toe spreader,,,,,"11,000",,,,,,,
수병원,thera band(세라밴드),,,,,"22,000",,,,,,,
수병원,Rope&pulley(로프앤퓨리),,,,,"33,000",,,,,,,
수병원,T-Bar,,,,,"22,000",,,,,,,
수병원,Silicone full insole,,,,,"88,000",,,,,,,
수병원,Heel cup,,,,,"55,000",,,,,,,
수병원,중족골패드(한 쌍),,,,,"33,000",,,,,,,
수병원,Philadelphia Collar,,,,,"70,000",,,,,,,
수병원,바셀린 윤나거즈(5 X 5),,,,,900,,,,,,,
수병원,바셀린 윤나거즈(10 X 10),,,,,1300,,,,,,,
수병원,슈퍼포어(superpore) 5 X 7,,,,,"1,000",,,,,,,
수병원,슈퍼포어(superpore) 6 X 9,,,,,"2,000",,,,,,,
수병원,슈퍼포어(superpore) 9 X 15,,,,,"2,500",,,,,,,
수병원,슈퍼포어(superpore) 9 X 25,,,,,"3,000",,,,,,,
수병원,방수밴드(opsite 6.5 X 5),,,,,"6,000",,,,,,,
수병원,방수밴드(opsite 9.5 X 8.5),,,,,"6,000",,,,,,,
수병원,방수밴드(opsite fixroll 10 X 10),,,,,"3,000",,,,,,,
수병원,방수밴드(opsite 20 X 10),,,,,"23,000",,,,,,,
수병원,코반(coban) 1inch,,,,,"3,000",,,,,,,
수병원,코반(coban) 3inch,,,,,"10,000",,,,,,,
수병원,박티그라(10 X 10) / 장당,,,,,"4,000",,,,,,,
수병원,PEHA 4 X 4,,,,,"5,000",,,,,,,
수병원,PEHA 8 X 4,,,,,"6,000",,,,,,,
수병원,라미실원스(외용약) 4g,,,,,"18,000",,,,,,,
수병원,알보칠(외용약) 5cc,,,,,"7,000",,,,,,,
수병원,EB-Cold,,,,,"20,000",,,,,,,
수병원,"Nylon(9 / 0), (10 / 0), (11 / 0)",,,,,"60,000",,,,,,,
수병원,레노시겔(대),,,,,"100,000",,,,,,,
수병원,레노시겔(소),,,,,"50,000",,,,,,,
수병원,켈로코트(연고),,,,,"40,000",,,,,,,
수병원,포비돈 요오드액 10cc,,,,,100,,,,,,,
수병원,Dressing set,,,,,"1,500",,,,,,,
수병원,Dressing Pad,,,,,"15,000",,,,,,,
수병원,IV Band,,,,,"6,000",,,,,,,
수병원,IV Intact(소아 arm board),,,,,"8,000",,,,,,,
수병원,IV SET(Filter IV Line),,,,,"8,000",,,,,,,
수병원,케이디(내향성발톱치료재료),,,,,"200,000",,,,,,,
수병원,대퇴신경 PCA,,,,,"373,000",,,,,,,
수병원,Neo Skin - D (BM500RQ),,,,,"50,000",,,,,,,
수병원,무피로신나잘연고5g(무피로신칼슘),,,,,"25,000",,,,,,,
수병원,메피텔(Mepitel) 10 X 18cm,,,,,"40,000",,,,,,,
수병원,메피텔(Mepitel) 7.5 X 10cm,,,,,"18,000",,,,,,,
수병원,메피텔(Mepitel) 5 X 7.5cm,,,,,"12,000",,,,,,,
수병원,도수치료,,,,,"80,000",,,,,,,
수병원,ESWT(wolf),,,,,"66,000",,,,,,,
수병원,ESWT(stoze),,,,,"44,000",,,,,,,
수병원,신장분사,,,,,"25,000",,,,,,,
수병원,페인스크램블러(1부위),,,,,"50,000",,,,,,,
수병원,페인스크램블러(2부위),,,,,"100,000",,,,,,,
수병원,페인스크램블러(3부위),,,,,"150,000",,,,,,,
수병원,일반진단서,,,,,"15,000",,,,,,,
수병원,건강진단서,,,,,"20,000",,,,,,,
수병원,근로능력평가용 진단서,,,,,"10,000",,,,,,,
수병원,사망진단서,,,,,"10,000",,,,,,,
수병원,장애진단서(신체적 장애),,,,,"15,000",,,,,,,
수병원,장애진단서(정신적 장애),,,,,"40,000",,,,,,,
수병원,후유장애 진단서,,,,,"100,000",,,,,,,
수병원,병무용 진단서,,,,,"20,000",,,,,,,
수병원,국민연금 장애심사용 진단서,,,,,"15,000",,,,,,,
수병원,상해진단서(3주 미만),,,,,"100,000",,,,,,,
수병원,상해진단서(3주 이상),,,,,"150,000",,,,,,,
수병원,영문 일반진단서,,,,,"20,000",,,,,,,
수병원,입퇴원확인서,,,,,"3,000",,,,,,,
수병원,통원확인서,,,,,"3,000",,,,,,,
수병원,진료확인서,,,,,"3,000",,,,,,,
수병원,수술확인서,,,,,"3,000",,,,,,,
수병원,향후진료비추정서(천만원 미만),,,,,"50,000",,,,,,,
수병원,향후진료비추정서(천만원 이상),,,,,"100,000",,,,,,,
수병원,출생증명서,,,,,"3,000",,,,,,,
수병원,시체검안서,,,,,"30,000",,,,,,,
수병원,장애인증명서,,,,,"1,000",,,,,,,
수병원,사산(사태)증명서,,,,,"10,000",,,,,,,
수병원,입원사실증명서,,,,,"3,000",,,,,,,
수병원,채용신체검사서(공무원),,,,,"30,000",,,,,,,
수병원,채용신체검사서(일반),,,,,"30,000",,,,,,,
수병원,진료기록사본(1~5매),,,,,"1,000",,,,,,,
수병원,진료기록사본(6매 이상),,,,,100,,,,,,,
수병원,진료기록영상(필름),,,,,"5,000",,,,,,,
수병원,진료기록영상(CD),,,,,"10,000",,,,,,,
수병원,진료기록영상(DVD),,,,,"20,000",,,,,,,
수병원,제증명서 사본,,,,,"1,000",,,,,,,
수병원,1인실,,,,,"150,000",,,,,,,
수병원,보호자식대 / 공기밥 추가,,,,,"6,000 / 1,000",,,,,,,
수병원,소견서,,,,,"10,000",,,,,,,
척편한병원,병실차액,,,,,"180,000원",,,,,1인실,,
척편한병원,병실차액,,,,,"130,000원",,,,,2인실,,
척편한병원,병실차액,,,,,"80,000원",,,,,3인실,,
척편한병원,식대,,,,,"5,000원",,,,,보호자,,
척편한병원,일반진단서,,,,,"20,000원",,,,,,,
척편한병원,진단서 / 근로능력평가용,,,,,"10,000원",,,,,,,
척편한병원,입퇴원확인서,,,,,"3,000원",,,,,퇴원 후,,
척편한병원,상해진단서,,,,,"100,000원",,,,,3주미만,,
척편한병원,상해진단서,,,,,"150,000원",,,,,3주이상,,
척편한병원,소견서,,,,,"10,000원",,,,,,,
척편한병원,병사용진단서,,,,,"20,000원",,,,,,,
척편한병원,진료(통원)확인서,,,,,"3,000원",,,,,,,
척편한병원,후유장해진단서,,,,,"100,000원",,,,,,,
척편한병원,사망진단서,,,,,"10,000원",,,,,,,
척편한병원,장애진단서,,,,,"15,000원",,,,,,,
척편한병원,CD복사,,,,,"10,000원",,,,,"CT,MRI",,
척편한병원,DVD복사(CD용량초과시),,,,,"20,000원",,,,,"CT,MRI",,
척편한병원,의무기록지복사,,,,,100원,,,,,6장이상(장당),,
척편한병원,의무기록지복사,,,,,"1,000원",,,,,5장미만,,
척편한병원,진료비세부내역서(첫발행은무료),,,,,"1,000원",,,,,건당,,
척편한병원,MRI,,,,,"420,000원",,,,,부위 당,,
척편한병원,MRI 척추/요천추-흉추와 동시촬영,,,,,"480,000원",,,,,MRI T-L spine,,
척편한병원,MRI,,,,,"650,000원",,,,,목/어깨,,
척편한병원,MRI,,,,,"650,000원",,,,,양측,,
척편한병원,MRI(척추),,,,,"350,000원",,,,,수술후,,
척편한병원,MRI(기타관절),,,,,"250,000원",,,,,수술후,,
척편한병원,MRI 진단료 / 혈관 / 뇌혈관,,,,,"300,000원",,,,,MRA Brain 혈관,,
척편한병원,"MRI 진단료 / 뇌[뇌,해마] /뇌",,,,,"420,000원",,,,,뇌 MRI,,
척편한병원,"MRA / 뇌[뇌,해마] /뇌",,,,,"700,000원",,,,,MRA Brain,,
척편한병원,초음파,,,,,"100,000원",,,,,,,
척편한병원,심장초음파,,,,,"200,000원",,,,,,,
척편한병원,Doppler,,,,,"150,000원",,,,,,,
척편한병원,경동맥 초음파,,,,,"150,000원",,,,,,,
척편한병원,DITI,,,,,"150,000원",,,,,상지,,
척편한병원,DITI,,,,,"150,000원",,,,,하지,,
척편한병원,DITI,,,,,"280,000원",,,,,전신,,
척편한병원,Floseal 5ml,,,,,"1,000,000원",,,,,재료대,,
척편한병원,체외충격파 1회 ESWT,,,,,"50,000원",,,,,1회,,
척편한병원,체외충격파 3회 ESWT,,,,,"120,000원",,,,,3회,,
척편한병원,FIMS,,,,,"90,000원",,,,,,,
척편한병원,PAIN VISION,,,,,"100,000원",,,,,,,
척편한병원,유착방지제-말린다주,,,,,"70,000원",,,,,,,
척편한병원,유착방지제-하이베리,,,,,"500,000원",,,,,,,
척편한병원,플로실,,,,,"1,000,000원",,,,,,,
척편한병원,DBM,,,,,"1,200,000원",,,,,3cc,,
척편한병원,DBM,,,,,"700,000원",,,,,1cc,,
척편한병원,채용신체검사,,,,,"30,000원",,,,,,,
척편한병원,영문진단서,,,,,"20,000원",,,,,,,
척편한병원,도수치료,,,,,"180,000원",,,,,1회,,
척편한병원,도수치료,,,,,"1,500,000원",,,,,10회,,
척편한병원,항CCP항체 [lgG],,,,,"77,000원",,,,,검체검사료,,
척편한병원,증식치료/사지관절부위,,,,,"100,000원",,,,,이학요법료,,
척편한병원,증식치료/척추부위,,,,,"100,000원",,,,,이학요법료,,
척편한병원,추간판내 고주파 열치료술,,,,,"2,500,000원",,,,,처치 및 수술료 / 척추시술,,
