,Unnamed: 0,병원명,명칭,분류,소분류,중분류,중복컬럼_1,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
5477,5477,연세무척나은병원,Claudicare Polycarbonate,,,,,,"1,800,000","1,800,000",,재료대,,,
5478,5478,연세무척나은병원,Trigger-Flex Bipolar System,,,,,,"2,700,000","4,300,000",,재료대,,,
5479,5479,연세무척나은병원,일회용발조절식전기수술기용전극,,,,,,"2,700,000","4,300,000",,재료대,,,
5480,5480,연세무척나은병원,Idolphin-S Polyurethane,,,,,,"1,800,000","1,800,000",,재료대,,,
5481,5481,연세무척나은병원,FELIX-LPLIF(cage),,,,,,"600,000","600,000",,재료대,,,
5482,5482,연세무척나은병원,ENDO SPINAL LUMBAR CAGE,,,,,,"600,000","600,000",,재료대,,,
5483,5483,연세무척나은병원,ENDO SPINAL FIXATION SCREW III,,,,,,"380,000","380,000",,재료대,,,
5484,5484,연세무척나은병원,ENDO SPINAL FIXATION ROD III,,,,,,"150,000","150,000",,재료대,,,
5485,5485,연세무척나은병원,HM MEGAFIX SCREW,,,,,,"380,000","380,000",,재료대,,,
5486,5486,연세무척나은병원,HM MEGAFIX ROD,,,,,,"150,000","150,000",,재료대,,,
5487,5487,연세무척나은병원,HM PLIF CAGE,,,,,,"600,000","600,000",,재료대,,,
5488,5488,연세무척나은병원,RATO,,,,,,"1,500,000","1,500,000",,재료대,,,
5489,5489,연세무척나은병원,Rotaio,,,,,,"4,500,000","4,500,000",,재료대,,,
5490,5490,연세무척나은병원,스트링(K-D Clamp),,,,,,"250,000","250,000",,재료대,,,
5491,5491,연세무척나은병원,floseal,,,,,,"700,000","700,000",,재료대,,,
5492,5492,연세무척나은병원,Oxiplex,,,,,,"880,000","880,000",,재료대,,,
5493,5493,연세무척나은병원,bongener,,,,,,"1,500,000","1,500,000",,재료대,,,
5494,5494,연세무척나은병원,CARTISTEM,,,,,,"7,000,000","7,000,000",,재료대,,,
5495,5495,연세무척나은병원,Dbm,,,,,,"495,000","1,500,000",,재료대,,,
5496,5496,연세무척나은병원,DBX,,,,,,"530,000","530,000",,재료대,,,
5497,5497,서울대정병원,"(비)LT,Shoulder MRI",,,,,"450,000 원",,,MRS1,,,,
5498,5498,서울대정병원,"(비)RT,Shoulder MRI",,,,,"450,000 원",,,MRS2,,,,
5499,5499,서울대정병원,ESWT/10[기타],,,,,"30,000 원",,,ESWT10-1,,,,
5500,5500,서울대정병원,스카이셀플루 4가,,,,,"40,000 원",,,Q12,,,,
5501,5501,서울대정병원,SONO - 수술 중 초음파[10],,,,,"100,000 원",,,EZ985,,,,
5502,5502,서울대정병원,SONO-양측 수술 중 초음파 [20],,,,,"200,000 원",,,EZ985-1,,,,
5503,5503,서울대정병원,복합부위 도수치료/15,,,,,"150,000 원",,,B-JM12,,,,
5504,5504,서울대정병원,"(비)RT,Humerus MRI",,,,,"450,000 원",,,HUM,,,,
5505,5505,서울대정병원,"(비)LT,Humerus MRI",,,,,"450,000 원",,,HUM-1,,,,
5506,5506,서울대정병원,도수치료/10 (시행일:20.01.01),,,,,"100,000 원",,,B-JM9,,,,
5507,5507,서울대정병원,도수치료/8 (시행일:20.01.01),,,,,"80,000 원",,,B-JM7,,,,
5508,5508,서울대정병원,Multifix I.V,,,,,4.000 원,,,BJ1012GA,,,,
5509,5509,성모윌병원,1인실 상급병실료,,,,,"110,000",,,,,1인실,,
5510,5510,성모윌병원,견관절-일반,,,,,"400,000",,,,,근골격계,,
5511,5511,성모윌병원,견관절-조영제 주입 전후 촬영판독,,,,,"500,000",,,,,근골격계,,
5512,5512,성모윌병원,경추-일반,,,,,"400,000",,,,,척추,,
5513,5513,성모윌병원,고관절-일반,,,,,"400,000",,,,,근골격계,,
5514,5514,성모윌병원,고관절-조영제 주입 전후 촬영판독,,,,,"500,000",,,,,근골격계,,
5515,5515,성모윌병원,관절외 상지-일반,,,,,"400,000",,,,,근골격계,,
5516,5516,성모윌병원,관절외 상지-조영제 주입 전후 촬영판독,,,,,"500,000",,,,,근골격계,,
5517,5517,성모윌병원,관절외 하지-일반,,,,,"400,000",,,,,근골격계,,
5518,5518,성모윌병원,관절외 하지-조영제 주입 전후 촬영판독,,,,,"500,000",,,,,근골격계,,
5519,5519,성모윌병원,뇌혈관-일반,,,,,"400,000",,,,,혈관,,
5520,5520,성모윌병원,발목관절-일반,,,,,"400,000",,,,,근골격계,,
5521,5521,성모윌병원,발목관절-조영제 주입 전후 촬영판독,,,,,"500,000",,,,,근골격계,,
5522,5522,성모윌병원,수관절-일반,,,,,"400,000",,,,,근골격계,,
5523,5523,성모윌병원,수관절-조영제 주입 전후 촬영판독,,,,,"500,000",,,,,근골격계,,
5524,5524,성모윌병원,슬관절-일반,,,,,"400,000",,,,,근골격계,,
5525,5525,성모윌병원,슬관절-조영제 주입 전후 촬영판독,,,,,"500,000",,,,,근골격계,,
5526,5526,성모윌병원,요천추-일반,,,,,"400,000",,,,,척추,,
5527,5527,성모윌병원,주관절-일반,,,,,"400,000",,,,,근골격계,,
5528,5528,성모윌병원,주관절-조영제 주입 전후 촬영판독,,,,,"500,000",,,,,근골격계,,
5529,5529,진주세란병원,MRI(Brain),MRI,,,,,,"400,000",HE101,,급여인정기준외비급여,,
5530,5530,진주세란병원,MRI(Brain angio),MRI,,,,,,"500,000",HE135,,급여인정기준외비급여,,
5531,5531,진주세란병원,MRI-Brain(Angio Carotid),MRI,,,,,,"600,000",,,급여인정기준외비급여,,
5532,5532,진주세란병원,MRI(Peripheral angio),MRI,,,,,,"500,000",,,급여인정기준외비급여,,
5533,5533,진주세란병원,MRI(Pelvis),MRI,,,,,,"400,000",HE128,,급여인정기준외비급여,,
5534,5534,진주세란병원,MRI(L-spine),MRI,,,,,,"400,000",HE111,,급여인정기준외비급여,,
5535,5535,진주세란병원,MRI(C-spine),MRI,,,,,,"400,000",HE109,,급여인정기준외비급여,,
5536,5536,진주세란병원,MRI(T-spine),MRI,,,,,,"400,000",HE110,,급여인정기준외비급여,,
5537,5537,진주세란병원,MRI(TL-spine),MRI,,,,,,"400,000",,,급여인정기준외비급여,,
5538,5538,진주세란병원,MRI L-spine(Hip  포함),MRI,,,,,,"600,000",,,급여인정기준외비급여,,
5539,5539,진주세란병원,MRI C & T-spine(포함),MRI,,,,,,"500,000",,,급여인정기준외비급여,,
5540,5540,진주세란병원,MRI C & L-spine(포함),MRI,,,,,,"500,000",,,급여인정기준외비급여,,
5541,5541,진주세란병원,MRI (Shoulder),MRI,,,,,,"400,000",HE115,,급여인정기준외비급여,,
5542,5542,진주세란병원,MRI (Hip),MRI,,,,,,"400,000",HE118,,급여인정기준외비급여,,
5543,5543,진주세란병원,MRI (Wrist),MRI,,,,,,"400,000",HE117,,급여인정기준외비급여,,
5544,5544,진주세란병원,MRI (Elbow),MRI,,,,,,"400,000",HE116,,급여인정기준외비급여,,
5545,5545,진주세란병원,MRI (Knee),MRI,,,,,,"400,000",HE120,,급여인정기준외비급여,,
5546,5546,진주세란병원,MRI (Ankle),MRI,,,,,,"400,000",HE121,,급여인정기준외비급여,,
5547,5547,진주세란병원,MRI (Upper extremity),MRI,,,,,,"400,000",HE122,,급여인정기준외비급여,,
5548,5548,진주세란병원,MRI L-spine (C-spine sagital 포함),MRI,,,,,,"600,000",,,급여인정기준외비급여,,
5549,5549,진주세란병원,MRI C-spine (L-spine sagital 포함),MRI,,,,,,"600,000",,,급여인정기준외비급여,,
5550,5550,진주세란병원,"OP후 MRI (경추,요추,무릎,어깨)",MRI,,,,,,"250,000",,,급여인정기준외비급여,,
5551,5551,진주세란병원,MRI 촬영 시 조영제사용 시 추가분,MRI,,,,,,"(15ml) 80,000",,,급여인정기준외비급여,,
5552,5552,진주세란병원,초음파(복부)정밀,초음파,,,,,,"70,000",EB442,,급여인정기준외비급여,,
5553,5553,진주세란병원,초음파(심장),초음파,,,,,,"120,000",EB432,,급여인정기준외비급여,,
5554,5554,진주세란병원,초음파(신장),초음파,,,,,,"50,000",,,급여인정기준외비급여,,
5555,5555,진주세란병원,초음파(흉부),초음파,,,,,,"60,000",,,급여인정기준외비급여,,
5556,5556,진주세란병원,초음파(골반),초음파,,,,,,"50,000",,,급여인정기준외비급여,,
5557,5557,진주세란병원,초음파(갑상선),초음파,,,,,,"70,000",,,급여인정기준외비급여,,
5558,5558,진주세란병원,초음파(Thyroid Aspiration),초음파,,,,,,"100,000",,,급여인정기준외비급여,,
5559,5559,진주세란병원,초음파(상지)편측,초음파,,,,,,"50,000",EB461,,급여인정기준외비급여,,
5560,5560,진주세란병원,초음파(하지)편측,초음파,,,,,,"60,000",EB464,,급여인정기준외비급여,,
5561,5561,진주세란병원,초음파(Hand)편측,초음파,,,,,,"50,000",EB461,,급여인정기준외비급여,,
5562,5562,진주세란병원,초음파(Foot)편측,초음파,,,,,,"50,000",EB468,,급여인정기준외비급여,,
5563,5563,진주세란병원,초음파(Arm)편측,초음파,,,,,,"50,000",EB467,,급여인정기준외비급여,,
5564,5564,진주세란병원,초음파(Knee)편측,초음파,,,,,,"50,000",EB464,,급여인정기준외비급여,,
5565,5565,진주세란병원,초음파(Hip)편측,초음파,,,,,,"50,000",EB465,,급여인정기준외비급여,,
5566,5566,진주세란병원,초음파(Shoulder)편측,초음파,,,,,,"50,000",EB466,,급여인정기준외비급여,,
5567,5567,진주세란병원,초음파(Wrist)편측,초음파,,,,,,"50,000",EB467,,급여인정기준외비급여,,
5568,5568,진주세란병원,초음파(Ankle)편측,초음파,,,,,,"50,000",EB468,,급여인정기준외비급여,,
5569,5569,진주세란병원,Extremity Doppler Ultrasonography(동맥),초음파,,,,,,"90,000",EB487,,급여인정기준외비급여,,
5570,5570,진주세란병원,Extremity Doppler Ultrasonography(정맥),초음파,,,,,,"90,000",EB488,,급여인정기준외비급여,,
5571,5571,진주세란병원,Carotid Doppler Ultrasonography,초음파,,,,,,"70,000",EB482,,급여인정기준외비급여,,
5572,5572,진주세란병원,SONO(Guide)3,초음파,,,,,,"30,000",EB561,,급여인정기준외비급여,,
5573,5573,진주세란병원,SONO(Guide)5,초음파,,,,,,"50,000",EB562,,급여인정기준외비급여,,
5574,5574,진주세란병원,Arm SONO(Guide) 편측,초음파,,,,,,"30,000",EB467,,급여인정기준외비급여,,
5575,5575,진주세란병원,Wrist SONO(Guide) 편측,초음파,,,,,,"30,000",EB467,,급여인정기준외비급여,,
5576,5576,진주세란병원,Hand SONO(Guide) 편측,초음파,,,,,,"30,000",EB461,,급여인정기준외비급여,,
5577,5577,진주세란병원,Shoulder SONO(Guide) 편측,초음파,,,,,,"50,000",EB466,,급여인정기준외비급여,,
5578,5578,진주세란병원,도수치료 3,이학요법,,,,,,"30,000",MX122,,,,
5579,5579,진주세란병원,도수치료 5,이학요법,,,,,,"50,000",MX122,,,,
5580,5580,진주세란병원,도수치료 6,이학요법,,,,,,"60,000",MX122,,,,
5581,5581,진주세란병원,도수치료 10,이학요법,,,,,,"100,000",MX122,,,,
5582,5582,진주세란병원,체외충격파치료,이학요법,,,,,,"120,000",SZ084,,,,
5583,5583,진주세란병원,신장분사치료,이학요법,,,,,,"20,000",MZ007,,,,
5584,5584,진주세란병원,FIMSH(하이랙스주포함),이학요법,,,,,,"150,000",MZ001,,,O,
5585,5585,진주세란병원,FIMS,이학요법,,,,,,"100,000",MZ001,,,,
5586,5586,진주세란병원,비침습적 무통증 신호요법,이학요법,,,,,,"100,000",MZ012,,,,
5587,5587,진주세란병원,Dynamic Electromyography,검사료,,,,,,"100,000",EZ773,,,,
5588,5588,진주세란병원,임신반응검사(HCG),검사료,,,,,,"5,000",D5701,,,,O
5589,5589,진주세란병원,인플루엔자 A-B 바이러스 항원(현장검사),검사료,,,,,,"25,000",CZ394,,,,O
5590,5590,진주세란병원,Anti CCP Ab lgG(류마티스 검사),검사료,,,,,,"60,500",CZ432,,,,
5591,5591,진주세란병원,상급병실(1인실),기타,,,,,,"150,000",VA011,,,,
5592,5592,진주세란병원,보호자식대,기타,,,,,,"4,000",,,,,
5593,5593,진주세란병원,공기밥,기타,,,,,,"1,500",,,,,
5594,5594,진주세란병원,수면환자관리료(위내시경),기타,,,,,,"50,000",EZ941,,급여인정기준외비급여,,
5595,5595,진주세란병원,수면환자관리료(대장내시경),기타,,,,,,"70,000",EZ941,,급여인정기준외비급여,,
5596,5596,진주세란병원,수면환자관리료(위 + 대장내시경 동시),기타,,,,,,"110,000",EZ941,,급여인정기준외비급여,,
5597,5597,진주세란병원,종합검진(남자),기타,,,,,,"270,000",,,,,
5598,5598,진주세란병원,종합검진(여자),기타,,,,,,"300,000",,,,,
5599,5599,진주세란병원,이불,기타,,,,,,"30,000",,,반납시 환불함,,
5600,5600,진주세란병원,환의 상의,기타,,,,,,"15,000",,,반납시 환불함,,
5601,5601,진주세란병원,환의 하의,기타,,,,,,"15,000",,,반납시 환불함,,
5602,5602,진주세란병원,시트,기타,,,,,,"40,000",,,반납시 환불함,,
5603,5603,진주세란병원,CD복사,기타,,,,,,"10,000",,,,,
5604,5604,진주세란병원,"앰블런스 이용료 기본(10km)(의사,간호사 또는 응급구조사 탑승시)",기타,,,,,,"45,000",,,,,
5605,5605,진주세란병원,앰블런스 이용료 기본+초과 km당,기타,,,,,,"1,000",,,,,
5606,5606,진주세란병원,Nucleoplasty(L-Disq),처치및 수술료,,,,,,"2,300,000",SZ083,,,,0
5607,5607,진주세란병원,경막외강 신경박리술(epidural neurolysis),처치및 수술료,,,,,,"1,200,000",SZ634,,,,0
5608,5608,진주세란병원,내시경적 경막외강 신경근성형술(SELD),처치및 수술료,,,,,,"3,000,000",SZ631,,,,0
5609,5609,진주세란병원,내시경적 경막외강 신경근성형술(TELA),처치및 수술료,,,,,,"4,500,000",SZ631,,,,0
5610,5610,진주세란병원,로봇수술용 커터,치료재료대,,,,,,"1,650,000",BE3002NZ,,,,
5611,5611,진주세란병원,General surgery set,치료재료대,,,,,,"300,000",BM3001AO,,,,
5612,5612,진주세란병원,C-LITE ROLL,치료재료대,,,,,,"130,000",BM2007RS,장상지,,,
5613,5613,진주세란병원,C-LITE ROLL,치료재료대,,,,,,"70,000",BM2007RS,단상지,,,
5614,5614,진주세란병원,C-LITE ROLL,치료재료대,,,,,,"300,000",BM2007RS,장하지,,,
5615,5615,진주세란병원,C-LITE ROLL,치료재료대,,,,,,"130,000",BM2007RS,단하지,,,
5616,5616,진주세란병원,X-LITE CLASSIC SHEET,치료재료대,,,,,,"60,000",BM2002RS,장상지,,,
5617,5617,진주세란병원,X-LITE CLASSIC SHEET,치료재료대,,,,,,"30,000",BM2002RS,단상지,,,
5618,5618,진주세란병원,X-LITE CLASSIC SHEET,치료재료대,,,,,,"140,000",BM2002RS,장하지,,,
5619,5619,진주세란병원,X-LITE CLASSIC SHEET,치료재료대,,,,,,"70,000",BM2002RS,단하지,,,
5620,5620,진주세란병원,X-LITE CLASSIC SHEET,치료재료대,,,,,"10,000","15,000",BM2002RS,손가락,,,
5621,5621,진주세란병원,DEMIOS,치료재료대,,,,,,"1,000,000",BC0101KJ,,,,
5622,5622,진주세란병원,secuex,치료재료대,,,,,,"5,000",BM5001GA,,,,
5623,5623,진주세란병원,OPSITE POST-OP,치료재료대,,,,,,"4,000",BM5013CD,,,,
5624,5624,진주세란병원,OPSITE POST-OP(high infection),치료재료대,,,,,,"6,000",BM5013CD,,,,
5625,5625,진주세란병원,인스틸라젤,치료재료대,,,,,,"20,000",675100012,,,,
5626,5626,진주세란병원,Ez rap Brace (Hip),치료재료대,,,,,,"80,000",BC1215HT,,,,
5627,5627,진주세란병원,Ez rap Brace (Knee),치료재료대,,,,,,"80,000",BC1215HT,,,,
5628,5628,진주세란병원,BRAIDLOCK ADHESIVE,치료재료대,,,,,,"15,000",BJ1001WM,,,,
5629,5629,진주세란병원,Regenfill,치료재료대,,,,,,"250,000",BM5304BH,,,,
5630,5630,진주세란병원,Intu-Green Plus(Filter),치료재료대,,,,,,"10,000",BM1302PW,,,,
5631,5631,진주세란병원,HY  IV  Filter,치료재료대,,,,,,"10,000",BM1300JN,,,,
5632,5632,진주세란병원,Hekafast,치료재료대,,,,,"6,000","30,000",BK7001WT,,,,
5633,5633,진주세란병원,BC BAND,치료재료대,,,,,,200,BM5046AM,,,,
5634,5634,진주세란병원,K-D CLAMP (전규격),치료재료대,,,,,,"300,000",BC1301PE,,,,
5635,5635,진주세란병원,Bandgold Filter Syringe,치료재료대,,,,,,"1,200",BM1301BL,,,,
5636,5636,진주세란병원,REGENCOL 5g,치료재료대,,,,,,"550,000",BM5303BH,,,,
5637,5637,진주세란병원,Nature(F),치료재료대,,,,,,"8,000",BM1303PW,,,,
5638,5638,진주세란병원,MULTIFIX ENDO,치료재료대,,,,,,"50,000",BJ1015GA,,,,
5639,5639,진주세란병원,Regenseal,치료재료대,,,,,,"250,000",BM2601QQ,3% 1ml,,,
5640,5640,진주세란병원,Curegen,치료재료대,,,,,,"240,000",BM2601LN,1ml,,,
5641,5641,진주세란병원,Curegen,치료재료대,,,,,,"450,000",BM2601LN,3ml,,,
5642,5642,진주세란병원,MEGAFILL,치료재료대,,,,,,"3,000,000",BTT01022,,,,
5643,5643,진주세란병원,RAFUGEN,치료재료대,,,,,,"1,700,000",BC0100BU,,,,
5644,5644,진주세란병원,GUARDIX 1.5g,치료재료대,,,,,,"250,000",BM2104JO,,,,
5645,5645,진주세란병원,GUARDIX 5g,치료재료대,,,,,,"550,000",BM2104JO,,,,
5646,5646,진주세란병원,성우소프트픽스,치료재료대,,,,,,"10,000",BM5102BI,,,,
5647,5647,진주세란병원,성우픽스아이브이 (SW FIX IV),치료재료대,,,,,,"3,000",BJ1002BI,,,,
5648,5648,진주세란병원,슈퍼픽스IV,치료재료대,,,,,,"3,000",BJ1003BL,,,,
5649,5649,진주세란병원,INNOMED SILICON TAPE,치료재료대,,,,,,"50,000",BM2000JI,,,,
5650,5650,진주세란병원,KELO-COTE TOPICAL GEL 15g,치료재료대,,,,,,"40,000",BM5001DP,,,,
5651,5651,진주세란병원,KELO-COTE TOPICAL GEL 60g,치료재료대,,,,,,"130,000",BM5001DP,,,,
5652,5652,진주세란병원,라보솔,약제비,,,,,,"30,000",,,,,
5653,5653,진주세란병원,마데카솔 케어연고(10g),약제비,,,,,,"7,500",,,,,
5654,5654,진주세란병원,마이락스산,약제비,,,,,,"1,500",621802420,,,,
5655,5655,진주세란병원,멀티블루 5주,약제비,,,,,,"80,000",,,,,
5656,5656,진주세란병원,멀티비타주,약제비,,,,,,"10,000",669906440,,,,
5657,5657,진주세란병원,메가네슘주,약제비,,,,,,"3,000",681100073,,,,
5658,5658,진주세란병원,메리트씨주,약제비,,,,,,"20,000",,,,,
5659,5659,진주세란병원,바이타디주,약제비,,,,,,"30,000",669906220,,,,
5660,5660,진주세란병원,브리디온주 2ml,약제비,,,,,,"150,000",655501751,,,,
5661,5661,진주세란병원,비타모주(덱스판테놀),약제비,,,,,,"3,750",670601121,,,,
5662,5662,진주세란병원,삐콤정,약제비,,,,,,150,,,,,
5663,5663,진주세란병원,에이치메드푸르설티아민주50mg,약제비,,,,,,"30,000",683200010,,,,
5664,5664,진주세란병원,오마프원페리주 362ml,약제비,,,,,,"100,000",640006700,,,,
5665,5665,진주세란병원,유바솔,약제비,,,,,,"50,000",,,,,
5666,5666,진주세란병원,유박스비,약제비,,,,,,"17,000",,B형간염백신,,,
5667,5667,진주세란병원,원포팜주,약제비,,,,,,"5,000",O53300031,,,,
5668,5668,진주세란병원,이지에프새살연고,약제비,,,,,,"25,000",641604660,,,,
5669,5669,진주세란병원,인플루엔자백신(프리필드),약제비,,,,,,"40,000",,독감백신,,,
5670,5670,진주세란병원,조스타박스주,약제비,,,,,,"160,000",655500900,대상포진생바이러스백신,,,
5671,5671,진주세란병원,카티스템,약제비,,,,,,"8,000,000",622900010,(동종제대혈유래 중간엽줄기세포),,,
5672,5672,진주세란병원,콤비플렉스엠씨티페리주,약제비,,,,,,"100,000",,,,,
5673,5673,진주세란병원,타우로린주사 2% 250ml,약제비,,,,,,"100,000",647801080,,,,
5674,5674,진주세란병원,트레스탄,약제비,,,,,,500,,,,,
5675,5675,진주세란병원,페린젝트주 2ml,약제비,,,,,,"80,000",644913130,,,,
5676,5676,진주세란병원,페린젝트주 10ml,약제비,,,,,,"250,000",644913140,,,,
5677,5677,진주세란병원,프리베나13주(폐렴백신주),약제비,,,,,,"150,000",,,,,
5678,5678,진주세란병원,플로실 헤모스태틱 매트릭스,약제비,,,,,,"500,000",,,,,
5679,5679,진주세란병원,히루안주,약제비,,,,,,"20,000",,,,,
5680,5680,진주세란병원,하브릭스(성인용),약제비,,,,,,"70,000",650001800,A형간염백신,,,
5681,5681,진주세란병원,하이랙스주,약제비,,,,,,"40,000",,,,,
5682,5682,진주세란병원,SPONGOSTAN,약제비,,,,,,"10,000",650800260,,,,
5683,5683,진주세란병원,일반진단서,제증명수수료,,,,,,"20,000",PDZ010000,,,,
5684,5684,진주세란병원,근로능력평가용진단서,제증명수수료,,,,,,"10,000",PDZ010001,,,,
5685,5685,진주세란병원,채용신체검사서(일반),제증명수수료,,,,,,"30,000",PDZ010002,,,,
5686,5686,진주세란병원,상해진단서,제증명수수료,,,,,,"100,000",PDZ020001,3주미만,,,
5687,5687,진주세란병원,상해진단서,제증명수수료,,,,,,"150,000",PDZ020002,3주이상,,,
5688,5688,진주세란병원,사망진단서,제증명수수료,,,,,,"10,000",PDZ030000,,,,
5689,5689,진주세란병원,장애진단서,제증명수수료,,,,,,"15,000",PDZ070000,,,,
5690,5690,진주세란병원,후유장애진단서,제증명수수료,,,,,,"100,000",PDZ070001,,,,
5691,5691,진주세란병원,병무용진단서,제증명수수료,,,,,,"20,000",PDZ080000,,,,
5692,5692,진주세란병원,입퇴원확인서,제증명수수료,,,,,,"3,000",PDZ090000,,,,
5693,5693,진주세란병원,통원확인서,제증명수수료,,,,,,"3,000",PDZ090001,,,,
5694,5694,진주세란병원,국민연금장애심사용진단서,제증명수수료,,,,,,"15,000",PDZ100000,,,,
5695,5695,진주세란병원,제증명서 사본,제증명수수료,,,,,,"1,000",PDZ110000,,,,
5696,5696,진주세란병원,진료기록사본,제증명수수료,,,,,,"1,000",PDZ110001,1~5매까지,1매당,,
5697,5697,진주세란병원,진료기록사본,제증명수수료,,,,,,100,PDZ110002,6매이상,,,
5698,5698,진주세란병원,소견서(보험회사/진료목적이외제출용),제증명수수료,,,,,,"20,000",PDZ120000,,,,
5699,5699,진주세란병원,향후진료비추정서,제증명수수료,,,,,,"50,000",PDZ140001,천만원미만,,,
5700,5700,진주세란병원,향후진료비추정서,제증명수수료,,,,,,"100,000",PDZ140002,천만원이상,,,
5701,5701,진주세란병원,영문 일반진단서,제증명수수료,,,,,,"20,000",PDE010000,,,,
5702,5702,진주세란병원,기타확인서(보험회사용),제증명수수료,,,,,,"50,000",,,,,
5703,5703,진주세란병원,장기요양의사 소견서,제증명수수료,,,,,,"37,590",,,,,
5704,5704,진주세란병원,장기요양의사 소견서(10%부담),제증명수수료,,,,,,"3,750",,,,,
5705,5705,진주세란병원,장기요양의사 소견서(20%부담),제증명수수료,,,,,,"7,510",,,,,
5706,5706,수병원,MRI,,,,,"440,000",,,,,,,
5707,5707,수병원,MRI + 조영촬영,,,,,"550,000",,,,,,,
5708,5708,수병원,MRI + MRA (Brain),,,,,"770,000",,,,,,,
5709,5709,수병원,수술후 MRI,,,,,"220,000",,,,,,,
5710,5710,수병원,초음파검사-단순,,,,,"33,000",,,,,,,
5711,5711,수병원,초음파검사-중간,,,,,"55,000",,,,,,,
5712,5712,수병원,초음파검사-복잡,,,,,"77,000",,,,,,,
5713,5713,수병원,초음파검사-수술(주간),,,,,"66,000",,,,,,,
5714,5714,수병원,초음파검사-수술(야간),,,,,"99,000",,,,,,,
5715,5715,수병원,고관절 초음파,,,,,"110,000",,,,,,,
5716,5716,수병원,심장 초음파,,,,,"154,000",,,,,,,
5717,5717,수병원,하지 초음파,,,,,"88,000",,,,,,,
5718,5718,수병원,갑상선 초음파,,,,,"80,000",,,,,,,
5719,5719,수병원,유방 초음파,,,,,"70,000",,,,,,,
5720,5720,수병원,목 초음파,,,,,"100,000",,,,,,,
5721,5721,수병원,전립선 초음파,,,,,"50,000",,,,,,,
5722,5722,수병원,뇌혈류 + 경동맥(TCD),,,,,"275,000",,,,,,,
5723,5723,수병원,동맥경화도,,,,,"66,000",,,,,,,
5724,5724,수병원,항체검사(HIV),,,,,"45,000",,,,,,,
5725,5725,수병원,항체검사(HCV),,,,,"45,000",,,,,,,
5726,5726,수병원,TRAP(혈소판 응집 검사),,,,,"50,000",,,,,,,
5727,5727,수병원,IMA(허혈성 알부민검사),,,,,"60,000",,,,,,,
5728,5728,수병원,당 알부민,,,,,"30,000",,,,,,,
5729,5729,수병원,항체검사(Anti-ccp),,,,,"49,500",,,,,,,
5730,5730,수병원,"DITI(상체,하체)",,,,,"165,000",,,,,,,
5731,5731,수병원,"DITI(상지,하지)",,,,,"77,000",,,,,,,
5732,5732,수병원,NFT(신경기능검사) - 한부위당,,,,,"40,000",,,,,,,
5733,5733,수병원,위 내시경(수면),,,,,"50,000",,,,,,,
5734,5734,수병원,대장 내시경(수면),,,,,"80,000",,,,,,,
5735,5735,수병원,위 + 대장 내시경(수면),,,,,"100,000",,,,,,,
5736,5736,수병원,인플루엔자 항원검사,,,,,"25,000",,,,,,,
5737,5737,수병원,인대증식주사,,,,,"44,000",,,,,,,
5738,5738,수병원,PRP(자가 혈소판 풍부 혈장치료술),,,,,"200,000",,,,,,,
5739,5739,수병원,초음파 + 인대증식주사,,,,,"88,000",,,,,,,
5740,5740,수병원,"히루안엠주사, 히알라프주사",,,,,"50,000",,,,,,,
5741,5741,수병원,말린다주(Block),,,,,"88,000",,,,,,,
5742,5742,수병원,메덱스(수면마취),,,,,"55,000~110,000",,,,,,,
5743,5743,수병원,오라팡정(대장내시경),,,,,"45,000",,,,,,,
5744,5744,수병원,피코라이트산,,,,,"45,000",,,,,,,
5745,5745,수병원,무통주사,,,,,"153,210",,,,,,,
5746,5746,수병원,"네큐팜, 뉴포팜, 에스팜(진통주사)",,,,,"15,000",,,,,,,
5747,5747,수병원,HIDR(조직치유촉진제),,,,,"143,000",,,,,,,
5748,5748,수병원,리젠콜(유착방지제) 1cc,,,,,"275,000",,,,,,,
5749,5749,수병원,리젠콜(유착방지제) 5cc,,,,,"550,000",,,,,,,
5750,5750,수병원,DBM(골절치유촉진제),,,,,"495,000",,,,,,,
5751,5751,수병원,XGENDBM 1cc(BC010KJ),,,,,"800,000",,,,,,,
5752,5752,수병원,RAFUGEN DBM GEL PRO(BC0103BU),,,,,"800,000",,,,,,,
5753,5753,수병원,골절치유촉진제(Medfuse) 3cc,,,,,"1,500,000",,,,,,,
5754,5754,수병원,타우로린(염증소독제),,,,,"110,000",,,,,,,
5755,5755,수병원,콜라폼A(항생콜라겐창상피복제),,,,,"220,000",,,,,,,
5756,5756,수병원,징스주(혈액순환제),,,,,"22,000",,,,,,,
5757,5757,수병원,베노스틴주(철분주사),,,,,"66,000",,,,,,,
5758,5758,수병원,ATP-S(체력보강제),,,,,"44,000",,,,,,,
5759,5759,수병원,하이코민(B12),,,,,"11,000",,,,,,,
5760,5760,수병원,지혈제(플로실헤모스태틱매트릭스),,,,,"600,000",,,,,,,
5761,5761,수병원,지혈제(노보씰),,,,,"80,000",,,,,,,
5762,5762,수병원,Allomend(어깨수술),,,,,"2,500,000",,,,,,,
5763,5763,수병원,TD(파상풍 예방주사),,,,,"40,000",,,,,,,
5764,5764,수병원,A형간염백신,,,,,"80,000",,,,,,,
5765,5765,수병원,B형간염백신(유박스),,,,,"30,000",,,,,,,
