병원코드,병원명,명칭,분류,소분류,중분류,중복컬럼_1,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
31207073,바로병원,[행위료][분류] 초음파 검사료[명칭] 혈관-사지혈관 도플러 초음파-하지-동맥[구분] Doppler SONO L/E artery Rt[기타] 급여 인정기준 외 실시한 경우 비급여,,,,,"180,000",,,EB487,,,,
31207073,바로병원,[행위료][분류] 초음파 검사료[명칭] 혈관-사지혈관 도플러 초음파-하지-동맥[구분] Doppler SONO L/E artery Lt[기타] 급여 인정기준 외 실시한 경우 비급여,,,,,"180,000",,,EB487,,,,
31207073,바로병원,[행위료][분류] 초음파 검사료[명칭] 혈관-사지혈관 도플러 초음파-하지-정맥[구분] Doppler SONO L/E Venous(Both)[기타] 급여 인정기준 외 실시한 경우 비급여,,,,,"280,000",,,EB488,,,,
31207073,바로병원,[행위료][분류] 초음파 검사료[명칭] 혈관-사지혈관 도플러 초음파-하지-정맥[구분] Doppler SONO L/E Venous(RT)[기타] 급여 인정기준 외 실시한 경우 비급여,,,,,"180,000",,,EB488,,,,
31207073,바로병원,[행위료][분류] 초음파 검사료[명칭] 혈관-사지혈관 도플러 초음파-하지-정맥[구분] Doppler SONO L/E Venous(Lt)[기타] 급여 인정기준 외 실시한 경우 비급여,,,,,"180,000",,,EB488,,,,
31207073,바로병원,[행위료][분류] 초음파 검사료[명칭] 혈관-사지혈관 도플러 초음파-하지-정맥류[구분] Doppler SONO L/E Venous(Both)varicose vein[기타] 급여 인정기준 외 실시한 경우 비급여,,,,,"280,000",,,EB489,,,,
31207073,바로병원,[행위료][분류] 초음파 검사료[명칭] 혈관-사지혈관 도플러 초음파-하지-정맥류[구분] Doppler SONO L/E Venous(Lt)varicose vein[기타] 급여 인정기준 외 실시한 경우 비급여,,,,,"180,000",,,EB489,,,,
31207073,바로병원,[행위료][분류] 초음파 검사료[명칭] 혈관-사지혈관 도플러 초음파-하지-정맥류[구분] Doppler SONO L/E Venous(RT)varicose vein[기타] 급여 인정기준 외 실시한 경우 비급여,,,,,"180,000",,,EB489,,,,
31207073,바로병원,[행위료][분류] 초음파 검사료[명칭] 유도초음파(Ⅰ)[구분] SONO Guided[기타] 급여 인정기준 외 실시한 경우 비급여,,,,,"30,000",,,EB561,,,,
31207073,바로병원,[행위료][분류] 물리치료료[명칭] 도수치료 [1일당][구분] B-G 도수 15분,,,,,"50,000",,,MX122,,,,
31207073,바로병원,[행위료][분류] 물리치료료[명칭] 도수치료 [1일당][구분] B-P 도수 15분,,,,,"50,000",,,MX122,,,,
31207073,바로병원,[행위료][분류] 물리치료료[명칭] 도수치료 [1일당][구분] B-R 도수 30분,,,,,"90,000",,,MX122,,,,
31207073,바로병원,[행위료][분류] 물리치료료[명칭] 도수치료 [1일당][구분] B-도수 15분,,,,,"50,000",,,MX122,,,,
31207073,바로병원,[행위료][분류] 물리치료료[명칭] 도수치료 [1일당][구분] B-도수 30분,,,,,"90,000",,,MX122,,,,
31207073,바로병원,"[행위료][분류] 물리치료료[명칭] 신장분사치료[구분] B-Cryo spray therapy(냉각,신장분사치료)",,,,,"60,000",,,MZ007,,,,
31207073,바로병원,"[행위료][분류] 물리치료료[명칭] 신장분사치료[구분] B-Cryo spray therapy(양측) 냉각,신장 분사치료",,,,,"90,000",,,MZ007,,,,
31207073,바로병원,[행위료][분류] 처치 및 수술료 - 근골[명칭] 체외충격파치료(근골격계질환)[구분] B-ESWT1(2500#),,,,,"80,000",,,SZ084,,,,
31207073,바로병원,[행위료][분류] 처치 및 수술료 - 근골[명칭] 체외충격파치료(근골격계질환)[구분] B-ESWT1(2500#)+Cryo,,,,,"100,000",,,SZ084,,,,
31207073,바로병원,[행위료][분류] 처치 및 수술료 - 근골[명칭] 체외충격파치료(근골격계질환)[구분] B-ESWT1(상.하지/양측),,,,,"120,000",,,SZ084,,,,
31207073,바로병원,[행위료][분류] 처치 및 수술료 - 근골[명칭] 체외충격파치료[근골격계질환][구분] B-ESWT1(상.하지/양측)+Cryo,,,,,"130,000",,,SZ084,,,,
31207073,바로병원,[행위료][분류] 처치 및 수술료 - 신경[명칭] 경피적 경막외강 신경성형술[구분] B-Percutaneous Epidural Neuroplasty 경피적경막외강신경성형술,,,,,"400,000",,,SZ634,,,,
31207073,바로병원,[행위료][분류] 처치 및 수술료 - 근골[명칭] 추간판내 고주파 열치료술[구분] B-추간판내 고주파 열치료술,,,,,"400,000",,,SZ083,,,,
31207073,바로병원,[행위료][분류] 처치 및 수술료 - 순환기[명칭] 레이저정맥폐쇄술〔유도료 포함〕[구분] B-EVLT1(편측) 레이저정맥폐쇄술,,,,,"1,000,000",,,OZ304,,,,
31207073,바로병원,[행위료][분류] 처치 및 수술료 - 순환기[명칭] 레이저정맥폐쇄술(유도료 포함)[구분] B-EVLT2(양측) 레이저정맥폐쇄술,,,,,"1,800,000",,,OZ304,,,,
31207073,바로병원,[행위료][분류] 기타 - 식대[명칭] 보호자식사,,,,,"5,000",,,,,,,
31207073,바로병원,[행위료][분류] 기타 - 식대[명칭] 공기밥추가,,,,,,,,"1,000",,,,
31207073,바로병원,[행위료][분류] 기타 - 식대[명칭] 공기추가(특식),,,,,"1,000",,,,,,,
31207073,바로병원,[행위료][분류] MRI - 근골격계[명칭] 견관절-일반[구분] Lt. Shoulder MRI (비급여)[기타] 급여 인정기준 외 실시한 경우 비급여,,,,,,"280,000","450,000",HE115,,,,
31207073,바로병원,[행위료][분류] MRI - 근골격계[명칭] 견관절-일반[구분] Rt Shoulder MRI(비급여)[기타] 급여 인정기준 외 실시한 경우 비급여,,,,,,"280,000","450,000",HE115,,,,
31207073,바로병원,[행위료][분류] MRI - 근골격계[명칭] 관절외 상지-일반[구분] Lt Forearm MRI(비급여)[기타] 급여 인정기준 외 실시한 경우 비급여,,,,,,"280,000","450,000",HE122,,,,
31207073,바로병원,[행위료][분류] MRI - 근골격계[명칭] 관절외 상지-일반[구분] Rt Forearm MRI(비급여)[기타] 급여 인정기준 외 실시한 경우 비급여,,,,,,"280,000","450,000",HE122,,,,
31207073,바로병원,[행위료][분류] MRI - 근골격계[명칭] 관절외 상지-일반[구분] Lt Humerus MRI(비급여)[기타] 급여 인정기준 외 실시한 경우 비급여,,,,,,"280,000","450,000",HE122,,,,
31207073,바로병원,[행위료][분류] MRI - 근골격계[명칭] 관절외 상지-일반[구분] Rt Humerus MRI(비급여)[기타] 급여 인정기준 외 실시한 경우 비급여,,,,,,"280,000","450,000",HE122,,,,
31207073,바로병원,[행위료][분류] MRI - 근골격계[명칭] 관절외 하지-조영제 주입 전/후 촬영판독[구분] Lt Tibia MRI(비급여)+Enhance[기타] 급여 인정기준 외 실시한 경우 비급여,,,,,,"350,000","550,000",HE223,,,Y,
21203512,의료법인 상원의료재단 부산힘찬병원,비주요 비급여 검색된 자료가 없습니다.,,,,,비주요 비급여 검색된 자료가 없습니다.,,,,,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,체외충격파치료〔근골격계질환〕,행위/기타,,,"90,000","90,000",SZ0840000,ESWT(체외충격파치료-양측),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,체외충격파치료〔근골격계질환〕,행위/기타,,,"50,000","50,000",SZ0840000,ESWT(체외충격파치료-편측),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,신경성형술,행위/기타,,,"1,550,000","1,550,000",SZ6340000,경피적 경막외강 신경성형술(P.E.N),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,신경성형술,행위/기타,,,"1,800,000","2,270,000",SZ6410000,경피적 풍선확장 경막외강 신경성형,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,신경성형술,행위/기타,,,"3,700,000","3,800,000",SZ6310000,내시경적 경막외강 신경근성형술,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,대장,행위/기타,,,"50,000","50,000",VB0300002,대장수면내시경검사 수면관리료(비급여),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,도수치료,행위/기타,,,"15,000","15,000",MX1220000,도수치료 (Simple 재활)-1일당,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,도수치료,행위/기타,,,"60,000","60,000",MX1220000,도수치료 (외래)-1일당,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,도수치료,행위/기타,,,"50,000","50,000",MX1220000,도수치료 (입원재활)-1일당,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,신장분사치료,행위/기타,,,"20,000","20,000",MZ0070000,신장분사치료 양측(Stretch and Spray Therapy),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,신장분사치료,행위/기타,,,"10,000","10,000",MZ0070000,신장분사치료 편측(Stretch and Spray Therapy),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,위,행위/기타,,,"30,000","30,000",VB0300001,위장수면내시경검사 수면관리료(비급여),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,"자가 골수 줄기세포 치료-연골결손(동 행위를 위해 실시한 골수천자,미세천공술 및 관절경 치료재료대 포함)",행위/기타,,,"1,000,000","1,000,000",SZ0850000,자가 골수 줄기세포 치료술,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,증식치료,행위/기타,,,"60,000","60,000",MY1420000,증식치료(Prolotherapy)-사지관절부위,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,증식치료,행위/기타,,,"60,000","60,000",MY1420000,증식치료(Prolotherapy)-척추1부위,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,증식치료,행위/기타,,,"80,000","80,000",MY1420000,증식치료(PROLOTHERAPY)-척추2부위,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,추간판내 고추파 열치료술,행위/기타,,,"2,100,000","2,100,000",SZ0830000,추간판내 고주파 열치료술,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,추간판내 고주파 열치료술,행위/기타,,,"3,400,000","3,400,000",SZ0830000,추간판내 고주파 열치료술,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,진료기록영상,제증명,,,"10,000","10,000",PDZ110104,"Copy, CD(1장 제작)",,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,진단서,제증명,,,"10,000","10,000",PDZ010002,근로능력평가용진단서,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,병사용진단서,제증명,,,"20,000","20,000",PDZ080000,병사용진단서,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,사망진단서,제증명,,,"10,000","10,000",PDZ030000,사망진단서,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,상해진단서,제증명,,,"50,000","50,000",PDZ020001,상해진단서(3주미만),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,상해진단서,제증명,,,"100,000","100,000",PDZ020002,상해진단서(3주이상),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,영문진단서,제증명,,,"20,000","20,000",PDE010001,영문진단서,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,진료기록사본,제증명,,,"1,000","1,000",PDZ110101,의무기록사본(1매-5매이하),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,진료기록사본,제증명,,,100,100,PDZ110102,의무기록사본추가1매당(6매이상),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,진단서,제증명,,,"10,000","10,000",PDZ010000,일반진단서,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,확인서,제증명,,,"1,000","1,000",PDZ090004,"입원.통원,진료 치료확인서추가당",,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,확인서,제증명,,,"1,000","1,000",PDZ090002,입퇴원확인서,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,장애진단서,제증명,,,"15,000","15,000",PDZ070001,장애진단서,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,제증명서 사본,제증명,,,"1,000","1,000",PDZ160000,진단서사본,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,채용신체 검사서,제증명,,,"35,000","35,000",PDZ010003,채용신검(공무원),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,채용신체 검사서,제증명,,,"30,000","30,000",PDZ010004,채용신검(일반),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,향후진료비추정서,제증명,,,"50,000","50,000",PDZ140001,향후치료추정서(1000만미만),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,향후진료비추정서,제증명,,,"100,000","100,000",PDZ140002,향후치료추정서(1000만이상),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,후유장애진단서,제증명,,,"10,000","10,000",PDZ070003,후유장애진단서,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,1인실,실료차,,,"200,000","200,000",ABZ010001,1인실 입원료(10병동)(비급여),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,1인실,실료차,,,"150,000","150,000",ABZ010001,1인실 입원료(비급여),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,진단초음파/흉부-유방·액와부 초음파,검사,,,"110,000","110,000",EB4210000,Breast Routine sono (유방.액와부 초음파),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,체온열검사료,검사,,,"70,000","70,000",EZ7760002,D.I.T.I (적외선체열촬영) - 상지,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,체온열검사료,검사,,,"70,000","70,000",EZ7760002,D.I.T.I (적외선체열촬영) - 하지,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,체온열검사료,검사,,,"100,000","100,000",EZ7760001,D.I.T.I (적외선체열촬영) 전신,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,진단초음파/두경부-경부 초음파,검사,,,"100,000","100,000",EB4150000,Neck Routine sono (갑상선.부갑상선 제외한 경부),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,진단초음파/두경부-경부 초음파,검사,,,"100,000","100,000",EB4140000,Thyroid Gland sono (갑상선.부갑상선),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,동맥경화도검사(맥파전달속도측정),검사,,,"50,000","50,000",EZ8680000,동맥경화 협착검사,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,동적족저압측정,검사,,,"40,000","40,000",EZ7770000,동적 족저압측정,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,동적족저압측정,검사,,,"20,000","20,000",EZ7770000,동적 족저압측정(Simple),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,인플루엔자 A?B 바이러스 항원검사〔현장검사〕,검사,,,"20,000","20,000",CZ3940000,인플루엔자 A·B 바이러스항원검사 [현장검사],,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,"진단초음파/근골격, 연부-관절 초음파",초음파,,,"100,000","100,000",EB4680000,Ankle sono(편측),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,"진단초음파/근골격, 연부-관절 초음파",초음파,,,"100,000","100,000",EB4700000,Back sono(근골격-연부조직-일반),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,"진단초음파/근골격, 연부-관절 초음파",초음파,,,"100,000","100,000",EB4700000,Buttock sono(근골격-연부조직-일반),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,"진단초음파/근골격, 연부-관절 초음파",초음파,,,"150,000","150,000",EB4820000,Carotid Doppler sono,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,"진단초음파/근골격, 연부-관절 초음파",초음파,,,"180,000","180,000",EB4700000,Cartilage Sono(근골격-연부조직-일반),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,진단초음파/흉부-유방·액와부 제외한 흉부 초음파,초음파,,,"100,000","100,000",EB4220000,Chest wall sono(유방.액와부 제외),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,진단초음파/심장-경흉부 심초음파,초음파,,,"170,000","170,000",EB4310000,ECHO-Doppler(경흉부 심초음파-단순),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,"진단초음파/근골격, 연부-관절 초음파",초음파,,,"100,000","100,000",EB4630000,Elbow sono(편측),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,"진단초음파/근골격, 연부-관절 초음파",초음파,,,"100,000","100,000",EB4700000,Forearm sono(근골격-연부조직-일반),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,"진단초음파/근골격, 연부-관절 초음파",초음파,,,"100,000","100,000",EB4700000,Hand sono(근골격-연부조직-일반),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,"진단초음파/근골격, 연부-관절 초음파",초음파,,,"60,000","60,000",EB4620000,Joint Sono(발가락(편측)),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,"진단초음파/근골격, 연부-관절 초음파",초음파,,,"60,000","60,000",EB4610000,Joint Sono(손가락(편측)),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,"진단초음파/근골격, 연부-관절 초음파",초음파,,,"100,000","100,000",EB4640000,Knee sono(편측),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,"진단초음파/근골격, 연부-관절 초음파",초음파,,,"100,000","100,000",EB4700000,Lower leg sono(근골격-연부조직-일반),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,"진단초음파/근골격, 연부-관절 초음파",초음파,,,"100,000","100,000",EB4660000,Shoulder sono,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,단순초음파,초음파,,,"30,000","30,000",EB4010000,Simple sono(I),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,단순초음파,초음파,,,"50,000","50,000",EB4020000,Simple sono(II),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,"진단초음파/근골격, 연부-관절 초음파",초음파,,,"100,000","100,000",EB4650000,Thigh sono(편측),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,"진단초음파/근골격, 연부-관절 초음파",초음파,,,"100,000","100,000",EB4700000,Upper arm sono(근골격-연부조직-일반),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,"진단초음파/근골격, 연부-관절 초음파",초음파,,,"160,000","160,000",EB4840000,Upper Extremity Doppler sono(Arterial),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,"진단초음파/근골격, 연부-관절 초음파",초음파,,,"100,000","100,000",EB4670000,Wrist sono(편측),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,"진단초음파/근골격, 연부-관절 초음파",초음파,,,"100,000","100,000",EB4700000,기타 부위 sono(근골격-연부조직-일반),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-고관절,MRI,,,"550,000","550,000",HE2180000,Hip joint MRI+Contrast,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-발목관절,MRI,,,"350,000","350,000",HE1210000,Ankle MRI(1.5),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-발목관절,MRI,,,"450,000","450,000",HE1210000,Ankle MRI(without contrast),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-발목관절,MRI,,,"550,000","550,000",HE2210000,Ankle MRI+Contrast,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/혈관-뇌혈관,MRI,,,"470,000","470,000",HI1350001,Brain MR Angio,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-특수검사/확산,MRI,,,"250,000","250,000",HF1010000,Brain MRI diffusion(확산),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/뇌,MRI,,,"450,000","450,000",HI1010001,Brain MRI(without contrast),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/척추-경추,MRI,,,"350,000","350,000",HE1090000,C. Spine MRI(1.5),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/척추-경추,MRI,,,"450,000","450,000",HE1090000,C. Spine MRI(without contrast),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/척추-경추,MRI,,,"550,000","550,000",HE2090000,C. Spine MRI+Contrast,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/혈관-경부혈관,MRI,,,"450,000","450,000",HI1360001,Carotid  Angio MRI,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-주관절,MRI,,,"350,000","350,000",HE1160000,Elbow MRI(1.5),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-주관절,MRI,,,"450,000","450,000",HE1160000,Elbow MRI(without contrast),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-주관절,MRI,,,"550,000","550,000",HE2160000,Elbow MRI+Contrast,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-관절외 하지,MRI,,,"350,000","350,000",HE1230000,Femur MRI(1.5),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-관절외 하지,MRI,,,"450,000","450,000",HE1230000,Femur MRI(without contrast),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-관절외 하지,MRI,,,"550,000","550,000",HE2230000,Femur MRI+Contrast,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-관절외 하지,MRI,,,"350,000","350,000",HE1230000,Foot MRI(1.5),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-관절외 하지,MRI,,,"450,000","450,000",HE1230000,Foot MRI(without contrast),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-관절외 하지,MRI,,,"550,000","550,000",HE2230000,Foot MRI+Contrast,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-관절외 상지,MRI,,,"450,000","450,000",HE1220000,Forearm MRI(without contrast),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-관절외 상지,MRI,,,"550,000","550,000",HE2220000,Forearm MRI+Contrast,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-관절외 상지,MRI,,,"350,000","350,000",HE1220000,Hand MRI(1.5),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-관절외 상지,MRI,,,"450,000","450,000",HE1220000,Hand MRI(without contrast),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-관절외 상지,MRI,,,"550,000","550,000",HE2220000,Hand MRI+Contrast,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-고관절,MRI,,,"350,000","350,000",HE1180000,Hip joint MRI(1.5),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-고관절,MRI,,,"450,000","450,000",HE1180000,Hip joint MRI(Without contrast),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-관절외 상지,MRI,,,"450,000","450,000",HE1220000,Humerus MRI(without contrast),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-관절외 상지,MRI,,,"550,000","550,000",HE2220000,Humerus MRI+Contrast,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-슬관절,MRI,,,"450,000","450,000",HE1200000,Knee joint MRI(without contrast),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-슬관절,MRI,,,"550,000","550,000",HE2200000,Knee joint MRI+Contrast,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-슬관절,MRI,,,"350,000","350,000",HE1200000,Knee MRI(1.5),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-슬관절,MRI,,,"200,000","200,000",HE1200000,Knee MRI(TKR),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/척추-요천추,MRI,,,"350,000","350,000",HE1110000,L. Spine MRI(1.5),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/척추-요천추,MRI,,,"450,000","450,000",HE1110000,L. Spine MRI(without contrast),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/척추-요천추,MRI,,,"550,000","550,000",HE2110000,L. Spine MRI+Contrast,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/척추-척추강,MRI,,,"150,000","150,000",HE1120000,Myelo MRI,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/두경부-경부,MRI,,,"450,000","450,000",HI1080001,Neck MRI(without contrast),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-천장골관절,MRI,,,"450,000","450,000",HE1190000,S-I Joint MRI(without contrast),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-천장골관절,MRI,,,"550,000","550,000",HE2190000,S-I Joint MRI+Contrast,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-천장골관절,MRI,,,"450,000","450,000",HE1190000,Sacrum MRI(without contrast),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-천장골관절,MRI,,,"550,000","550,000",HE2190000,Sacrum MRI+Contrast,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-견관절,MRI,,,"620,000","620,000",HE2150000,Shoulder MR Arthrography,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-견관절,MRI,,,"350,000","350,000",HE1150000,Shoulder MRI(1.5),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-견관절,MRI,,,"450,000","450,000",HE1150000,Shoulder MRI(without contrast),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-견관절,MRI,,,"550,000","550,000",HE2150000,Shoulder MRI+Contrast,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,"MRI-기본검사/척추-경추, 흉추, 요천추와 척추강을 동시촬영",MRI,,,"600,000","600,000",HE1140000,"Spine(경추,흉추,요천추)&Myelo MRI 추가시 별도산정",,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/척추-흉추와 요천추를 동시촬영,MRI,,,"670,000","670,000",HE1130000,T-L SPINE MRI(흉요추 추가시 별도산정),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/척추-흉추,MRI,,,"450,000","450,000",HE1100000,T. Spine MRI(without contrast),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/척추-흉추,MRI,,,"550,000","550,000",HE2100000,T. Spine MRI+Contrast,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-관절외 하지,MRI,,,"450,000","450,000",HE1230000,Tibia MRI(without contrast),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-관절외 하지,MRI,,,"550,000","550,000",HE2230000,Tibia MRI+Contrast,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-수관절,MRI,,,"350,000","350,000",HE1170000,Wrist MRI(1.5),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-수관절,MRI,,,"450,000","450,000",HE1170000,Wrist MRI(without contrast),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,MRI-기본검사/근골격계-수관절,MRI,,,"550,000","550,000",HE2170000,Wrist MRI+Contrast,,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,대상포진,예방접종,,,"170,000","170,000",3Z5200302,Zostavax inj(환자용),,,
21203512,의료법인 상원의료재단 부산힘찬병원,,,인플루엔자,예방접종,,,"35,000","35,000",3Z5201101,인플루엔자 백신주 (성인),,,
