,병원명,명칭,분류,소분류,중분류,중복컬럼_1,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
430,연세본사랑병원(舊.연세사랑병원),ㄷ자워커(바퀴),,,,,,,,N,,,"60,000",N
431,연세본사랑병원(舊.연세사랑병원),ㄷ자워커(바퀴),,,,,처치및수술재료,,,N,,,,N
432,연세본사랑병원(舊.연세사랑병원),"본가드힐패드-B(Bonguard Band) 폴리우레탄, 벨크로",,,,BC1210BV,,,,N,,,"20,000",N
433,연세본사랑병원(舊.연세사랑병원),"본가드힐패드-B(Bonguard Band) 폴리우레탄, 벨크로",,,,BC1210BV,처치및수술재료,,,N,,,,N
434,연세본사랑병원(舊.연세사랑병원),알루미늄스프린트(개구리형),,,,,,,,N,,,"15,000",
435,연세본사랑병원(舊.연세사랑병원),알루미늄스프린트(개구리형),,,,,보조기,,,N,,,,
436,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
437,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
438,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
439,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
440,의료법인고려의료재단부산고려병원,,,,,,,,,,,편측기준,,
441,의료법인고려의료재단부산고려병원,,,,,,,,,,,편측기준,,
442,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
443,의료법인고려의료재단부산고려병원,,,,,,,,,,,편측기준,,
444,의료법인고려의료재단부산고려병원,,,,,,,,,,,편측기준,,
445,의료법인고려의료재단부산고려병원,,,,,,,,,,,편측기준,,
446,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
447,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
448,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
449,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
450,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
451,의료법인고려의료재단부산고려병원,,,,,,,,,,,자가면역질환 -RA,,
452,의료법인고려의료재단부산고려병원,,,,,,,,,,,자가면역질환-베체트병,,
453,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
454,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
455,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
456,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
457,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
458,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
459,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
460,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
461,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
462,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
463,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
464,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
465,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
466,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
467,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
468,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
469,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
470,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
471,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
472,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
473,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
474,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
475,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
476,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
477,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
478,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
479,의료법인고려의료재단부산고려병원,,,,,,,,,,,각부위별,,
480,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
481,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
482,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
483,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
484,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
485,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
486,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
487,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
488,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
489,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
490,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
491,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
492,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
493,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
494,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
495,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
496,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
497,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
498,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
499,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
500,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
501,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
502,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
503,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
504,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
505,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
506,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
507,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
508,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
509,의료법인고려의료재단부산고려병원,,,,,,,,,,,미네랄,,
510,의료법인고려의료재단부산고려병원,,,,,,,,,,,"빈혈,철분제",,
511,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
512,의료법인고려의료재단부산고려병원,,,,,,,,,,,"비염,콧물",,
513,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
514,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
515,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
516,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
517,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
518,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
519,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
520,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
521,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
522,의료법인고려의료재단부산고려병원,,,,,,,,,,,수술 감염예방,,
523,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
524,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
525,의료법인고려의료재단부산고려병원,,,,,,,,,,,피부감염,,
526,의료법인고려의료재단부산고려병원,,,,,,,,,,,구내염,,
527,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
528,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
529,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
530,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
531,의료법인고려의료재단부산고려병원,,,,,,,"25,000","35,000",,,"3가, 4가",,
532,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
533,의료법인고려의료재단부산고려병원,,,,,,,"50,000","100,000",,,,,
534,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
535,의료법인고려의료재단부산고려병원,,,,,,,,,,,"A,B형 인플루엔자",,
536,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
537,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
538,의료법인고려의료재단부산고려병원,,,,,,,,,,,검사료 별도,,
539,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
540,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
541,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
542,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
543,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
544,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
545,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
546,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
547,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
548,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
549,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
550,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
551,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
552,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
553,의료법인고려의료재단부산고려병원,,,,,,,,,,,추가 검사료 별도,,
554,의료법인고려의료재단부산고려병원,,,,,,,,,,,추가 검사료 별도,,
555,의료법인고려의료재단부산고려병원,,,,,,,,,,,장당 부과,,
556,의료법인고려의료재단부산고려병원,,,,,,,,,,,장당 부과,,
557,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
558,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
559,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
560,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
561,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
562,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
563,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
564,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
565,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
566,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
567,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
568,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
569,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
570,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
571,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
572,의료법인고려의료재단부산고려병원,,,,,,,,,,,,,
573,탄탄병원,Ankle MRI,MRI,,,,"400,000",,,BMRA,,,,
574,탄탄병원,Ankle MRI+E,,,,,"500,000",,,BMRAE,,,,
575,탄탄병원,Brain MRI,,,,,"400,000",,,BMRB,,,,
576,탄탄병원,Brain MRA,,,,,"400,000",,,BMRAI,,,,
577,탄탄병원,Brain MRI+E,,,,,"500,000",,,BMRBE,,,,
578,탄탄병원,Brain MRA+E,,,,,"500,000",,,BMAE,,,,
579,탄탄병원,Brain MRI+MRA,,,,,"600,000",,,BMRIAB,,,,
580,탄탄병원,Brain MRI+MRA+E,,,,,"700,000",,,BMRIABE,,,,
581,탄탄병원,Brain MRI + PNS,,,,,"450,000",,,BMPNS,,,,
582,탄탄병원,Brain diffusione단독,,,,,"400,000",,,BMRDA,,,,
583,탄탄병원,Brain MRI+Diffusion,,,,,"500,000",,,BMRDB,,,,
584,탄탄병원,Brain MRI+MRA+Diffusion,,,,,"600,000",,,BMRDC,,,,
585,탄탄병원,Brain MRI+MRA+Carotid angio,,,,,"600,000",,,BMRDD,,,,
586,탄탄병원,Brain MRI+MRA+Carotid angio+Diffusion,,,,,"700,000",,,BMRDE,,,,
587,탄탄병원,Carotid angio MRA,,,,,"400,000",,,BMRDF,,,,
588,탄탄병원,Brain MRI(E)+MRA+Carotid angio,,,,,"700,000",,,BMRDH,,,,
589,탄탄병원,C-spine MRI 2series,,,,,"200,000",,,BMRC1,,,,
590,탄탄병원,C-spine MRI,,,,,"400,000",,,BMRC,,,,
591,탄탄병원,C-spine MRI+E,,,,,"500,000",,,BMRCE,,,,
592,탄탄병원,Elbow MRI,,,,,"400,000",,,BMRE,,,,
593,탄탄병원,Elbow MRI+E,,,,,"500,000",,,BMREE,,,,
594,탄탄병원,Femur MRI,,,,,"400,000",,,BMRF,,,,
595,탄탄병원,Femur MRI+E,,,,,"500,000",,,BMRFE,,,,
596,탄탄병원,Foot MRI,,,,,"400,000",,,BMRFO,,,,
597,탄탄병원,Foot MRI+E,,,,,"500,000",,,BMRFOE,,,,
598,탄탄병원,forearm MRI,,,,,"400,000",,,BMRFA,,,,
599,탄탄병원,Forearm MRI+E,,,,,"500,000",,,BMRFAE,,,,
600,탄탄병원,Hand MRI,,,,,"400,000",,,BMRH,,,,
601,탄탄병원,Hand MRI+E,,,,,"500,000",,,BMRHE,,,,
602,탄탄병원,Hip MRI,,,,,"400,000",,,BMRHIP,,,,
603,탄탄병원,Hip MRI+E,,,,,"500,000",,,BMRHIPE,,,,
604,탄탄병원,Humerus MRI,,,,,"400,000",,,BMR001,,,,
605,탄탄병원,Humerus MRI+E,,,,,"500,000",,,BMR001E,,,,
606,탄탄병원,Knee MRI,,,,,"400,000",,,BMRK,,,,
607,탄탄병원,Knee MRI+E,,,,,"500,000",,,BMRKE,,,,
608,탄탄병원,"Knee MRI Rt- T2 Coronal, Sagittal",,,,,"200,000",,,BMRKR1,,,,
609,탄탄병원,"Knee MRI Lt- T2 Coronal, Sagittal",,,,,"200,000",,,BMRKL1,,,,
610,탄탄병원,L-S spine MRI,,,,,"400,000",,,BMRL,,,,
611,탄탄병원,L-S spine MRI 2series,,,,,"200,000",,,BMRL1,,,,
612,탄탄병원,L-S spine MRI+E,,,,,"500,000",,,BMRLE,,,,
613,탄탄병원,T-L spine MRI,,,,,"500,000",,,MRTL,,,,
614,탄탄병원,T-L-S spine MRI+E,,,,,"600,000",,,BMRTL,,,,
615,탄탄병원,L-SPINE + HIP MRI,,,,,"600,000",,,MRLH,,,,
616,탄탄병원,C-spine MRI+whole spine T2 sagittal,,,,,"600,000",,,MR003,,,,
617,탄탄병원,T-spine MRI+whole spine T2 sagittal,,,,,"600,000",,,MR004,,,,
618,탄탄병원,L-spine MRI+whole spine T2 sagittal,,,,,"600,000",,,MR005,,,,
619,탄탄병원,Pelvis MRI,,,,,"400,000",,,BMRP,,,,
620,탄탄병원,Pelvis MRI+E,,,,,"500,000",,,BMRPE,,,,
621,탄탄병원,Sacroiliac joint MRI(천장골관절),,,,,"400,000",,,BMRSI,,,,
622,탄탄병원,Sacroiliac joint MRI+E,,,,,"530,000",,,BMRSIE,,,,
623,탄탄병원,Shoulder Arthro MRI,,,,,"400,000",,,BMRSA,,,,
624,탄탄병원,Shoulder MRI,,,,,"400,000",,,BMRS,,,,
625,탄탄병원,Shoulder MRI+E,,,,,"500,000",,,BMRSE,,,,
626,탄탄병원,Shoulder MRI+C-spine T2 sagittal,,,,,"500,000",,,MR001,,,,
627,탄탄병원,Tibia MRI,,,,,"400,000",,,BMRTI,,,,
628,탄탄병원,Tibia MRI + E,,,,,"500,000",,,BMRTIE,,,,
629,탄탄병원,T-spine MRI,,,,,"400,000",,,BMRT,,,,
630,탄탄병원,T-spine MRI+E,,,,,"500,000",,,BMRTE,,,,
631,탄탄병원,T spine MRI 2series,,,,,"200,000",,,BMRT1,,,,
632,탄탄병원,Whole Spine MRI,,,,,"600,000",,,BMRW2,,,,
633,탄탄병원,Whole Spine MRI 2series,,,,,"200,000",,,BMRW1,,,,
634,탄탄병원,Wrist MRI,,,,,"400,000",,,BMRW,,,,
635,탄탄병원,Wrist MRI+E,,,,,"500,000",,,BMRWE,,,,
636,탄탄병원,Post op MRI(부위별),,,,,"200,000",,,,,,,
637,탄탄병원,외부병원 판독료-MRI(부위별),,,,,"40,000",,,MRR,,,,
638,탄탄병원,외부병원 판독료-MRI (2부위 이상),,,,,"80,000",,,MRR-1,,,,
639,탄탄병원,SONO_Abdomen,초음파,,,,"100,000",,,SONO01,,,,
640,탄탄병원,SONO-Cardiac Echo 1,,,,,"150,000",,,SONO02,,,,
641,탄탄병원,SONO-Cardiac Echo 2,,,,,"180,000",,,SONO06,,,,
642,탄탄병원,SONO-Carotid Artery(경동맥),,,,,"100,000",,,SONO03,,,,
643,탄탄병원,SONO-Carotid+Thyroid,,,,,"130,000",,,SONO07,,,,
644,탄탄병원,SONO-Carotid Doppler,,,,,"100,000",,,SONO13,,,,
645,탄탄병원,SONO-Doppler(Cardiac),,,,,"120,000",,,SONO14,,,,
646,탄탄병원,SONO-Lower Ext Doppler(편측),,,,,"100,000",,,SONO41,,,,
647,탄탄병원,SONO-Lower Ext Doppler(양측),,,,,"160,000",,,SONO42,,,,
648,탄탄병원,SONO_Abdomen,,,,,"100,000",,,SONO01,,,,
649,탄탄병원,SONO_Kidney(상복부 급여시),,,,,"30,000",,,SONO45,,,,
650,탄탄병원,"SONO_간,담낭,담도,비장,췌장(하복부 급여시)",,,,,"40,000",,,SONO50,,,,
651,탄탄병원,SONO-Appendix,,,,,"70,000",,,SONO08,,,,
652,탄탄병원,SONO-Abdomen + Pelvis,,,,,"130,000",,,SONO09,,,,
653,탄탄병원,SONO-Bladder,,,,,"70,000",,,SONO10,,,,
654,탄탄병원,SONO-Kidney,,,,,"70,000",,,SONO18,,,,
655,탄탄병원,SONO-Liver,,,,,"70,000",,,SONO19,,,,
656,탄탄병원,SONO-Pelvis,,,,,"60,000",,,SONO28,,,,
657,탄탄병원,SONO-Pelvis & Kidney,,,,,"100,000",,,SONO29,,,,
658,탄탄병원,SONO-Prostate,,,,,"70,000",,,SONO30,,,,
659,탄탄병원,SONO-Uterus,,,,,"50,000",,,SONO32,,,,
660,탄탄병원,SONO-Thyroid,,,,,"70,000",,,SONO04,,,,
661,탄탄병원,Sono-Breast,,,,,"90,000",,,SONO11,,,,
662,탄탄병원,Sono-Breast(Mammo포함),,,,,"130,000",,,SONO11-1,,,,
663,탄탄병원,SONO-Breast & Thyroid,,,,,"130,000",,,SONO12,,,,
664,탄탄병원,SONO-Elbow (L),,,,,"90,000",,,SONO15,,,,
665,탄탄병원,SONO-Elbow (R),,,,,"90,000",,,SONO15-1,,,,
666,탄탄병원,SONO-Foot (L),,,,,"60,000",,,SONO16,,,,
667,탄탄병원,SONO-Foot (R),,,,,"60,000",,,SONO16-1,,,,
668,탄탄병원,SONO-Hip,,,,,"90,000",,,SONO17,,,,
669,탄탄병원,SONO-Ankle (L),,,,,"90,000",,,SONO24,,,,
670,탄탄병원,SONO-Ankle (R),,,,,"90,000",,,SONO24-1,,,,
671,탄탄병원,SONO-Hand (L),,,,,"60,000",,,SONO25,,,,
672,탄탄병원,SONO-Hand (R),,,,,"60,000",,,SONO25-1,,,,
673,탄탄병원,SONO-Knee (L),,,,,"90,000",,,SONO26,,,,
674,탄탄병원,SONO-Knee (R),,,,,"90,000",,,SONO26-1,,,,
675,탄탄병원,SONO-Wrist (L),,,,,"90,000",,,SONO27,,,,
676,탄탄병원,SONO-Wrist (R),,,,,"90,000",,,SONO27-1,,,,
677,탄탄병원,SONO-Shoulder (L),,,,,"90,000",,,SONO31,,,,
678,탄탄병원,SONO-Shoulder (R),,,,,"90,000",,,SONO31-1,,,,
679,탄탄병원,SONO-Neck,,,,,"90,000",,,SONO35,,,,
680,탄탄병원,SONO-Chest wall,,,,,"90,000",,,SONOE,,,,
681,탄탄병원,SONO-Musculoskeletal,,,,,"90,000",,,SONO20,,,,
682,탄탄병원,SONO-Soft tissue,,,,,"60,000",,,SONO05,,,,
683,탄탄병원,SONO guided biopsy,,,,,"200,000",,,SONOBIO,,,,
684,탄탄병원,SONO guided FNA(aspiration),,,,,"200,000",,,SONOFNA,,,,
685,탄탄병원,SONO guided Injection(knee),,,,,"170,000",,,SONOINJ,,,,
686,탄탄병원,SONO guided block,,,,,"50,000",,,SONO-B,,,,
687,탄탄병원,SONO guided aspiration,,,,,"50,000",,,SONO-A,,,,
688,탄탄병원,SONO-Marking,,,,,"40,000",,,SONOMAR,,,,
689,탄탄병원,SONO guided Inj,,,,,"50,000",,,SONO44,,,,
690,탄탄병원,아디펙스 정 37.5mg,"경구, 외용제",,,,"1,300",,,64180205,,,,
691,탄탄병원,아디펙스 정 18.75mg,,,,,700,,,64180518,,,,
692,탄탄병원,삐콤정,,,,,100,,,64210070,,,,
693,탄탄병원,아락실 과립,,,,,"1,000",,,64220140,,,,
694,탄탄병원,삼일액티피드정,,,,,500,,,64390090,,,,
695,탄탄병원,트레스탄 캅셀,,,,,500,,,64780234,,,,
696,탄탄병원,챔픽스정 0.5mg,,,,,"2,300",,,64890091,,,,
697,탄탄병원,챔픽스정 1mg,,,,,"2,500",,,64890092,,,,
698,탄탄병원,둘코락스에스장용정,,,,,500,,,65350114,,,,
699,탄탄병원,다이제스토 정(소화제),,,,,200,,,68450035,,,,
700,탄탄병원,크리콘 정 - 32T,,,,,"15,000",,,69850266,,,,
701,탄탄병원,후시딘연고10g-1ea,,,,,"8,000",,,64270397,,,,
702,탄탄병원,푸레파연고28g - 1ea,,,,,"8,000",,,64290380,,,,
703,탄탄병원,니트로푸라존 연고 0.2% 2mg/g - 450g 기준,,,,,"15,500",,,65020105,,,,
704,탄탄병원,오라메디연고 6g -1ea,,,,,"6,000",,,65340079,,,,
705,탄탄병원,태평양알보칠콘센트레이트액-1ml(폴리크레줄렌액),,,,,"1,000",,,67000061,,,,
706,탄탄병원,스카클리닉 겔 10g,,,,,"35,000",,,SCAR,,,,
707,탄탄병원,박티그라거즈 10*10,,,,,"3,000",,,681800010,,,,
708,탄탄병원,알리네신 주 10ml(마늘주사),주사제,,,,"15,000",,,62550038,,,,
709,탄탄병원,네비도 주,,,,,"300,000",,,64110043,,,,
710,탄탄병원,프리베나 13주,,,,,"130,000",,,64650090,,,,
711,탄탄병원,프리베나 13주 & 검진,,,,,"110,000",,,6465009A,,,,
712,탄탄병원,가다실4 프리필드 시린지(자궁경부암 백신),,,,,"170,000",,,65550002,,,,
713,탄탄병원,가다실9 프리필드 시린지(자궁경부암 백신),,,,,"200,000",,,655501930,,,,
714,탄탄병원,조스타박스(대상포진예방주사),,,,,"190,000",,,65550090,,,,
715,탄탄병원,조스타박스(대상포진예방주사) & 검진,,,,,"160,000",,,6555009A,,,,
716,탄탄병원,네오미노화겐씨주 20ml,,,,,"30,000",,,65560014,,,,
717,탄탄병원,네큐팜주사액 20mg,,,,,"7,000",,,65780522,,,,
718,탄탄병원,네포판주(네포팜염산염)2ml/10mg,,,,,"7,000",,,669804841,,,,
719,탄탄병원,에티피에스주20mg,,,,,"30,000",,,645905980,,,,
720,탄탄병원,뉴클레오주사(PDRN),,,,,"70,000",,,642404060,,"이식 상처치료, 조직수복",,
721,탄탄병원,리비탈렉스주사(PDRN),,,,,"70,000",,,683101191,,"이식 상처치료, 조직수복",,
722,탄탄병원,하이랙스주1500 IU/ml,,,,,"200,000",,,65480204,,,,
723,탄탄병원,아박심 160 IU 0.5ml-성인용(A형간염백신),,,,,"80,000",,,66590018,,,,
724,탄탄병원,유박스비프리필드주1ml(B형간염백신),,,,,"30,000",,,66890216,,,,
725,탄탄병원,헤파뮨프리필드시린지 1ml(B형간염백신),,,,,"30,000",,,56400101,,B형간염,,
726,탄탄병원,헤파뮨프리필드시린지 0.5ml(B형간염백신),,,,,"30,000",,,56400071,,B형간염,,
727,탄탄병원,대한뉴팜비타민씨주(아스코르빈산)10g/20ml,,,,,"9,000",,,66990056,,,,
728,탄탄병원,비타모 주사 2ml,,,,,"10,000",,,67060112,,,,
729,탄탄병원,진코발주(은행엽엑스),,,,,"5,000",,,67060194,,,,
730,탄탄병원,하이코민 주 2ml,,,,,"5,000",,,67060263,,,,
731,탄탄병원,휴온스염산피리독신주사액,,,,,"10,000",,,67060364,,,,
732,탄탄병원,비타디본 주,,,,,"50,000",,,67060671,,,,
733,탄탄병원,트롬보젝주1%2ml,,,,,"40,000",,,67680001,,,,
734,탄탄병원,라보솔 주 250ml,,,,,"50,000",,,67890052,,,,
735,탄탄병원,뉴트리헥스주사100ml,,,,,"30,000",,,645103360,,,,
736,탄탄병원,뉴트리헥스주사250ml,,,,,"60,000",,,645100110,,,,
737,탄탄병원,콤비플렉스 엠시티페리주375ml,,,,,"70,000",,,67890085,,,,
738,탄탄병원,지씨제이비피라이넥주 2ml (태반주사),,,,,"30,000",,,68110002,,,,
739,탄탄병원,MEDICLORE(메디클로어),,,,,"200,000",,,BM2101QT,,,,
740,탄탄병원,물광주사-글루치온주,,,,,"70,000",,,C656003A,,,,
741,탄탄병원,칵테일주사(기본),,,,,"70,000",,,COCK,,,,
742,탄탄병원,칵테일주사(당뇨용),,,,,"70,000",,,COCK4,,,,
743,탄탄병원,칵테일주사(글루치온추가),,,,,"100,000",,,COCK6,,,,
744,탄탄병원,미니칵테일주사,,,,,"50,000",,,IM2,,,,
745,탄탄병원,보령플루VIII 테트라백신주0.5ml(인플루엔자백신),,,,,"35,000",,,67050103,,독감,,
746,탄탄병원,박씨그리프테트라주0.5ml(인플루엔자백신),,,,,"40,000",,,665900221,,독감,,
747,탄탄병원,해독주사,,,,,"50,000",,,COCK3,,,,
748,탄탄병원,카티스템주사,,,,,"8,300,000",,,622900010,,연골재생 줄기세포,,
749,탄탄병원,아다멜엔주10ml,,,,,"30,000",,,65090194,,미량원소,,
750,탄탄병원,블루밸런스 주사,,,,,"50,000",,,670607500,,미량원소,,
751,탄탄병원,셀렌탭주10ml,,,,,"45,000",,,641906701,,미네랄제,,
752,탄탄병원,프로파인퓨전주10mg/100ml(아세트아미노펜),,,,,"30,000",,,64510377,,,,
753,탄탄병원,파라케이주사10mg/100ml(아세트아미노펜),,,,,"30,000",,,671705511,,,,
754,탄탄병원,부스트릭스 프리필드시린지,,,,,"30,000",,,650001960,,파상풍예방,,
755,탄탄병원,옴니스캔주287mg(가도디아마이드)_(15ml),,,,,"100,000",,,646300051,,조영제(2019.7.1비급여전환),,
756,탄탄병원,브리디온주2ml,,,,,"160,000",,,655501751,,,,
757,탄탄병원,Fims(teno + capsulo),처치수술,,,,"400,000",,,MZ001,,,,
758,탄탄병원,Fims(capsulo),,,,,"200,000",,,MZ001,,,,
759,탄탄병원,추간판내 고주파 열치료술(Nucleoplasty),,,,,"2,500,000",,,SZ083,,재료대포함,,
760,탄탄병원,경피적 경막외강 신경성형술(L-Spine),,,,,"600,000","600,000","950,000",SZ634,,재료대포함,,
761,탄탄병원,경피적 경막외강신경성형술(C-Spine),,,,,"800,000",,,SZ634,,재료대포함,,
762,탄탄병원,경피적 풍선확장 경막외강 신경유착박리술,,,,,"1,500,000",,,SZ641,,재료대포함,,
763,탄탄병원,경피적 경막외강신경성형술(INDIGO),,,,,"220,000",,,SZ634,,재료대포함,,
764,탄탄병원,Tissue Aid 0.8g(액상피부접착제),치료재료,,,,"132,000",,,BB3001WQ,,2019.12.01 선별급여 전환,,
765,탄탄병원,SURGISEAL TOPICAL SKIN ADHESIVE,,,,,"120,000",,,BB3005QB,,유착방지제,,
766,탄탄병원,RAFUGEN DBM 1cc~5cc,,,,,"490,000","490,000","2,000,000",BC0105BU,,골대체제,,
767,탄탄병원,MEGA-DBM 1g~5g,,,,,"690,000","690,000","2,300,000",BC0100OT,,골대체제,,
768,탄탄병원,Unios Human DBM 1cc~5cc,,,,,"690,000","690,000","2,300,000",BC0109BU,,골대체제,,
769,탄탄병원,RAFUGEN DBM 1cc~6cc,,,,,"690,000","690,000","2,300,000",BC010OBU,,골대체제,,
770,탄탄병원,Demios 1cc~5cc(DBM),,,,,"490,000","490,000","2,300,000",BC0101KJ,,골대체제,,
771,탄탄병원,DB STIK,,,,,"99,000",,,BC0106BU,,,,
772,탄탄병원,STIRING(스티어링),,,,,"300,000",,,BC1301UJ,,,,
773,탄탄병원,SPACER,,,,,"30,000",,,BD1001AT,,,,
774,탄탄병원,하이배리 1.5ml(HIBARRY),,,,,"200,000",,,BF0101VT,,유착방지제,,
775,탄탄병원,MEDICLORE(메디클로어),,,,,"200,000",,,BM2101QT,,유착방지제,,
776,탄탄병원,Suntouch 10*10cm(지혈제),,,,,"165,000",,,BJ7001OH,,지혈제,,
777,탄탄병원,COLLATAMP G(콜라템프),,,,,"300,000","300,000","450,000",BM5301SN,,창상피복제/항염증제,,
