,병원명,명칭,분류,소분류,중분류,중복컬럼_1,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
3000,연세나무병원,발목관절-일반,근골격계,,,,"400,000",,,HE121,,급여 인정기준 외 실시한 경우 비급여,,
3001,연세나무병원,관절외    상지-일반,근골격계,,,,"400,000",,,HE122,,급여 인정기준 외 실시한 경우 비급여,,
3002,연세나무병원,관절외    하지-일반,근골격계,,,,"400,000",,,HE123,,급여 인정기준 외 실시한 경우 비급여,,
3003,연세나무병원,심장-일반,흉부,,,,"400,000",,,HE124,,급여 인정기준 외 실시한 경우 비급여,,
3004,연세나무병원,흉부-일반,흉부,,,,"400,000",,,HE125,,급여 인정기준 외 실시한 경우 비급여,,
3005,연세나무병원,유방-일반,흉부,,,,"400,000",,,HE126,,급여 인정기준 외 실시한 경우 비급여,,
3006,연세나무병원,복부-일반,복부,,,,"400,000",,,HE127,,급여 인정기준 외 실시한 경우 비급여,,
3007,연세나무병원,골반-일반,복부,,,,"400,000",,,HE128,,급여 인정기준 외 실시한 경우 비급여,,
3008,연세나무병원,췌장-일반,복부,,,,"400,000",,,HE129,,급여 인정기준 외 실시한 경우 비급여,,
3009,연세나무병원,신장    및 부신-일반,복부,,,,"400,000",,,HE130,,급여 인정기준 외 실시한 경우 비급여,,
3010,연세나무병원,음낭    및 음경-일반,복부,,,,"400,000",,,HE131,,급여 인정기준 외 실시한 경우 비급여,,
3011,연세나무병원,간-일반,복부,,,,"400,000",,,HE132,,급여 인정기준 외 실시한 경우 비급여,,
3012,연세나무병원,담췌관-일반,복부,,,,"400,000",,,HE133,,급여 인정기준 외 실시한 경우 비급여,,
3013,연세나무병원,자기공명영상-외부필름판독,기타,,,,"25,000",,,,,급여 인정기준 외 실시한 경우 비급여,,
3014,연세나무병원,각부위별,ENHANCE,,,,"추가100,000",,,,,급여 인정기준 외 실시한 경우 비급여,,
3015,연세나무병원,각부위별,관절조영,,,,"추가150,000",,,,,급여 인정기준 외 실시한 경우 비급여,,
3016,연세나무병원,신장분사치료,물리치료료,,,,"20,000",,,MZ007,,,,
3017,연세나무병원,도수치료1,물리치료료,,,,"50,000",,,MX122,도수치료,,,
3018,연세나무병원,도수치료2,물리치료료,,,,"100,000",,,MX122,도수치료 + ESWT,,,
3019,연세나무병원,도수치료3,물리치료료,,,,"100,000",,,MX122,도수치료 + SMT,,,
3020,연세나무병원,도수치료4,물리치료료,,,,"150,000",,,MX122,도수치료 + SMT + ESWT,,,
3021,연세나무병원,도수치료5,물리치료료,,,,"100,000",,,MX122,도수치료 + Scrambler Therapy,,,
3022,연세나무병원,증식치료(사지관절부위),물리치료료,,,,"30,000(최고비용:50,000)",,,MY142,증식치료(사지관절부위),,,
3023,연세나무병원,증식치료(척추부위),물리치료료,,,,"30,000(최고비용:150,000)",,,MY143,증식치료(척추부위),,,
3024,연세나무병원,FIMS,물리치료료,,,,"120,000(최고비용:500,000)",,,MZ001,FIMS,,,
3025,연세나무병원,비침습적 무통증 신호요법( Scrambler Therapy),물리치료료,,,,"50,000",,,MZ012,비침습적 무통증 신호요법( Scrambler Therapy),,,
3026,연세나무병원,추간판내 고주파 열치료술,근골,,,,"2,600,000",,,SZ083,LDISQ 추간판내 고주파 열치료술 행위료+ 재료대포함 (INTOCARE-L),,,
3027,연세나무병원,추간판내 고주파 열치료술,근골,,,,"2,400,000",,,SZ083,IDET 추간판내 고주파 열치료술 행위료                                 + 재료대포함,,,
3028,연세나무병원,추간판내 고주파 열치료술,근골,,,,"2,430,000",,,SZ083,[PEA] 추간판내 고주파 열치료술,,,
3029,연세나무병원,추간판내 고주파 열치료술,근골,,,,"800,000",,,SZ083,행위료,,,
3030,연세나무병원,체외충격파치료[근골격계질환],근골,,,,"60,000",,,SZ084,체외충격파치료[근골격계질환],,,
3031,연세나무병원,"연골결손 환자에서의                                   자가 골수 줄기세포 치료술                                (동 행위를 위해 실시한 골수천자,                                 미세천공술 및 관절경 치료재료대 포함)",근골,,,,"1,500,000",,,SZ085,"연골결손 환자에서의자가 골수 줄기세포 치료술                                (동 행위를 위해 실시한 골수천자,미세천공술 및 관절경 치료재료대 포함)",,,
3032,연세나무병원,내시경적 경막외강 신경근성형술,신경,,,,"400,000",,,SZ631,행위료,,,
3033,연세나무병원,내시경적 경막외강 신경근성형술,신경,,,,"3,900,000",,,SZ631,행위료 + 재료대,,,
3034,연세나무병원,경피적 경막외강 신경성형술,신경,,,,"1,030,000",,,SZ634,행위료,,,
3035,연세나무병원,경피적 경막외강 신경성형술,신경,,,,"1,600,000",,,SZ634,Epidural neurolysis 행위료+ NAVI CATH.,,,
3036,연세나무병원,경피적 경막외강 신경성형술,신경,,,,"2,400,000",,,SZ634,Epidural neurolysis 행위료+ NAVI CATH.+ Foraminoplasty,,,
3037,연세나무병원,경피적 경막외강 신경성형술,신경,,,,"1,550,000",,,SZ634,Epidural neurolysis 행위료+ Racz cath. 재료대포함,,,
3038,연세나무병원,경피적 경막외강 신경성형술,신경,,,,"2,000,000",,,SZ634,Foraminotomy[행위료 + 재료대포함],,,
3039,연세나무병원,경피적 경막외강 신경성형술,신경,,,,"1,030,000",,,SZ634,Foraminotomy [행위료],,,
3040,연세나무병원,경피적 풍선확장 경막외강 신경성형,신경,,,,"400,000",,,SZ641,경피적 풍선확장 경막외강신경성형,,,
3041,연세나무병원,경피적 풍선확장 경막외강 신경성형,신경,,,,"2,600,000",,,SZ641,경피적 풍선확장 경막외강 신경성형+BALLOON CATH,,,
3042,연세나무병원,일반진단서,,,,,"20,000",,,PDZ01,일반진단서,의료법 시행규칙 제9조[서식5의2],,
3043,연세나무병원,근로능력평가용진단서,,,,,"10,000",,,PDZ01,근로능력평가용진단서,국민기초생활보장법시행규칙제35조[별지 제6호 서식],,
3044,연세나무병원,상해진단서,,,,,"150,000",,,PDZ02,전치 3주이상,의료법 시행규칙 제9조 [서식5의3],,
3045,연세나무병원,상해진단서,,,,,"100,000",,,PDZ02,전치 3주미만,의료법시행규칙 제9조 [서식5의3],,
3046,연세나무병원,장애진단서,,,,,"15,000",,,PDZ07,일반장애,장애인복지법시행규칙 제3조 별지[서식 3]                                ※ 장애인등록증 발급에 필요서류,,
3047,연세나무병원,장애진단서,,,,,"100,000",,,PDZ07,후유장애,,,
3048,연세나무병원,병사용진단서,,,,,"20,000",,,PDZ08,병사용진단서,"병역법시행규칙 제87조, 95조 [서식 106]",,
3049,연세나무병원,확인서,,,,,"3,000",,,PDZ09,수술확인서,,,
3050,연세나무병원,확인서,,,,,"3,000",,,PDZ09,진료확인서,,,
3051,연세나무병원,확인서,,,,,"3,000",,,PDZ09,입퇴원확인서,퇴원시 무료,,
3052,연세나무병원,확인서,,,,,"3,000",,,PDZ09,통원확인서,,,
3053,연세나무병원,진료기록사본,,,,,"1,000",,,PDZ11,의무기록복사 (1~5매),,,
3054,연세나무병원,진료기록사본,,,,,100,,,PDZ11,"의무기록복사 (6매이상,1매당)",,,
3055,연세나무병원,진료기록영상(CD),,,,,"10,000",,,PDZ11,방사선등 영상진단 CD 복사수수료,,,
3056,연세나무병원,사본발급,,,,,"1,000",,,PDZ16,제증명서사본,,,
3057,연세나무병원,소견서,,,,,"10,000",,,PDZ12,"회사, 관공서, 사보험제출용",,,
3058,연세나무병원,향후진료비추정서,,,,,"50,000",,,PDZ14,천만원미만,,,
3059,연세나무병원,향후진료비추정서,,,,,"100,000",,,PDZ14,천만원이상,,,
3060,연세나무병원,채용신체검사서,,,,,"30,000",,,PDZ01,채용신체검사서,,,
3061,연세나무병원,채용신체검사서,,,,,"20,000",,,PDZ01,기숙사검진(일반),,,
3062,연세나무병원,채용신체검사서,,,,,"30,000",,,PDZ01,기숙사검진(추가),,,
3063,연세나무병원,영문진단서,,,,,"20,000",,,PDE01,영문진단서,,,
3182,척시원병원,FELIX-L PLIF,379,,,,"950,000",,,,,,,
3183,척시원병원,ENDO Cervical Cage L,378,,,,"1,000,000",,,,,,,
3184,척시원병원,ENDO Lumbar Cage L,377,,,,"950,000",,,,,,,
3185,척시원병원,IRON-KIT,376,,,,"1,500,000",,,,,,,
3186,척시원병원,마이젠(MYGEN) 1cc,375,,,,"170,000",,,,,,,
3187,광주새우리병원,상급병실료차액/3인실,상급병료실차액,,,,"50,000",,,,,2019년 06월 30일 삭제,,
3188,광주새우리병원,상급병실료차액/2인실,상급병료실차액,,,,"80,000",,,,,2019년 06월 30일 삭제,,
3189,광주새우리병원,상급병실료차액/1인실,상급병료실차액,,,,"180,000",,,,,,,
3190,광주새우리병원,공기밥,상급병료실차액,,,,"1,000",,,,,,,
3191,광주새우리병원,보호자 식비,상급병료실차액,,,,"5,000",,,,,,,
3192,광주새우리병원,초음파검사료/경부,초음파검사료,,,,"110,000",,,,,,,
3193,광주새우리병원,초음파검사료/복부,초음파검사료,,,,"70,000",,,,,,,
3194,광주새우리병원,"초음파검사료/근골격,연부",초음파검사료,,,,"60,000",,,,,,,
3195,광주새우리병원,초음파검사료/사각근간(상완신경총),초음파검사료,,,,"150,000",,,,,,,
3196,광주새우리병원,초음파검사료/심혈관,초음파검사료,,,,"240,000",,,,,,,
3197,광주새우리병원,초음파검사료/혈관초음파,초음파검사료,,,,"120,000",,,,,,,
3198,광주새우리병원,기능검사료/체온열검사/전신,검사료,,,,"170,000",,,,,,,
3199,광주새우리병원,전류인지역치검사,검사료,,,,"60,000",,,,,,,
3200,광주새우리병원,혈소판응집능검사( TRAP),검사료,,,,"40,000",,,,,,,
3201,광주새우리병원,검체검사료/HIV 항체 [현장검사],검사료,,,,"50,000",,,,,2019년 08월 31일 삭제,,
3202,광주새우리병원,검체검사료/HCV 항체검사 [간이검사],검사료,,,,"50,000",,,,,2019년 08월 31일 삭제,,
3203,광주새우리병원,"검체검사료/인플루엔자 A,B 바이러스 항",검사료,,,,"30,000",,,,,,,
3204,광주새우리병원,MRI진단료/근골격계/관절외 하지,MRI진단료,,,,"520,000",,,,,,,
3205,광주새우리병원,MRI진단료/근골격계/관절외 상지,MRI진단료,,,,"520,000",,,,,,,
3206,광주새우리병원,MRI진단료/근골격계/발목관절,MRI진단료,,,,"520,000",,,,,,,
3207,광주새우리병원,MRI진단료/근골격계/무릎관절,MRI진단료,,,,"520,000",,,,,,,
3208,광주새우리병원,MRI진단료/근골격계/천장골관절,MRI진단료,,,,"520,000",,,,,,,
3209,광주새우리병원,MRI진단료/근골격계/고관절,MRI진단료,,,,"520,000",,,,,,,
3210,광주새우리병원,MRI진단료/근골격계/손목관절,MRI진단료,,,,"520,000",,,,,,,
3211,광주새우리병원,MRI진단료/근골격계/주관절,MRI진단료,,,,"520,000",,,,,,,
3212,광주새우리병원,MRI진단료/근골격계/견관절,MRI진단료,,,,"520,000",,,,,,,
3213,광주새우리병원,MRI진단료/척추/요천추-흉추와 동시촬영,MRI진단료,,,,"580,000",,,,,,,
3214,광주새우리병원,MRI진단료/척추/흉부(등부위),MRI진단료,,,,"520,000~",,,,,,,
3215,광주새우리병원,MRI진단료/척추/요천부(허리부위),MRI진단료,,,,"520,000~",,,,,,,
3216,광주새우리병원,MRI진단료/척추/경추(목부위),MRI진단료,,,,"520,000~",,,,,,,
3217,광주새우리병원,"MRI진단료/뇌[뇌,해마]/뇌",MRI진단료,,,,"520,000",,,,,,,
3218,광주새우리병원,MRI Lumbar(CT),MRI진단료,,,,"520,000~",,,,,,,
3219,광주새우리병원,MRI Thoracolumbar Sagittal,MRI진단료,,,,"120,000",,,,,,,
3220,광주새우리병원,MRA Brain,MRI진단료,,,,"300,000",,,,,,,
3221,광주새우리병원,MRI hip joint coronal,MRI진단료,,,,"100,000",,,,,,,
3222,광주새우리병원,MRI Cervical(TL),MRI진단료,,,,"700,000",,,,,,,
3223,광주새우리병원,경추+흉추(sagittal),MRI진단료,,,,"180,000~",,,,,,,
3224,광주새우리병원,경추+흉추+요추(sagittal),MRI진단료,,,,"260,000~",,,,,,,
3225,광주새우리병원,MRI Myelo,MRI진단료,,,,"120,000",,,,,,,
3226,광주새우리병원,MRI(s),MRI진단료,,,,570.000,,,,,,,
3227,광주새우리병원,신경성형술(SELD),처치 및 수술료,,,,"800,000",,,,,,,
3228,광주새우리병원,신경성형술(NEURO),처치 및 수술료,,,,"550,000",,,,,,,
3229,광주새우리병원,신경성형술(NUCLEO),처치 및 수술료,,,,"800,000",,,,,,,
3230,광주새우리병원,추간판내 고주파(PELA),처치 및 수술료,,,,"1,100,000",,,,,,,
3231,광주새우리병원,CRETA KIT,처치 및 수술료,,,,"1,000,000~1,600,000",,,,,2019년 04월 21일 삭제,,
3232,광주새우리병원,HESSED KIT,처치 및 수술료,,,,"1,000,000~1,600,000",,,,,2019년 07월 01일 삭제,,
3233,광주새우리병원,BOLLO(SPASY)KIT 1개,처치 및 수술료,,,,"1,000,000~1,600,000",,,,,2019년 07월 31일 삭제,,
3234,광주새우리병원,근육자극술(IMS),처치 및 수술료,,,,"70,000~160,000",,,,,,,
3235,광주새우리병원,기능적신경근육자극술,처치 및 수술료,,,,60000~150000,,,,,,,
3236,광주새우리병원,ENOS KIT 1개,처치 및 수술료,,,,"1,000,000~1,600,000",,,,,2019년10월1일삭제,,
3237,광주새우리병원,CELINA 1개,처치 및 수술료,,,,"1,000,000~1,600,000",,,,,,,
3238,광주새우리병원,신장분사치료,신장분사치료,,,,"15,000",,,,,,,
3239,광주새우리병원,이학요법료/도수치료,이학요법료/도수치료,,,,"40,000~80,000",,,,,,,
3240,광주새우리병원,체외충격파치료 1개,체외충격파치료 1개,,,,"80,000",,,,,,,
3241,바른마디병원,대한멸균드레싱밴드,치료재료대,,,,,520,1570,BM5021AP,,규격별로 금액상이,,
3242,바른마디병원,픽세이션,치료재료대,,,,,7200,"11,000",BJ1000JN,,,,
3243,바른마디병원,SONO(Breast)-흉부-유방·액와부,행위료,,,,80000,80000,80000,EB421,,,,
3244,바른마디병원,앰겔러티120MG,약제비,,,,600000,,,670801201,,,,
3245,바른마디병원,녹십자티디백신프리필드시린지주,약제비,,,,30000,,,643605311,"Td(파상풍,디프테리아)",,,
3246,바른마디병원,가다실9프리필드시린지,약제비,,,,139000,,,655501930,,,,
3247,바른마디병원,조스타박스(대상포진생바이러스백신),약제비,,,,119000,119000,187000,655500900,,,,
3248,바른마디병원,체외충격파치료(근골격계질환),행위료,,,,,90000,100000,SZ084,부위별,이학요법료(물리치료료),,
3249,바른마디병원,증식치료-척추부위,행위료,,,,,126000,495000,MY143,부위별,1부위/2부위/이학요법료(물리치료료),포함,
3250,바른마디병원,신장분사치료,행위료,,,,,31500,63000,MZ007,1회,이학요법료(물리치료료),,
3251,더드림병원,자기공명영상진단-기본검사-뇌-일반 -촬영료 등 품진관리검사 적헙판정,자기영상(MRI),,,,"149,680",,,,,HI101005,,
3252,더드림병원,BRAIN MRA-뇌혈관-일반-촬영료,자기영상(MRI),,,,"163,110",,,,,HI135005,,
3253,더드림병원,자기공명영상진단-기본검사-뇌-일반-판독료 영상의학과전문의 판독,자기영상(MRI),,,,"77,760",,,,,HJ101004,,
3254,더드림병원,자기공명여상진단-기본검사-혈관[동백또는정맥]-뇌혈관-일반 판독료 영상의학과전문의,자기영상(MRI),,,,"84,730",,,,,HJ135004,,
3255,더드림병원,T-spine Myelo MRI추가(비급여),자기영상(MRI),,,,"300,000",,,,,MRMYELOT,,
3256,더드림병원,L-spine Myelo MRI추가(비급여),자기영상(MRI),,,,"300,000",,,,,MRMYELOL,,
3257,더드림병원,C-spine Myelo MRI추가(비급여),자기영상(MRI),,,,"300,000",,,,,MRMYELO,,
3258,더드림병원,Axial MRI 추가,자기영상(MRI),,,,"100,000",,,,,AXIALMRI,,
3259,더드림병원,C-spine Dynamic MRI(비급여)D/C,자기영상(MRI),,,,"390,000",,,,,BMRCDD,,
3260,더드림병원,C-spine Dynamic MRI(비급여),자기영상(MRI),,,,"550,000",,,,,BMRCD,,
3261,더드림병원,Stanpad 10*10cm(10매),수술재료,,,,"180,000",,,,,STANPAD2,,
3262,더드림병원,Stanpad 10*10cm(1매),수술재료,,,,"80,000",,,,,STANPAD1,,
3263,더드림병원,Expedio Balloon Catheter,수술재료,,,,"1,200,000",,,,,BJ4801DA,,
3264,더드림병원,MegaDBM 1cc,수술재료,,,,"450,000",,,,,BC0100OT,,
3265,더드림병원,하이베리 3cc(유착방지제),수술재료,,,,"900,000",,,,,BHIBARY3,,
3266,안산튼튼병원,"복부 초음파 - 간,담낭,담도,비장,췌장 (Abdomen)",,,,,"150,000",,,EB441,초음파검사료,,,
3267,안산튼튼병원,INNOMED SILICONE TAPE (CO2 MASK),,,,,"90,000",,,BM2000JI,치료재료대,,,
3268,안산튼튼병원,COLTRIX CARTIREGEN,,,,,"3,500,000",,,BM2620KQ,치료재료대,,,
3269,안산튼튼병원,스카젠,,,,,"100,000",,,BM5000AE,치료재료대,,,
3270,안산튼튼병원,SUCTION TUBE,,,,,"20,000",,,-,치료재료대,,,
3271,안산튼튼병원,하이코겔(HYCOGEL) 3CC,,,,,"500,000",,,BM5300DD,치료재료대,,,
3272,안산튼튼병원,하이코겔(HYCOGEL) 1.5CC,,,,,"300,000",,,BM5300DD,치료재료대,,,
3273,안산튼튼병원,콘쥬란(CONJURAN),,,,,"200,000",,,-,약제비,,,
3274,안산튼튼병원,자기공명영상진단-혈관(뇌혈관),,,,,"500,000",,,RHE135,MRI 진단료,,,
3275,안산튼튼병원,ZED,,,,,"1,540,000",,,한시적비급여,치료재료대,,,
3276,안산튼튼병원,COLLATAMP G,,,,,"300,000~500,000",,,BM5301SN,치료재료대,,,
3277,안산튼튼병원,Permacol Sheet,,,,,"500,000~1,000,000",,,BM2601DU,치료재료대,,,
3278,안산튼튼병원,SUPPERPORE,,,,,"900~2,500",,,BM5010BL,치료재료대,,,
3279,안산튼튼병원,COLTRIX TENDOREGEN-외래용,,,,,"250,000",,,BM2601KQ,약제비,,,
3280,안산튼튼병원,COLTRIX TENDOREGEN,,,,,"250,000",,,BM2601KQ,약제비,,,
3281,여수백병원,1인실,상급병실료,,,,"280,000",,,,,1일,,
3282,여수백병원,근골격계(부위별 각각),초음파영상검사(Ultrasound),,,,"70,000",,,,,1회,,
3283,여수백병원,복부,초음파영상검사(Ultrasound),,,,"70,000",,,,,1회,,
3284,여수백병원,갑상선,초음파영상검사(Ultrasound),,,,"70,000",,,,,1회,,
3285,여수백병원,심장초음파,초음파영상검사(Ultrasound),,,,"100,000",,,,,1회,,
3286,여수백병원,견관절,초음파영상검사(Ultrasound),,,,"100,000",,,,,1회,,
3287,여수백병원,경동맥 도플러 초음파,초음파영상검사(Ultrasound),,,,"100,000",,,,,1회,,
3288,여수백병원,도플러 초음파[편측],초음파영상검사(Ultrasound),,,,"100,000",,,,,1회,,
3289,여수백병원,도플러 초음파[양측],초음파영상검사(Ultrasound),,,,"150,000",,,,,1회,,
3290,여수백병원,역동성 SONO,초음파영상검사(Ultrasound),,,,"100,000",,,,,1회,,
3291,수성한미병원,제증명 서류,,,,진료비 상세내역서,무료,,,,,,,
3292,수성한미병원,제증명 서류,,,,일반진단서,"20,000",,,,,,,
3293,수성한미병원,제증명 서류,,,,일반진단서(재발행),"1,000",,,,,,,
3294,수성한미병원,제증명 서류,,,,상해진단서(3주미만),"100,000",,,,,,,
3295,수성한미병원,제증명 서류,,,,상해진단서(3주미만) 재발행,"1,000",,,,,,,
3296,수성한미병원,제증명 서류,,,,상해진단서(3주이상),"150,000",,,,,,,
3297,수성한미병원,제증명 서류,,,,상해진단서(3주이상) 재발행,"1,000",,,,,,,
3298,수성한미병원,제증명 서류,,,,후유장해진단서,"100,000",,,,,,,
3299,수성한미병원,제증명 서류,,,,후유장해진단서 재발급,"1,000",,,,,,,
3300,수성한미병원,제증명 서류,,,,병무용진단서,"20,000",,,,,,,
3301,수성한미병원,제증명 서류,,,,병무용진단서 재발행,"1,000",,,,,,,
3302,수성한미병원,제증명 서류,,,,근로능력평가용 진단서,"10,000",,,,,,,
3303,수성한미병원,제증명 서류,,,,근로능력평가용 진단서 재발행,"1,000",,,,,,,
3304,수성한미병원,제증명 서류,,,,[영문]일반진단서,"20,000",,,,,,,
3305,수성한미병원,제증명 서류,,,,향후진료비추정서(천만원 미만),"50,000",,,,,,,
3306,수성한미병원,제증명 서류,,,,향후진료비추정서(천만원 이상),"100,000",,,,,,,
3307,수성한미병원,제증명 서류,,,,장애진단서(국민연금공단용),"15,000",,,,,,,
3308,수성한미병원,제증명 서류,,,,장애진단서(신체적 장애),"15,000",,,,,,,
3309,수성한미병원,제증명 서류,,,,장애인 증명서,"1,000",,,,,,,
3310,수성한미병원,제증명 서류,,,,소견서,"20,000",,,,,,,
3311,수성한미병원,제증명 서류,,,,"확인서(입퇴원, 통원, 진료)","3,000(진단명 없음)",,,,,,,
3312,수성한미병원,제증명 서류,,,,진료기록 사본,"1,000(5매 이하), 100원(6매부터 추가 1매당)",,,,,,,
3313,수성한미병원,제증명 서류,,,,CD복사,"10,000",,,,,,,
3314,수성한미병원,제증명 서류,,,,보험회사소견조회서(보험회사 서식),"일반 50,000원,복잡 100,000원",,,,,,,
3315,수성한미병원,제증명 서류,,,,사망진단서 (기본2장),"10,000",,,,,,,
3316,수성한미병원,주사제,,,,하이퍼테트-250IU/병,"19,260",,,,,,,
3317,수성한미병원,주사제,,,,인플루엔자백신 (스카이셀플루4가 프리필드실린지),"35,000",,,,,,,
3318,수성한미병원,주사제,,,,유닐론디스포주,"10,026",,,,,,,
3319,수성한미병원,주사제,,,,아라간플러스주,"15,298",,,,,,,
3320,수성한미병원,주사제,,,,새로나민-250ml,"40,000",,,,,,,
3321,수성한미병원,주사제,,,,프리세덱스주,"50,000",,,,,,,
3322,수성한미병원,주사제,,,,루플라주,"100,000",,,,,,,
3323,수성한미병원,주사제,,,,퓨리랙스,"80,000",,,,,,,
3324,수성한미병원,주사제,,,,라이넥,"50,000",,,,,,,
3325,수성한미병원,주사제,,,,태반영양제,"220,000",,,,,,,
3326,수성한미병원,주사제,,,,콤비플렉스엠시티페리주,"120,000",,,,,,,
3327,수성한미병원,주사제,,,,타우로린 주사 2%,"120,000",,,,,,,
3328,수성한미병원,주사제,,,,조스타박스주,"190,000",,,,,,,
3329,수성한미병원,주사제,,,,아데노피 주,"50,000",,,,,,,
3330,수성한미병원,주사제,,,,데오에스베리벤에프 주 2ml,"10,000",,,,,,,
3331,수성한미병원,주사제,,,,증식치료(사지관절부위),"50,000 ~ 120,000",,,,,,,
3332,수성한미병원,주사제,,,,증식치료(척추부위),"50,000 ~ 120,000",,,,,,,
3333,수성한미병원,주사제,,,,칼도롤 800mg,"80,000",,,,,,,
3334,수성한미병원,주사제,,,,카비파라세타몰,"100,000",,,,,,,
3335,수성한미병원,주사제,,,,하이알라제 주,"50,000",,,,,,,
3336,수성한미병원,주사제,,,,리비탈렉스 주,"80,000",,,,,,,
3337,수성한미병원,내복약,,,,아락실(1포),"1,000",,,,,,,
3338,수성한미병원,내복약,,,,리바맥스현탁액,"2,800",,,,,,,
3339,수성한미병원,내복약,,,,프리번정(한알당),400,,,,,,,
3340,수성한미병원,외용약,,,,BAP SCAR CARE GEL,"55,000",,,,,,,
3341,수성한미병원,외용약,,,,인스틸라젤,"15,000",,,,,,,
3342,수성한미병원,외용약,,,,Neo Dermal Activator,"30,000",,,,,,,
3343,수성한미병원,치료 재료,,,,카티스템(Cartistem),"10,000,000",,,,,,,
3344,수성한미병원,치료 재료,,,,VACO Ped,"550,000",,,,,,,
3345,수성한미병원,치료 재료,,,,VACO Cast,"350,000",,,,,,,
3346,수성한미병원,치료 재료,,,,RAFUGEN DBM GEL,"440,000",,,,,,,
3347,수성한미병원,치료 재료,,,,Achilles Tendon,"1,480,940",,,,,,,
3348,수성한미병원,치료 재료,,,,Tibialis Tendon,"831,770",,,,,,,
3349,수성한미병원,치료 재료,,,,LMA SUPREME전규격,"80,000",,,,,,,
3350,수성한미병원,치료 재료,,,,APPOSE전규격(Skin Stapler),"30,000",,,,,,,
3351,수성한미병원,치료 재료,,,,EZ REGULAR MICRO FILTER SET,"12,000",,,,,,,
3352,수성한미병원,치료 재료,,,,일회용여과기 부착침,"1,100",,,,,,,
3353,수성한미병원,치료 재료,,,,에즈라셀 밴드(IV 14호),"4,000",,,,,,,
3354,수성한미병원,치료 재료,,,,에드플렉스 아이(전규격),"1,300",,,,,,,
3355,수성한미병원,치료 재료,,,,동영메쉬코튼패드(10*15),"1,200",,,,,,,
3356,수성한미병원,치료 재료,,,,동영메쉬코튼패드(20*25),"3,500",,,,,,,
3357,수성한미병원,치료 재료,,,,케어픽스알파(7*10),500,,,,,,,
3358,수성한미병원,치료 재료,,,,케어픽스알파(10*15),"1,000",,,,,,,
3359,수성한미병원,치료 재료,,,,케어픽스알파(10*30),"2,000",,,,,,,
3360,수성한미병원,치료 재료,,,,웰픽스알파반창고(4.5*5.5),800,,,,,,,
3361,수성한미병원,치료 재료,,,,웰픽스알파반창고(7*10),"1,500",,,,,,,
3362,수성한미병원,치료 재료,,,,웰픽스알파반창고(10*15),"5,000",,,,,,,
3363,수성한미병원,치료 재료,,,,웰픽스알파반창고(10*30),"10,000",,,,,,,
3364,수성한미병원,치료 재료,,,,Air cast shoes,"100,000",,,,,,,
3365,수성한미병원,치료 재료,,,,KNEE PACKAGE 전규격,"60,000",,,,,,,
3366,수성한미병원,치료 재료,,,,D.B.X Belt,"40,000",,,,,,,
3367,수성한미병원,치료 재료,,,,Elastic Cold Bandage,"16,000",,,,,,,
3368,수성한미병원,치료 재료,,,,KNEE SUPPORT COVER (ice brace),"50,000",,,,,,,
3369,수성한미병원,치료 재료,,,,SHOULDER SUPPORT COVER (ice brace),"50,000",,,,,,,
3370,수성한미병원,치료 재료,,,,ACL Brace (fitting control knee brace),"200,000",,,,,,,
3371,수성한미병원,치료 재료,,,,OA brace (Dr. Med),"120,000",,,,,,,
3372,수성한미병원,치료 재료,,,,깁스신발 (cast shoes),"8,000",,,,,,,
3373,수성한미병원,치료 재료,,,,벨포밴드,"30,000",,,,,,,
3374,수성한미병원,치료 재료,,,,A/L 스프린트(통합),"5,000",,,,,,,
3375,수성한미병원,치료 재료,,,,목발,"20,000",,,,,,,
3376,수성한미병원,치료 재료,,,,토마스칼라,"20,000",,,,,,,
3377,수성한미병원,치료 재료,,,,팔걸이,"5,000",,,,,,,
3378,수성한미병원,치료 재료,,,,스타킹,"50,000",,,,,,,
3379,수성한미병원,치료 재료,,,,Ultra Sling,"100,000",,,,,,,
3380,수성한미병원,치료 재료,,,,Pillow,"150,000",,,,,,,
3381,수성한미병원,치료 재료,,,,"아대(손목,발목,팔꿈치,무릎)","5,000",,,,,,,
3382,수성한미병원,치료 재료,,,,Knee support(Dr.Med),"80,000",,,,,,,
3383,수성한미병원,치료 재료,,,,8자 붕대,"15,000",,,,,,,
3384,수성한미병원,치료 재료,,,,복대,"5,000",,,,,,,
3385,수성한미병원,치료 재료,,,,Post OP shoes,"50,000",,,,,,,
3386,수성한미병원,치료 재료,,,,닥터메드 W-020,"40,000",,,,,,,
3387,수성한미병원,치료 재료,,,,닥터메드 W-021,"65,000",,,,,,,
3388,수성한미병원,치료 재료,,,,닥터메드 E-001,"20,000",,,,,,,
3389,수성한미병원,치료 재료,,,,닥터메드 E-019,"60,000",,,,,,,
3390,수성한미병원,치료 재료,,,,콜라실드 1cc,"1,300,000",,,,,,,
3391,수성한미병원,치료 재료,,,,콜라실드 3cc,"3,200,000",,,,,,,
3392,수성한미병원,치료 재료,,,,MULTIFIX EASY BAND,"50,000",,,,,,,
3393,수성한미병원,치료 재료,,,,젠타큐,"200,000",,,,,,,
3394,수성한미병원,치료 재료,,,,헤마실,"150,000",,,,,,,
3395,수성한미병원,치료 재료,,,,CYLINDROBAND,"50,000",,,,,,,
