,Unnamed: 0,Unnamed: 0.1,hspt_name,url,depth,text,date
26,,,우리병원,https://www.swoori.com/default/joint/sub3.php,1,우리병원/고관절발목관절,200320
27,,,우리병원,https://www.swoori.com/default/joint/sub4.php,1,우리병원/무릎관절,200320
28,,,우리병원,https://www.swoori.com/default/joint/sub5.php,1,우리병원/반월상연골파열,200320
29,,,우리병원,https://www.swoori.com/default/joint/sub6.php,1,우리병원/십자인대손상,200320
30,,,우리병원,https://www.swoori.com/default/joint/sub7.php,1,우리병원/페인스크램블러,200320
31,,,우리병원,https://www.swoori.com/default/joint2/sub2.php,1,우리병원/류마티스 관절염,200320
32,,,우리병원,https://www.swoori.com/default/joint2/sub3.php,1,우리병원/생활속 예방법,200320
33,,,우리병원,https://www.swoori.com/default/joint2/sub4.php,1,우리병원/어깨관절수술,200320
34,,,우리병원,https://www.swoori.com/default/joint2/sub5.php,1,우리병원/오십견,200320
35,,,우리병원,https://www.swoori.com/default/joint2/sub6.php,1,우리병원/어깨탈구,200320
36,,,우리병원,https://www.swoori.com/default/body/sub2.php,1,우리병원/발목손상,200320
37,,,우리병원,https://www.swoori.com/default/body/sub3.php,1,우리병원/족저근막염,200320
38,,,우리병원,https://www.swoori.com/default/body/sub4.php,1,우리병원/아킬레스건염,200320
39,,,우리병원,https://www.swoori.com/default/body/sub5.php,1,우리병원/발톱질환,200320
40,,,우리병원,https://www.swoori.com/default/body/sub6.php,1,우리병원/지간신경종,200320
41,,,우리병원,https://www.swoori.com/default/customer/sub2.php,1,우리병원/전문의상담,200320
42,,,우리병원,https://www.swoori.com/default/customer/sub3.php,1,우리병원/수술후기,200320
43,,,우리병원,https://www.swoori.com/default/customer/sub4.php,1,우리병원/시술후기,200320
44,,,우리병원,https://www.swoori.com/default/customer/sub5.php,1,우리병원/병원동영상,200320
45,,,우리병원,https://www.swoori.com/default/customer/sub6.php,1,우리병원/채용정보,200320
46,,,우리병원,https://www.swoori.com/default/customer/sub8.php,1,우리병원/비급여파일,200320
47,,,우리병원,https://www.swoori.com/default/member/login.php,1,우리병원/로그인,200320
48,,,우리병원,https://www.swoori.com/default/member/join.php,1,우리병원/회원가입,200320
49,,,우리병원,https://www.swoori.com/default/customer/sub8.php?com_board_basic=read_form&com_board_idx=65&&com_board_search_code=&com_board_search_value1=&com_board_search_value2=&com_board_page=&&com_board_id=15&&com_board_id=15,1,우리병원/비급여파일 다운로드   ,200320
50,,,우리병원,https://www.swoori.com/default/customer/sub7.php,1,우리병원/개인정보처리방침,200320
0,,,바른마디병원,http://www.barunjoint.com/information/location.php,1,바른마디병원/오시는 길,200320
1,,,바른마디병원,http://www.barunjoint.com/information/parking.php,1,바른마디병원/주차/병문안안내,200320
2,,,바른마디병원,http://www.barunjoint.com/information/document.php,1,바른마디병원/서류발급안내,200320
3,,,바른마디병원,http://www.barunjoint.com/information/index.php,1,바른마디병원/비급여안내,200320
4,,,바른마디병원,http://www.barunjoint.com/information/index.php?reqPageNo=2,1,바른마디병원/2,200320
5,,,바른마디병원,http://www.barunjoint.com/information/index.php?reqPageNo=3,1,바른마디병원/3,200320
6,,,바른마디병원,http://www.barunjoint.com/information/index.php?reqPageNo=4,1,바른마디병원/4,200320
7,,,바른마디병원,http://www.barunjoint.com/information/index.php?reqPageNo=5,1,바른마디병원/5,200320
8,,,바른마디병원,http://www.barunjoint.com/information/index.php?reqPageNo=6,1,바른마디병원/6,200320
9,,,바른마디병원,http://www.barunjoint.com/information/index.php?reqPageNo=7,1,바른마디병원/7,200320
10,,,바른마디병원,http://www.barunjoint.com/information/index.php?reqPageNo=8,1,바른마디병원/8,200320
11,,,바른마디병원,http://www.barunjoint.com/information/index.php?reqPageNo=9,1,바른마디병원/9,200320
12,,,바른마디병원,http://www.barunjoint.com/information/index.php?reqPageNo=10,1,바른마디병원/10,200320
0,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub00_01,1,더드림병원/글로벌 더드림병원,200320
1,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub00_02,1,더드림병원/학회활동,200320
2,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub01_04,1,더드림병원/층별안내,200320
3,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub01_06,1,더드림병원/협력기관,200320
4,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03,1,더드림병원/비급여안내,200320
5,,,더드림병원,http://www.the-dreamhospital.com/bbs/write.php?bo_table=sub06_01,1,더드림병원/건강검진 예약,200320
6,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub07_01,1,더드림병원/전문의 상담실,200320
7,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub07_02,1,더드림병원/더드림소식,200320
8,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub07_03,1,더드림병원/고객의 소리,200320
9,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub07_04,1,더드림병원/언론보도,200320
10,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub07_05,1,더드림병원/이벤트,200320
11,,,더드림병원,http://www.the-dreamhospital.com/bbs/login.php,1,더드림병원/LOGIN,200320
12,,,더드림병원,http://www.the-dreamhospital.com/bbs/register.php,1,더드림병원/JOIN,200320
13,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub09_01,1,더드림병원/INTRANET,200320
14,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_04,1,더드림병원/진료예약,200320
15,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03&sca=%EB%82%B4%EB%B3%B5%EC%95%BD,1,더드림병원/내복약,200320
16,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03&sca=%EC%99%B8%EC%9A%A9%EC%95%BD,1,더드림병원/외용약,200320
17,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03&sca=%EC%A3%BC%EC%82%AC%EC%95%BD%EC%A0%9C,1,더드림병원/주사약제,200320
18,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03&sca=%EC%9E%AC%ED%99%9C%EB%B0%8F%EB%AC%BC%EB%A6%AC%EC%B9%98%EB%A3%8C%EB%A3%8C,1,더드림병원/재활및물리치료료,200320
19,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03&sca=%EC%88%98%EC%88%A0%EB%A3%8C,1,더드림병원/수술료,200320
20,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03&sca=%EC%B2%98%EC%B9%98%EC%9E%AC%EB%A3%8C,1,더드림병원/처치재료,200320
21,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03&sca=%EC%88%98%EC%88%A0%EC%9E%AC%EB%A3%8C,1,더드림병원/수술재료,200320
22,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03&sca=%EB%87%A8%EA%B2%80%EC%82%AC,1,더드림병원/뇨검사,200320
23,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03&sca=%ED%98%88%EC%95%A1%ED%95%99%EA%B2%80%EC%82%AC,1,더드림병원/혈액학검사,200320
24,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03&sca=%ED%98%88%EC%95%A1%ED%99%94%ED%95%99%EA%B2%80%EC%82%AC,1,더드림병원/혈액화학검사,200320
25,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03&sca=%EB%AF%B8%EC%83%9D%EB%AC%BC%EA%B2%80%EC%82%AC,1,더드림병원/미생물검사,200320
26,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03&sca=%EB%A9%B4%EC%97%AD%ED%98%88%EC%B2%AD%EA%B2%80%EC%82%AC,1,더드림병원/면역혈청검사,200320
27,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03&sca=%EA%B8%B0%ED%83%80%EA%B8%B0%EB%8A%A5%EA%B2%80%EC%82%AC,1,더드림병원/기타기능검사,200320
28,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03&sca=%EB%82%B4%EC%8B%9C%EA%B2%BD%EA%B2%80%EC%82%AC,1,더드림병원/내시경검사,200320
29,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03&sca=%EB%B0%A9%EC%82%AC%EC%84%A0%EB%8B%A8%EC%88%9C%EC%B4%AC%EC%98%81,1,더드림병원/방사선단순촬영,200320
30,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03&sca=%EC%B4%88%EC%9D%8C%ED%8C%8C%EA%B2%80%EC%82%AC,1,더드림병원/초음파검사,200320
31,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03&sca=%EC%9E%90%EA%B8%B0%EC%98%81%EC%83%81%28MRI%29,1,더드림병원/자기영상(MRI),200320
32,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03&sca=%EC%8B%9D%EB%8C%80%EB%A3%8C,1,더드림병원/식대료,200320
33,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03&sca=%EC%A6%9D%EB%AA%85%EB%A3%8C,1,더드림병원/증명료,200320
34,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03&sca=%EC%8B%A4%EB%A3%8C%EC%B0%A8,1,더드림병원/실료차,200320
35,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03&sca=%EA%B8%B0%ED%83%80%EC%A7%84%EB%A3%8C%EC%99%B8%EC%88%98%EC%9D%B5,1,더드림병원/기타진료외수익,200320
36,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03&page=2,1,더드림병원/2페이지,200320
37,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03&page=3,1,더드림병원/3페이지,200320
38,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03&page=4,1,더드림병원/4페이지,200320
39,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03&page=5,1,더드림병원/5페이지,200320
40,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03&page=6,1,더드림병원/6페이지,200320
41,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03&page=7,1,더드림병원/7페이지,200320
42,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03&page=8,1,더드림병원/8페이지,200320
43,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03&page=9,1,더드림병원/9페이지,200320
44,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03&page=10,1,더드림병원/10페이지,200320
45,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03&page=11,1,더드림병원/다음,200320
46,,,더드림병원,http://www.the-dreamhospital.com/bbs/board.php?bo_table=sub02_03&page=27,1,더드림병원/맨끝,200320
0,,,안산튼튼병원,http://www.astntn.com/bbs/login.php,1,안산튼튼병원/로그인,200320
1,,,안산튼튼병원,http://www.astntn.com/bbs/register.php,1,안산튼튼병원/회원가입,200320
2,,,안산튼튼병원,http://www.astntn.com/bbs/board.php?bo_table=sub02_06,1,안산튼튼병원/비급여 안내,200320
3,,,안산튼튼병원,http://www.astntn.com/bbs/board.php?bo_table=sub02_08,1,안산튼튼병원/층별안내,200320
4,,,안산튼튼병원,http://www.astntn.com/bbs/board.php?bo_table=sub06_01,1,안산튼튼병원/열린공간,200320
5,,,안산튼튼병원,http://www.astntn.com/bbs/board.php?bo_table=sub06_02,1,안산튼튼병원/치료후기,200320
6,,,안산튼튼병원,http://www.astntn.com/bbs/board.php?bo_table=sub06_02_01,1,안산튼튼병원/·동영상치료후기,200320
7,,,안산튼튼병원,http://www.astntn.com/bbs/board.php?bo_table=sub06_03,1,안산튼튼병원/자주하는 질문,200320
8,,,안산튼튼병원,http://www.astntn.com/bbs/write.php?bo_table=sub06_04,1,안산튼튼병원/고객의 소리,200320
9,,,안산튼튼병원,http://www.astntn.com/bbs/board.php?bo_table=sub06_05,1,안산튼튼병원/안산튼튼소식,200320
10,,,안산튼튼병원,http://www.astntn.com/bbs/board.php?bo_table=sub06_05_01,1,안산튼튼병원/·영상소식,200320
11,,,안산튼튼병원,http://www.astntn.com/bbs/board.php?bo_table=sub06_08,1,안산튼튼병원/연말정산신청,200320
12,,,안산튼튼병원,http://www.astntn.com/bbs/board.php?bo_table=sub07_03,1,안산튼튼병원/첨단장비안내,200320
13,,,안산튼튼병원,http://www.astntn.com/bbs/board.php?bo_table=sub07_04,1,안산튼튼병원/공지사항,200320
14,,,안산튼튼병원,http://www.astntn.com/bbs/board.php?bo_table=sub07_05,1,안산튼튼병원/언론속의 튼튼,200320
15,,,안산튼튼병원,http://www.astntn.com/bbs/board.php?bo_table=sub02_06&page=2,1,안산튼튼병원/2페이지,200320
16,,,안산튼튼병원,http://www.astntn.com/bbs/board.php?bo_table=sub02_06&page=3,1,안산튼튼병원/3페이지,200320
17,,,안산튼튼병원,http://www.astntn.com/bbs/board.php?bo_table=sub02_06&page=4,1,안산튼튼병원/4페이지,200320
18,,,안산튼튼병원,http://www.astntn.com/bbs/board.php?bo_table=sub02_06&page=5,1,안산튼튼병원/5페이지,200320
19,,,안산튼튼병원,http://www.astntn.com/bbs/board.php?bo_table=sub02_06&page=6,1,안산튼튼병원/6페이지,200320
20,,,안산튼튼병원,http://www.astntn.com/bbs/board.php?bo_table=sub02_06&page=7,1,안산튼튼병원/7페이지,200320
21,,,안산튼튼병원,http://www.astntn.com/bbs/board.php?bo_table=sub02_06&page=8,1,안산튼튼병원/8페이지,200320
22,,,안산튼튼병원,http://www.astntn.com/bbs/board.php?bo_table=sub02_06&page=9,1,안산튼튼병원/9페이지,200320
23,,,안산튼튼병원,http://www.astntn.com/bbs/board.php?bo_table=sub02_06&page=10,1,안산튼튼병원/10페이지,200320
24,,,안산튼튼병원,http://www.astntn.com/bbs/board.php?bo_table=sub02_06&page=11,1,안산튼튼병원/다음,200320
25,,,안산튼튼병원,http://www.astntn.com/bbs/board.php?bo_table=sub02_06&page=16,1,안산튼튼병원/맨끝,200320
0,,,여수백병원,http://www.100hosp.co.kr/customer/customer_list.html?dep1=6&dep2=6-0,1,"여수백병원/
온라인상담
						항상 친절하고빠른 답변드리겠습니다.
					",200320
1,,,여수백병원,http://www.100hosp.co.kr/customer/reserve.html?dep1=6&dep2=6-1,1,여수백병원/온라인예약,200320
2,,,여수백병원,http://www.100hosp.co.kr/customer/customer_health.html?dep1=6&dep2=6-2,1,여수백병원/건강정보,200320
3,,,여수백병원,http://www.100hosp.co.kr/customer/customer_faq.html?dep1=6&dep2=6-3,1,여수백병원/자주하는 질문,200320
4,,,여수백병원,http://www.100hosp.co.kr/customer/privacy.html?dep1=6&dep2=6-4,1,여수백병원/개인정보취급방침,200320
5,,,여수백병원,http://www.100hosp.co.kr/customer/patient_rights.html?dep1=6&dep2=6-5,1,여수백병원/환자권리장전,200320
6,,,여수백병원,http://www.100hosp.co.kr/customer/price11.html?dep1=6&dep2=6-6,1,여수백병원/비급여고지,200320
7,,,여수백병원,http://www.100hosp.co.kr/customer/awards.html?dep1=6&dep2=6-7,1,여수백병원/인증/수상내역,200320
8,,,여수백병원,http://www.100hosp.co.kr/customer/price11.html?page=1&cate1=&np_item= ,1,여수백병원/ <<,200320
9,,,여수백병원,http://www.100hosp.co.kr/customer/price11.html?page=2&cate1=&np_item= ,1,여수백병원/2,200320
10,,,여수백병원,http://www.100hosp.co.kr/customer/price11.html?page=3&cate1=&np_item= ,1,여수백병원/3,200320
11,,,여수백병원,http://www.100hosp.co.kr/customer/price11.html?page=4&cate1=&np_item= ,1,여수백병원/4,200320
12,,,여수백병원,http://www.100hosp.co.kr/customer/price11.html?page=5&cate1=&np_item= ,1,여수백병원/5,200320
13,,,여수백병원,http://www.100hosp.co.kr/customer/price11.html?page=6&cate1=&np_item= ,1,여수백병원/>,200320
14,,,여수백병원,http://www.100hosp.co.kr/customer/price11.html?page=13&cate1=&np_item= ,1,여수백병원/>>,200320
15,,,여수백병원,http://www.100hosp.co.kr/customer/privacy.html?dep1=6&dep2=6-5,1,여수백병원/개인정보처리방침,200320
16,,,여수백병원,http://www.100hosp.co.kr/customer/patient_rights.html?dep1=6&dep2=6-6,1,여수백병원/환자권리장전,200320
17,,,여수백병원,http://www.100hosp.co.kr/customer/price11.html?dep1=6&dep2=6-7,1,여수백병원/비급여고지,200320
18,,,여수백병원,http://www.100hosp.co.kr/customer/awards.html?dep1=6&dep2=6-8,1,여수백병원/인증의료기관,200320
0,,,서울나우병원,https://www.nowmed.co.kr/hospital/html/expense?cate=01,1,서울나우병원/비급여 진료비 안내,200320
1,,,서울나우병원,https://www.nowmed.co.kr/hospital/html/expense?cate=02,1,서울나우병원/치료재료,200320
2,,,서울나우병원,https://www.nowmed.co.kr/hospital/html/expense?cate=03,1,서울나우병원/제증명수수료,200320
3,,,서울나우병원,https://www.nowmed.co.kr/hospital/html/expense?cate=04,1,서울나우병원/약제,200320
4,,,서울나우병원,https://www.nowmed.co.kr/hospital/html/expense?cate=05,1,서울나우병원/기타,200320
0,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/,1,(本)본브릿지병원/본브릿지,200320
1,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/bonbridge/bonbridge_01.html,1,(本)본브릿지병원/본브릿지 POINT,200320
2,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/bonbridge/bonbridge_02.html,1,(本)본브릿지병원/의료진 소개,200320
3,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/bonbridge/bonbridge_03.html,1,(本)본브릿지병원/병원둘러보기,200320
4,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/bonbridge/bonbridge_06.html,1,(本)본브릿지병원/진료시간,200320
5,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/bonbridge/bonbridge_05.html,1,(本)본브릿지병원/찾아오시는 길,200320
6,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/bonbridge/bonbridge_07.html,1,"(本)본브릿지병원/입원·퇴원, 병원생활 안내",200320
7,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/shoulder/shoulder_01.html,1,(本)본브릿지병원/어깨클리닉,200320
8,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/shoulder/shoulder_02.html,1,(本)본브릿지병원/회전근개파열,200320
9,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/shoulder/shoulder_03.html,1,(本)본브릿지병원/석회화건염,200320
10,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/shoulder/shoulder_04.html,1,(本)본브릿지병원/어깨탈구,200320
11,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/shoulder/shoulder_05.html,1,(本)본브릿지병원/어깨관절경수술,200320
12,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/shoulder/shoulder_06.html,1,(本)본브릿지병원/그외 질환,200320
13,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/knee/knee_01.html,1,(本)본브릿지병원/무릎클리닉,200320
14,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/knee/knee_07.html,1,(本)본브릿지병원/제대혈 줄기세포 치료,200320
15,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/knee/knee_02.html,1,(本)본브릿지병원/인대 파열,200320
16,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/knee/knee_03.html,1,(本)본브릿지병원/퇴행성 질환,200320
17,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/knee/knee_04.html,1,(本)본브릿지병원/줄기세포치료,200320
18,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/knee/knee_05.html,1,(本)본브릿지병원/근위경골절골술,200320
19,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/knee/knee_06.html,1,(本)본브릿지병원/인공관절수술,200320
20,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/wrist_ankle/wrist_ankle_01.html,1,(本)본브릿지병원/손발클리닉,200320
21,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/wrist_ankle/wrist_ankle_02.html,1,(本)본브릿지병원/삼각섬유연골 복합체파열,200320
22,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/wrist_ankle/wrist_ankle_03.html,1,(本)본브릿지병원/척골 단축술,200320
23,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/wrist_ankle/wrist_ankle_04.html,1,"(本)본브릿지병원/손발저림증, 방아쇠 수지증",200320
24,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/wrist_ankle/wrist_ankle_05.html,1,"(本)본브릿지병원/테니스엘보, 골프엘보",200320
25,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/wrist_ankle/wrist_ankle_06.html,1,(本)본브릿지병원/무지외반증,200320
26,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/wrist_ankle/wrist_ankle_07.html,1,"(本)본브릿지병원/발목, 인대, 연골손상",200320
27,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/wrist_ankle/wrist_ankle_08.html,1,(本)본브릿지병원/발바닥 근막염,200320
28,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/spine/spine_01.html,1,(本)본브릿지병원/척추클리닉,200320
29,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/spine/spine_02.html,1,(本)본브릿지병원/허리디스크,200320
30,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/spine/spine_03.html,1,(本)본브릿지병원/척추관협착증,200320
31,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/spine/spine_04.html,1,(本)본브릿지병원/척추전방전위증,200320
32,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/spine/spine_05.html,1,(本)본브릿지병원/척추신경성형술,200320
33,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/spine/spine_06.html,1,(本)본브릿지병원/고주파열치료술,200320
34,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/spine/spine_07.html,1,"(本)본브릿지병원/척추 교정, 도수치료",200320
35,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/spine/spine_08.html,1,(本)본브릿지병원/디스크 성형술,200320
36,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/non_surgery/non_surgery_01.html,1,(本)본브릿지병원/운동치료클리닉,200320
37,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/non_surgery/non_surgery_02.html,1,(本)본브릿지병원/수술후 재활치료,200320
38,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/non_surgery/non_surgery_03.html,1,"(本)본브릿지병원/성장, 교정치료",200320
39,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/non_surgery/non_surgery_04.html,1,(本)본브릿지병원/관절염 예방재활,200320
40,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/specialize/specialize_01.html,1,(本)본브릿지병원/특화치료,200320
41,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/specialize/specialize_10.html,1,(本)본브릿지병원/비만 치료 주사,200320
42,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/specialize/specialize_02.html,1,(本)본브릿지병원/안전한 부분마취 수술,200320
43,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/specialize/specialize_03.html,1,(本)본브릿지병원/조직 재생 치료,200320
44,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/specialize/specialize_04.html,1,(本)본브릿지병원/관절염 예방클리닉,200320
45,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/specialize/specialize_05.html,1,(本)본브릿지병원/외상 클리닉,200320
46,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/specialize/specialize_06.html,1,(本)본브릿지병원/내과 클리닉,200320
47,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/specialize/specialize_07.html,1,(本)본브릿지병원/지방종,200320
48,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/specialize/specialize_08.html,1,(本)본브릿지병원/결절종,200320
49,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/specialize/specialize_09.html,1,(本)본브릿지병원/신경종,200320
50,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/stepbystep/reservation.html,1,(本)본브릿지병원/고객한걸음,200320
51,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/stepbystep/counsel.html,1,(本)본브릿지병원/온라인상담,200320
52,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/stepbystep/step.html,1,(本)본브릿지병원/본브릿지 알림,200320
53,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/stepbystep/media.html,1,(本)본브릿지병원/언론의 이야기,200320
54,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/stepbystep/story.html,1,(本)본브릿지병원/당신의 이야기,200320
55,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/stepbystep/star.html,1,(本)본브릿지병원/본브릿지 STAR,200320
56,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/bonbridge/bonbridge_04.html,1,(本)본브릿지병원/본브릿지 TV,200320
57,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/stepbystep/certificate.html,1,(本)본브릿지병원/증명서 발급 안내,200320
58,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/stepbystep/pay.html?category=act,1,(本)본브릿지병원/행위료,200320
59,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/stepbystep/pay.html?category=material,1,(本)본브릿지병원/치료재료대,200320
60,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/stepbystep/pay.html?category=drugcost,1,(本)본브릿지병원/약제비,200320
61,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/stepbystep/pay.html?category=fee,1,(本)본브릿지병원/재증명수수료,200320
62,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/stepbystep/pay.html?page=1&category=act,1,(本)본브릿지병원/1,200320
63,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/stepbystep/pay.html?page=2&category=act,1,(本)본브릿지병원/2,200320
64,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/stepbystep/pay.html?page=3&category=act,1,(本)본브릿지병원/3,200320
65,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/stepbystep/pay.html?page=4&category=act,1,(本)본브릿지병원/4,200320
66,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/stepbystep/pay.html?page=5&category=act,1,(本)본브릿지병원/5,200320
67,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/stepbystep/pay.html?page=6&category=act,1,(本)본브릿지병원/6,200320
68,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/stepbystep/pay.html?page=7&category=act,1,(本)본브릿지병원/7,200320
69,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/stepbystep/pay.html?page=8&category=act,1,(本)본브릿지병원/8,200320
70,,,(本)본브릿지병원,http://www.bonbridgeos.com/jamsil/stepbystep/pay.html?page=9&category=act,1,(本)본브릿지병원/9,200320
