,병원코드,병원명,명칭,분류,소분류,중분류,중복컬럼_1,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
2642,31209882,에이스병원,써프라민 250ml,약제비,,,,"30,000",,,M33250008,,,,
2643,31209882,에이스병원,아박심 160U(성인용),약제비,,,,"80,000",,,M36310005,,,,
2644,31209882,에이스병원,아큐판주20mg,약제비,,,,"6,000",,,M31140003,,,,
2645,31209882,에이스병원,오마프원페리주 362ml,약제비,,,,"120,000",,,M33250005,,,,
2646,31209882,에이스병원,유트로핀펜주,약제비,,,,"404,240",,,M32410002,,,,
2647,31209882,에이스병원,이지에프 새살연고,약제비,,,,"25,000",,,M24900005,,,,
2648,31209882,에이스병원,지씨비타일이주5mg,약제비,,,,"5,000",,,M31140004,,,,
2649,31209882,에이스병원,카티젤 겔,약제,,,,"10,000",,,684900011,,,,
2650,31209882,에이스병원,테리본 주 56.5mcg,약제비,,,,"146,920",,,M32430002,,,,
2651,31209882,에이스병원,티디 퓨어 주 0.5ml,약제비,,,,"50,000",,,M36320001,,,,
2652,31209882,에이스병원,푸르설타민주5mg/10ml,약제비,,,,"10,000",,,M33120001,,,,
2653,31209882,에이스병원,프리베나 13주,백신,,,,"140,000",,,M36310004,,,,
2654,31209882,에이스병원,플라센텍스주,약제비,,,,"70,000",,,M34900001,,,,
2655,31209882,에이스병원,하이다제주 1500IU/1ml,약제비,,,,"50,000",,,M33950001,,,,
2656,31209882,에이스병원,훼렉스주 5ml,약제비,,,,"30,000",,,M33220003,,,,
2657,31209882,에이스병원,히루안 주,약제비,,,,"30,000",,,M33990002,,,,
2658,31209882,에이스병원,노인장기요양보험 의사소견서(보험),기타,,,,"7,110",,,Z055,,,,
2659,31209882,에이스병원,노인장기요양보험 의사소견서(보호1종),기타,,,,,,,Z057,,,,
2660,31209882,에이스병원,노인장기요양보험 의사소견서(보호2종),기타,,,,"3,550",,,Z056,,,,
2661,31209882,에이스병원,노인장기요양보험 의사소견서(전액본인),기타,,,,"35,570",,,Z058,,,,
2662,31209882,에이스병원,병사용진단서(추가1부당),사본발급,,,,"1,000",,,Z054,,,,
2663,31209882,에이스병원,상해진단서 사본,사본발급,,,,"2,000",,,Z016,,,,
2664,31209882,에이스병원,상해진단서(3주미만),상해진단서,,,,"100,000",,,Z015,,,,
2665,31209882,에이스병원,상해진단서(3주이상),상해진단서,,,,"150,000",,,Z014,,,,
2666,31209882,에이스병원,수술확인서,확인서,,,,"3,000",,,Z020,,,,
2667,31209882,에이스병원,영문진단서-일반,영문진단서,,,,"20,000",,,Z053,,,,
2668,31209882,에이스병원,일반진단서 사본,사본발급,,,,"1,000",,,Z002A,,,,
2669,31209882,에이스병원,입퇴원확인서(기본1부),확인서,,,,"3,000",,,Z023,,,,
2670,31209882,에이스병원,입퇴원확인서(추가1부당),사본발급,,,,"1,000",,,Z027,,,,
2671,31209882,에이스병원,장애진단서-일반,장애진단서,,,,"15,000",,,Z007A,,,,
2672,31209882,에이스병원,장애진단서-후유장애(AMA방식),장애진단서,,,,"100,000",,,Z013,,,,
2673,31209882,에이스병원,장애진단서-후유장애(맥브라이드방식),장애진단서,,,,"100,000",,,Z012,,,,
2674,31209882,에이스병원,진단서-근로능력 평가용,진단서,,,,"10,000",,,Z047,,,,
2675,31209882,에이스병원,진단서-병사용진단서,진단서,,,,"20,000",,,Z010,,,,
2676,31209882,에이스병원,진단서-일반,진단서,,,,"10,000",,,Z001A,,,,
2677,31209882,에이스병원,진료기록부복사(1~5매),사본발급,,,,"1,000",,,Z046,,,,
2678,31209882,에이스병원,진료기록부복사(6매이상-1매당),사본발급,,,,100,,,Z046A,,,,
2679,31209882,에이스병원,진료확인서,확인서,,,,"3,000",,,Z019,,,,
2680,31209882,에이스병원,진료확인서(보험회사),확인서,,,,"3,000",,,Z050,,,,
2681,31209882,에이스병원,처방전,기타,,,,"10,000",,,E669,,,,
2682,31209882,에이스병원,통원확인서,확인서,,,,"3,000",,,Z051,,,,
2683,31209882,에이스병원,통원확인서(추가1부당),사본발급,,,,"1,000",,,Z052,,,,
2684,31209882,에이스병원,향후치료비추정서(천만원미만),향후치료비추정서,,,,"50,000",,,Z018,,,,
2685,31209882,에이스병원,향후치료비추정서(천만원이상),향후치료비추정서,,,,"100,000",,,Z017,,,,
2686,31209882,에이스병원,후유장애진단서 추가,사본발급,,,,"1,000",,,Z048,,,,
2687,36200948,세계로병원,1인실,상급병실료 차액,,,,"142,000",0,0,,,,0,0
2688,36200948,세계로병원,보호자식대,식대,,,,"4,500",0,0,,,,0,0
2689,36200948,세계로병원,공기,식대,,,,"1,000",0,0,,,,0,0
2690,36200948,세계로병원,각부위당,MRI or MRA 각부위당,,,,"420,000",0,0,,,,0,0
2691,36200948,세계로병원,Shoulder F/U MRI,MRI 각부위당,,,,"250,000",0,0,,,,0,0
2692,36200948,세계로병원,각부위당(조영제),MRI 각부위당,,,,"510,000",0,0,,,,"90,000 포함",0
2693,36200948,세계로병원,MRI + MRA,두부 + 뇌혈관,,,,"570,000",0,0,,,,0,0
2694,36200948,세계로병원,MRI(조영제) + MRA,두부 + 뇌혈관,,,,"630,000",0,0,,,,"90,000 포함",0
2695,36200948,세계로병원,MRI + MRA +Diffusion,두부 + 뇌혈관,,,,"730,000",0,0,,,,0,0
2696,36200948,세계로병원,MRI(조영제) + MRA +Diffusion,두부 + 뇌혈관,,,,"830,000",0,0,,,,"90,000 포함",0
2697,36200948,세계로병원,T-L Spine MRI(일반),MRI 각부위당,,,,"630,000",0,0,,,,0,0
2698,36200948,세계로병원,MRI( shoulder) + 관절조영,근골격계,,,,"430,000",0,0,,,,0,0
2699,36200948,세계로병원,ACT(자가연골이식술),근골격계,,,,"500,000",0,0,,,,0,0
2700,36200948,세계로병원,S-neuroplaty,​시술​,,,,"4,050,000",0,0,,,,재료대 포함,0
2701,36200948,세계로병원,L-disq,​시술​,,,,"2,750,000",0,0,,,,​재료대 포함​,0
2702,36200948,세계로병원,Delta + Neurocare,​시술​,,,,"4,100,000",0,0,,,,​재료대 포함​,0
2703,36200948,세계로병원,Neurocare,​시술​,,,,"2,950,000",0,0,,,,​재료대 포함​,0
2704,36200948,세계로병원,Neuroplasty,​시술​,,,,"1,600,000",0,0,,,,​재료대 포함​,0
2705,36200948,세계로병원,L-disq L,​시술​,,,,"2,750,000",0,0,,,,​재료대 포함​,0
2706,36200948,세계로병원,L-disq C,​시술​,,,,"2,750,000",0,0,,,,​재료대 포함​,0
2707,36200948,세계로병원,포경수술(성인),포경수술,,,,"200,000",0,0,,,,0,0
2708,36200948,세계로병원,포경수술(소아),포경수술,,,,"150,000",0,0,,,,0,0
2709,36200948,세계로병원,BMI,체성분분석검사,,,,"20,000",0,0,,,,0,0
2710,36200948,세계로병원,유전자 검사(2인기준),유전자검사,,,,"600,000",0,0,,,,0,0
2711,36200948,세계로병원,진정내시경 환자관리료 Ⅱ,내시경 수면관리료,,,,"50,000",0,0,,,,0,0
2712,36200948,세계로병원,내시경 수면관리료(COLON),내시경 수면관리료,,,,"70,000",0,0,,,,0,0
2713,36200948,세계로병원,EGD + COLON,내시경 수면관리료,,,,"110,000",0,0,,,,0,0
2714,36200948,세계로병원,CORONYZER(기본),초음파 검사료,,,,"100,000",0,0,,,,0,0
2715,36200948,세계로병원,CORONYZER(Pre-OP),초음파 검사료,,,,"50,000",0,0,,,,0,0
2716,36200948,세계로병원,CORONYZER(F/U),초음파 검사료,,,,"50,000",0,0,,,,0,0
2717,36200948,세계로병원,당알부민,혈액 검사료,,,,"25,000",0,0,,,,0,0
2718,36200948,세계로병원,관절 3부위 이상 류마티스성 질환 초음파,초음파 검사료,,,,"106,584",0,0,,,,0,0
2719,36200948,세계로병원,Leg doppler,​초음파 검사료​,,,,"107,688",0,0,,,,0,0
2720,36200948,세계로병원,US-Echocardiography,​초음파 검사료​,,,,"120,000",0,0,,,,0,0
2721,36200948,세계로병원,Shoulder (BOTH),​초음파 검사료​,,,,"120,000",0,0,,,,0,0
2722,36200948,세계로병원,초음파검사료/진단초음파/복부-복부 초음파/서혜부,​초음파 검사료​,,,,"58,920",0,0,,,,0,0
2723,36200948,세계로병원,US - Toe(편측),​초음파 검사료​,,,,"54,864",0,0,,,,0,0
2724,36200948,세계로병원,US - Soft Tissue,​초음파 검사료​,,,,"50,000",0,0,,,,0,0
2725,36200948,세계로병원,US - Knee(편측),​초음파 검사료​,,,,"54,864",0,0,,,,0,0
2726,36200948,세계로병원,US - Elbow(편측),​초음파 검사료​,,,,"54,864",0,0,,,,0,0
2727,36200948,세계로병원,US-Chest,​초음파 검사료​,,,,"65,616",0,0,,,,0,0
2728,36200948,세계로병원,US -Ankle(편측),​초음파 검사료​,,,,"68,700",0,0,,,,0,0
2729,36200948,세계로병원,US - Wrist(편측),​초음파 검사료​,,,,"68,700",0,0,,,,0,0
2730,36200948,세계로병원,US -Hip(편측),​초음파 검사료​,,,,"68,700",0,0,,,,0,0
2731,36200948,세계로병원,초음파검사료/진단초음파/복부-비뇨기계 초음파/신장·부신·방광,​초음파 검사료​,,,,"75,144",0,0,,,,0,0
2732,36200948,세계로병원,초음파검사료/진단초음파/복부-비뇨기계 초음파/신장·부신,​초음파 검사료​,,,,"67,908",0,0,,,,0,0
2733,36200948,세계로병원,US - Neck,​초음파 검사료​,,,,"70,392",0,0,,,,0,0
2734,36200948,세계로병원,US - Thyroid,​초음파 검사료​,,,,"70,392",0,0,,,,0,0
2735,36200948,세계로병원,US - Shoulder(편측),​초음파 검사료​,,,,"80,000",0,0,,,,0,0
2736,36200948,세계로병원,초음파검사료/진단초음파/복부-복부 초음파/항문,​초음파 검사료​,,,,"83,688",0,0,,,,0,0
2737,36200948,세계로병원,초음파검사료/진단초음파/복부-복부 초음파/소장·대장,​초음파 검사료​,,,,"85,332",0,0,,,,0,0
2738,36200948,세계로병원,초음파검사료/진단초음파/복부-복부 초음파/충수,​초음파 검사료​,,,,"85,332",0,0,,,,0,0
2739,36200948,세계로병원,US-Carotid,​초음파 검사료​,,,,"84,408",0,0,,,,0,0
2740,36200948,세계로병원,US - Breast,​초음파 검사료​,,,,"94,872",0,0,,,,0,0
2741,36200948,세계로병원,초음파검사료/진단초음파/복부-복부 초음파/직장·항문,​초음파 검사료​,,,,"100,428",0,0,,,,0,0
2742,36200948,세계로병원,Abdomen (F/U)복부초음파 추적검사,초음파 검사료,,,,"53,000",0,0,,,,0,0
2743,36200948,세계로병원,Kidney & Bladder (F/U),초음파 검사료,,,,"42,000",0,0,,,,0,0
2744,36200948,세계로병원,Cardiac (Echo) (F/U),초음파 검사료,,,,"84,000",0,0,,,,0,0
2745,36200948,세계로병원,Thyroid (F/U),초음파 검사료,,,,"39,000",0,0,,,,0,0
2746,36200948,세계로병원,Breast (F/U),초음파 검사료,,,,"53,000",0,0,,,,0,0
2747,36200948,세계로병원,Pelvis (F/U),초음파 검사료,,,,"33,000",0,0,,,,0,0
2748,36200948,세계로병원,Carotid(f/u),초음파 검사료,,,,"48,000",0,0,,,,0,0
2749,36200948,세계로병원,Leg doppler(F/U),초음파 검사료,,,,"60,000",0,0,,,,0,0
2750,36200948,세계로병원,Leg doppler BOTH(F/U),초음파 검사료,,,,"90,000",0,0,,,,0,0
2751,36200948,세계로병원,leg doppler(BOTH),초음파 검사료,,,,"150,000",0,0,,,,0,0
2752,36200948,세계로병원,Shoulder (F/U),초음파 검사료,,,,"48,000",0,0,,,,0,0
2753,36200948,세계로병원,Others(기타),초음파 검사료,,,,"50,000",0,0,,,,0,0
2754,36200948,세계로병원,US-Guided FNA,초음파 검사료,,,,"78,300",0,0,,,,0,0
2755,36200948,세계로병원,US- Guided 추가,초음파 검사료,,,,"60,000",0,0,,,,0,0
2756,36200948,세계로병원,US- Finger (편측),초음파 검사료,,,,"49,800",0,0,,,,0,0
2757,36200948,세계로병원,SONO Guided- shoulder,초음파,,,,"50,000",0,0,,,,0,0
2758,36200948,세계로병원,SONO Guided- other,초음파,,,,"40,000",0,0,,,,0,0
2759,36200948,세계로병원,Rapid Malaria test,검사료,,,,"28,410",0,0,,,,0,0
2760,36200948,세계로병원,항CCP항체 [IgG],검사료,,,,"37,130",0,0,,,,0,0
2761,36200948,세계로병원,족부수분검사,검사료,,,,"66,000",0,0,,,,0,0
2762,36200948,세계로병원,ROBODOC cutter,ROBODOC cutter,,,,"900,000",0,0,,,,,0
2763,36200948,세계로병원,​Megaderm​,​동종건​,,,,"​1,800,000​",0,0,,,,,0
2764,36200948,세계로병원,ALLOCOVER,동종건,,,,"1,800,000",0,0,,,,,0
2765,36200948,세계로병원,Ceraform 15cc,동종골,,,,"496,750",0,0,,,,,0
2766,36200948,세계로병원,RAFUGEN DBM 1ML,동종골,,,,"550,000",0,0,,,,,0
2767,36200948,세계로병원,RAFUGEN DBM 3ML,동종골,,,,"1,500,000",0,0,,,,,0
2768,36200948,세계로병원,환자시트 1장,린넨,,,,"10,000",0,0,,,,,0
2769,36200948,세계로병원,환자복 상의,린넨,,,,"10,000",0,0,,,,,0
2770,36200948,세계로병원,환자복 하의,린넨,,,,"10,000",0,0,,,,,0
2771,36200948,세계로병원,가딕스 솔루션 1.5G,유착 방지제,,,,"150,000",0,0,,,,,0
2772,36200948,세계로병원,PROTESCAL 1.5ML,​유착 방지제​,,,,"150,000",0,0,,,,,0
2773,36200948,세계로병원,​PROTESCAL 5.0ML​,​유착 방지제​,,,,"500,000",0,0,,,,,0
2774,36200948,세계로병원,Chondro Gide,자가유래세포이식재료,,,,"3,500,000",0,0,,,,,0
2775,36200948,세계로병원,카티스템(줄기세포),줄기세포이식술,,,,"8,000,000",0,0,,,,,0
2776,36200948,세계로병원,floseal,지혈제,,,,"450,000",0,0,,,,,0
2777,36200948,세계로병원,cast shoes,처치용 일반재료,,,,"5,000",0,0,,,,,0
2778,36200948,세계로병원,소변기,처치용 일반재료,,,,"3,000",0,0,,,,,0
2779,36200948,세계로병원,대변기,처치용 일반재료,,,,"3,000",0,0,,,,,0
2780,36200948,세계로병원,팔걸이,처치용 일반재료,,,,"3,000",0,0,,,,,0
2781,36200948,세계로병원,목발(알루미늄)양쪽,처치용 일반재료,,,,"15,000",0,0,,,,,0
2782,36200948,세계로병원,목발(알루미늄)한쪽,처치용 일반재료,,,,"8,000",0,0,,,,,0
2783,36200948,세계로병원,목발용 고무,처치용 일반재료,,,,"3,000",0,0,,,,,0
2784,36200948,세계로병원,ice bag(대),처치용 일반재료,,,,"8,000",0,0,,,,,0
2785,36200948,세계로병원,ice bag(소),처치용 일반재료,,,,"6,000",0,0,,,,,0
2786,36200948,세계로병원,솜베개(개당),처치용 일반재료,,,,"2,200",0,0,,,,,0
2787,36200948,세계로병원,메딕스밴드 1호,처치용 일반재료,,,,300,0,0,,,,,0
2788,36200948,세계로병원,메딕스밴드 2호,처치용 일반재료,,,,500,0,0,,,,,0
2789,36200948,세계로병원,메딕스밴드 3호,처치용 일반재료,,,,600,0,0,,,,,0
2790,36200948,세계로병원,메딕스밴드 4호,처치용 일반재료,,,,700,0,0,,,,,0
2791,36200948,세계로병원,메딕스밴드 5호,처치용 일반재료,,,,"1,100",0,0,,,,,0
2792,36200948,세계로병원,메딕스밴드 6호,처치용 일반재료,,,,"1,400",0,0,,,,,0
2793,36200948,세계로병원,메딕스밴드 7호,처치용 일반재료,,,,"1,600",0,0,,,,,0
2794,36200948,세계로병원,Venos 스타킹,처치용 일반재료,,,,"80,000",0,0,,,,,0
2795,36200948,세계로병원,Threabadne 2m,처치용 일반재료,,,,"12,000",0,0,,,,,0
2796,36200948,세계로병원,POVIS STN6인치,수술용 일반재료,,,,"25,000",0,0,,,,,0
2797,36200948,세계로병원,POVIS STN8인치,수술용 일반재료,,,,"25,000",0,0,,,,,0
2798,36200948,세계로병원,수성멸균흡수패드 20*20cm,수술용 일반재료,,,,"3,960",0,0,,,,,0
2799,36200948,세계로병원,CAREFIX,수술용 일반재료,,,,"15,000",0,0,,,,,0
2800,36200948,세계로병원,MEPIFOAM 5*7.5cm,처치용 일반재료,,,,"33,000",0,0,,,,,0
2801,36200948,세계로병원,BAP SCAR CARE GEL 15g,처치용 일반재료,,,,"55,000",0,0,,,,,0
2802,36200948,세계로병원,OPENCAST,처치용 일반재료,,,,"270,000",0,0,,,,,0
2803,36200948,세계로병원,REGENSEAL α,처치용 일반재료,,,,"100,000",0,0,,,,,0
2804,36200948,세계로병원,REGENSEAL 301,처치용 일반재료,,,,"200,000",0,0,,,,,0
2805,36200948,세계로병원,REGENSEAL PLUS,처치용 일반재료,,,,"250,000",0,0,,,,,0
2806,36200948,세계로병원,REGENSEAL 601,처치용 일반재료,,,,"600,000",0,0,,,,,0
2807,36200948,세계로병원,REGENSEAL 603,처치용 일반재료,,,,"3,000,000",0,0,,,,,0
2808,36200948,세계로병원,CARTIFILL 603,수술용 일반재료,,,,"3,000,000",0,0,,,,,0
2809,36200948,세계로병원,VENDARI HAFT,처치용 일반재료,,,,"4,950",0,0,,,,,0
2810,36200948,세계로병원,COMFIFAST M red 3.5cm * 1m,처치용 일반재료,,,,"7,500",0,0,,,,,0
2811,36200948,세계로병원,COMFIFAST M green 5cm * 1m,수술용 일반재료,,,,"8,250",0,0,,,,,0
2812,36200948,세계로병원,COMFIFAST M blue 7.5cm * 1m,처치용 일반재료,,,,"9,900",0,0,,,,,0
2813,36200948,세계로병원,COMFIFAST M yellow 10.75cm*1m,처치용 일반재료,,,,"13,200",0,0,,,,,0
2814,36200948,세계로병원,COMFIFAST M beige 17.5cm *1m,처치용 일반재료,,,,"16,500",0,0,,,,,0
2815,36200948,세계로병원,BONGENER CGDBM DEEP EL FUSE INJECTABLE,수술용 일반재료,,,,"600,000",0,0,,,,,0
2816,36200948,세계로병원,EZ REGULAR MICRO FILTER SET,처치용 일반재료,,,,"20,000",0,0,,,,,0
2817,36200948,세계로병원,Steri strip 1541,처치용 일반재료,,,,"1,800",0,0,,,,,0
2818,36200948,세계로병원,Steri strip 1547,처치용 일반재료,,,,"3,000",0,0,,,,,0
2819,36200948,세계로병원,골반얼음팩,처치용 일반재료,,,,"80,000",0,0,,,,,0
2820,36200948,세계로병원,무릎 얼음팩,처치용 일반재료,,,,"70,000",0,0,,,,,0
2821,36200948,세계로병원,어깨 얼음팩,처치용 일반재료,,,,"80,000",0,0,,,,,0
2822,36200948,세계로병원,얼음팩 추가,처치용 일반재료,,,,"2,000",0,0,,,,,0
2823,36200948,세계로병원,coban 1인치,처치용 일반재료,,,,100,0,0,,,,,0
2824,36200948,세계로병원,coban 2인치,처치용 일반재료,,,,330,0,0,,,,,0
2825,36200948,세계로병원,coban 3인치,처치용 일반재료,,,,460,0,0,,,,,0
2826,36200948,세계로병원,coban 4인치,처치용 일반재료,,,,550,0,0,,,,,0
2827,36200948,세계로병원,소프트픽스 (1ea),처치용 일반재료,,,,990,0,0,,,,,0
2828,36200948,세계로병원,ANAPORT,처치용 일반재료,,,,"26,400",0,0,,,,,0
2829,36200948,세계로병원,멸균 S-PAD,처치용 일반재료,,,,"1,950",0,0,,,,,0
2830,36200948,세계로병원,philladelphia brace,처치용 일반재료,,,,"70,000",0,0,,,,,0
2831,36200948,세계로병원,collar brace,처치용 일반재료,,,,"30,000",0,0,,,,,0
2832,36200948,세계로병원,테니스엘보 보조기(한일의수족),처치용 일반재료,,,,"50,000",0,0,,,,,0
2833,36200948,세계로병원,무릎보호대(소프트)-한일,처치용 일반재료,,,,"30,000",0,0,,,,,0
2834,36200948,세계로병원,무릎보호대(힌지)한일,처치용 일반재료,,,,"100,000",0,0,,,,,0
2835,36200948,세계로병원,무릎보조기(각도조절용)-한일,처치용 일반재료,,,,"220,000",0,0,,,,,0
2836,36200948,세계로병원,"shoulder brace-한일, 전남",처치용 일반재료,,,,"150,000",0,0,,,,,0
2837,36200948,세계로병원,발목보호대-한일,처치용 일반재료,,,,"30,000",0,0,,,,,0
2838,36200948,세계로병원,손목보호대- 한일,처치용 일반재료,,,,"30,000",0,0,,,,,0
2839,36200948,세계로병원,발목 보호대,처치용 일반재료,,,,"12,000",0,0,,,,,0
2840,36200948,세계로병원,무릎 보호대,처치용 일반재료,,,,"12,000",0,0,,,,,0
2841,36200948,세계로병원,허리 보호대,처치용 일반재료,,,,"30,000",0,0,,,,,0
2842,36200948,세계로병원,손목 보호대,처치용 일반재료,,,,"12,000",0,0,,,,,0
2843,36200948,세계로병원,팔꿈치 보호대,처치용 일반재료,,,,"12,000",0,0,,,,,0
2844,36200948,세계로병원,코르셋,처치용 일반재료,,,,"50,000",0,0,,,,,0
2845,36200948,세계로병원,L-DISQ,척추수술 및척추고정용 재료,,,,수술료에 포함,0,0,,,,,0
2846,36200948,세계로병원,BIO-VISION,척추수술 및척추고정용 재료,,,,"750,000",0,0,,,,,0
2847,36200948,세계로병원,NAVI CATHETER,척추수술 및척추고정용 재료,,,,"850,000",0,0,,,,,0
2848,36200948,세계로병원,ACE LOCK,처치용 일반재료,,,,"7,900",0,0,,,,,0
2849,36200948,세계로병원,엘라반멸균반창고,처치용 일반재료,,,,"2,000",0,0,,,,,0
2850,36200948,세계로병원,이지에프새살연고 10G,처치용 일반재료,,,,"15,000",0,0,,,,,0
2851,36200948,세계로병원,하이드로픽스 5 * 30CM,​처치용 일반재료​,,,,"1,080",0,0,,,,,0
2852,36200948,세계로병원,​하이드로픽스 10 * 10CM​,​처치용 일반재료​,,,,690,0,0,,,,,0
2853,36200948,세계로병원,​하이드로픽스 15 * 30CM​,​처치용 일반재료​,,,,"2,660",0,0,,,,,0
2854,36200948,세계로병원,NEW PLUS ROLL,처치용 일반재료,,,,990,0,0,,,,,0
2855,36200948,세계로병원,FINGER SPLINT,처치용 일반재료,,,,"30,000",0,0,,,,,0
2856,36200948,세계로병원,NEO DERMAL ACTIVATOR 1G,처치용 일반재료,,,,"20,000",0,0,,,,,0
2857,36200948,세계로병원,NEO DERMAL ACTIVATOR 5G,처치용 일반재료,,,,"90,000",0,0,,,,,0
2858,36200948,세계로병원,LMA SUPREME(Laryngeal mask),처치용 일반재료,,,,"66,000",0,0,,,,,0
2859,36200948,세계로병원,Easi cover,처치용 일반재료,,,,"10,000",0,0,,,,,0
2860,36200948,세계로병원,Mini Volume line filter set,처치용 일반재료,,,,"10,000",0,0,,,,,0
2861,36200948,세계로병원,TRANSPORE WHITE (3M),처치용 일반재료,,,,"4,000",0,0,,,,,0
2862,36200948,세계로병원,UNBITE (ENDO TUBE HOLDER),수술용 일반재료,,,,"50,000",0,0,,,,,0
2863,36200948,세계로병원,COLTRIX TEDOREGEN 1ML,수술용 일반재료,,,,"150,000",0,0,,,,,0
2864,36200948,세계로병원,스티몰액,,,,,"3,000",,,,,,,
2865,36200948,세계로병원,노자임 캡슐,,,,,"1,000",,,,,,,
2866,36200948,세계로병원,훼스탈,,,,,200,,,,,,,
2867,36200948,세계로병원,둘코락스정,,,,,193,,,,,,,
2868,36200948,세계로병원,하브릭스(성인),,,,,"65,000",,,,,A형 간염 예방접종,,
2869,36200948,세계로병원,하브릭스(소아),,,,,"40,000",,,,,A형 간염 예방접종,,
2870,36200948,세계로병원,헤파박스 프리필드(성인),,,,,"25,000",,,,,B형 간염 예방접종,,
2871,36200948,세계로병원,헤파박스(소아),,,,,"15,000",,,,,B형 간염 예방접종,,
2872,36200948,세계로병원,폐구균백신,,,,,"150,000",,,,,폐렴예방접종,,
2873,36200948,세계로병원,스카이조스터주 (SK),,,,,"150,000",,,,,대상포진 예방접종,,
2874,36200948,세계로병원,가다실주-1회,,,,,"180,000",,,,,자궁경부암예방접종,,
2875,36200948,세계로병원,프로디악스주,,,,,"40,000",,,,,폐렴예방접종,,
2876,36200948,세계로병원,인플루엔자백신(3가백신),,,,,"30,000",,,,,독감예방접종,,
2877,36200948,세계로병원,플루아릭스테트라(4가백신),,,,,"40,000",,,,,독감예방접종,,
2878,36200948,세계로병원,부스트릭스(DPT)-성인,,,,,"50,000",,,,,DPT 예방접종,,
2879,36200948,세계로병원,DPT 혼합백신,,,,,"30,000",,,,,DPT 예방접종,,
2880,36200948,세계로병원,푸로아민주 250ML,,,,,"30,000",,,,,영양제,,
2881,36200948,세계로병원,멀티블루5주,,,,,"40,000",,,,,영양제,,
2882,36200948,세계로병원,스모프리피드20%주 500밀리리터,,,,,"22,969",,,,,급여 인정기준외 실시한 경우,,
2883,36200948,세계로병원,콤비플렉스리피드페리주 1440ML,,,,,"30,892",,,,,급여 인정기준외 실시한 경우,,
2884,36200948,세계로병원,콤비플레스페리주 1100ML,,,,,"12,601",,,,,급여 인정기준외 실시한 경우,,
2885,36200948,세계로병원,영양제 비급여 수기료,,,,,"10,000",,,,,,,
2886,36200948,세계로병원,페라미플루주,,,,,"30,000",,,,,인플루인자 치료제,,
2887,36200948,세계로병원,이지에프새살연고 10G,,,,,"20,000",,,,,,,
2888,36200948,세계로병원,뉴라렌주,,,,,"10,000",,,,,뇌혈관 개선제,,
2889,36200948,세계로병원,1PRIMAR WD DRESSING,,,,,"100,000",,,,,,,
2890,36200948,세계로병원,브리디온주,,,,,"240,000",,,,,자율신경제,,
2891,36200948,세계로병원,모노퍼주,,,,,"70,000",,,,,,,
2892,36200948,세계로병원,NDA PLUS 1G,,,,,"25,000",,,,,,,
2893,36200948,세계로병원,NDA PLUS 5G,,,,,"100,000",,,,,,,
2894,12315265,최경진정형외과의원,PROLO(증식치료),시술,,,,"60,000",,,,,1회,,
2895,12315265,최경진정형외과의원,ESWT(체외충격파),시술,,,,"60,000",,,,,1회,,
2896,12315265,최경진정형외과의원,술후신발,수술 및수술 재료대,,,,"60,000",,,,,1개,,
2897,12315265,최경진정형외과의원,KD,수술 및수술 재료대,,,,"200,000",,,,,1개,,
2898,12315265,최경진정형외과의원,KD,수술 및수술 재료대,,,,"350,000",,,,,2개,,
2899,12315265,최경진정형외과의원,인조골(미네날본),수술 및수술 재료대,,,,"500,000",,,,,1개,,
2900,12315265,최경진정형외과의원,Prostop,수술 및수술 재료대,,,,"1,500,000",,,,,1개,,
2901,12315265,최경진정형외과의원,무지외반증수술(일반),수술 및수술 재료대,,,,"6,000,000",,,,,1족지,,
2902,12315265,최경진정형외과의원,소건막류 수술(일반),수술 및수술 재료대,,,,"6,000,000",,,,,1족지,,
2903,12315265,최경진정형외과의원,단지증 수술(일반),수술 및수술 재료대,,,,"5,000,000",,,,,1족지,,
2904,12315265,최경진정형외과의원,장지증 수술(일반),수술 및수술 재료대,,,,"3,000,000",,,,,1족지,,
2905,12315265,최경진정형외과의원,기타 족부일반 수술,수술 및수술 재료대,,,,"6,000,000",,,,,1족,,
2906,12315265,최경진정형외과의원,REGENSEAL,수술 및수술 재료대,,,,"500,000",,,,,1개,,
2907,12315265,최경진정형외과의원,유착방지제,수술 및수술 재료대,,,,"200,000",,,,,1개,,
2908,12315265,최경진정형외과의원,습윤드레싱(Sorbact),수술 및수술 재료대,,,,"20,000",,,,,1개,,
2909,12315265,최경진정형외과의원,기성깔창,보조기 및보호대,,,,"60,000",,,,,1족,,
2910,12315265,최경진정형외과의원,Heel cup,보조기 및보호대,,,,"40,000",,,,,1개,,
2911,12315265,최경진정형외과의원,쎄라밴드,보조기 및보호대,,,,"15,000",,,,,1개,,
2912,12315265,최경진정형외과의원,패드,보조기 및보호대,,,,"20,000",,,,,1쌍,,
2913,12315265,최경진정형외과의원,복대,보조기 및보호대,,,,"8,000",,,,,1개,,
2914,12315265,최경진정형외과의원,경추보조기,보조기 및보호대,,,,"20,000",,,,,1개,,
2915,12315265,최경진정형외과의원,요추코르셋,보조기 및보호대,,,,"30,000",,,,,1개,,
2916,12315265,최경진정형외과의원,목발,보조기 및보호대,,,,"25,000",,,,,1쌍,,
2917,12315265,최경진정형외과의원,Gel toe,보조기 및보호대,,,,"20,000",,,,,1쌍,,
