병원명,명칭,분류,소분류,중분류,중복컬럼_1,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
예손병원,무지외반,,,,,"5,000",,,-,,,,
예손병원,무지외반증  교정기,,,,,"25,000",,,-,,,,
예손병원,플렉스바(빨강),,,,,"25,000",,,-,,,,
예손병원,오벌-8,,,,,"25,000",,,-,,,,
예손병원,Forefoot Relief  Shoe,,,,,"70,000",,,-,,,,
예손병원,바코캐스트(VACOCAST),,,,,"280,000",,,BC1203ON,,,,
예손병원,바코캐스트(VACOCAST)내피,,,,,"35,000",,,,,바코캐스트(BC1203ON)부속품,,
예손병원,바코패디즈(VACO SPLINT),,,,,"280,000",,,BC1201ON,,,,
예손병원,JM-CORSET(코르셋),,,,,"40,000",,,BC1209PV,,,,
예손병원,환의(1벌),,,,,"20,000",,,,,환의반납시환불가능,,
예손병원,환의,,,,,"10,000",,,,,환의반납시환불가능,,
예손병원,외부영상판독(MRI),,,,,"50,000",,,,,급여기준 외 실시한 경우 비급여,,
예손병원,체지방검사,,,,,"10,000",,,,,,,
예손병원,조직검사슬라이드현상료,,,,,"10,000",,,,,,,
예손병원,조직검사슬라이드현상료(염색x),,,,,"10,000",,,,,,,
예손병원,혈액종합검진(70종),건강검진,,,,"120,000",,,,,,,
예손병원,종합검진 블루형,건강검진,,,,"300,000",,,,,,,
예손병원,종합검진 실버형,건강검진,,,,"400,000",,,,,,,
예손병원,종합검진 골드형,건강검진,,,,"500,000",,,,,,,
예손병원,종합검진 다이아몬드형,건강검진,,,,"900,000",,,,,,,
예손병원,위내시경 수면료 (진정내시경),진정내시경,,,,"60,000",,,,,2020.02.17부터 적용,,
예손병원,대장내시경 수면료 (진정내시경),진정내시경,,,,"80,000","60,000","80,000",,,"2020.02.17부터 적용검진 위내시경 동시 시행 시 60,000원",,
예손병원,위+대장내시경 수면료 (진정내시경),진정내시경,,,,"120,000",,,,,2020.02.17부터 적용,,
강북연세병원,병실료,,,,상급병실료-1인실,"250,000",,,,,,,
강북연세병원,외용약,,,,카티젤겔(금청약품),"10,000",,,,,,,
강북연세병원,외용약,,,,2nd Skin Scargel Silicon Gel,"40,000",,,,,,,
강북연세병원,주사약제,,,,포스테오주(한국릴리),"750,000",,,,,,,
강북연세병원,주사약제,,,,메리트디주(휴온스),"50,000",,,,,,,
강북연세병원,주사약제,,,,푸르설타민주(녹십자),"50,000",,,,,,,
강북연세병원,주사약제,,,,메가그린주20ml(녹십자),"50,000",,,,,,,
강북연세병원,주사약제,,,,뉴트리헥스주250ml(대한약품),"50,000",,,,,,,
강북연세병원,주사약제,,,,에취라제(건일제약),"50,000",,,,,,,
강북연세병원,주사약제,,,,하이주(휴온스),"100,000",,,,,,,
강북연세병원,주사료,,,,증식치료,"150,000",,,,,,,
강북연세병원,마취재료,,,,Grip-Lok Urethane Film,"45,000",,,,,,,
강북연세병원,마취재료,,,,"PCA-Contiplex Tuohy Set Stainless Steel  (슬관절치환술,전방십자인대재건술)","120,000",,,,,,,
강북연세병원,마취재료,,,,Innomed Silicone Tape,"3,000",,,,,,,
강북연세병원,마취재료,,,,Innomed Silicone Tape TUBE 고정용,"12,000",,,,,,,
강북연세병원,재활치료,,,,신장분사치료,"10,000",,,,,,,
강북연세병원,재활치료,,,,신장분사치료(Both),"15,000",,,,,,,
강북연세병원,수술료,,,,ESWT,"100,000",,,,,,,
강북연세병원,수술료,,,,ESWT(양측),"200,000",,,,,,,
강북연세병원,수술료,,,,ESWT-수술실처치,"600,000",,,,,,,
강북연세병원,수술료,,,,내시경적 경막외강 신경근성형술,"900,000",,,,,,,
강북연세병원,수술료,,,,경피적 경막외강 신경성형술,"600,000",,,,,,,
강북연세병원,수술료,,,,경피적 풍선확장 경막외강 신경성형,"750,000",,,,,,,
강북연세병원,처치재료,,,,Coban 2인치,"3,000",,,,,,,
강북연세병원,처치재료,,,,Coban 4인치,"5,000",,,,,,,
강북연세병원,처치재료,,,,Acelock Plus 부직포 + 나일론,"15,000",,,,,,,
강북연세병원,처치재료,,,,Coban 1인치,"2,000",,,,,,,
강북연세병원,처치재료,,,,필터니들 Pvdf 공중합체  아크릴 공중합체,"1,000",,,,,,,
강북연세병원,처치재료,,,,Regenseal Porcine Dermal Collagen,"200,000",,,,,,,
강북연세병원,처치재료,,,,Secuex 폴리비닐레진 등 부직포+셀룰로오스,"1,500",,,,,,,
강북연세병원,처치재료,,,,Steri Strip(6x75mm),"2,000",,,,,,,
강북연세병원,처치재료,,,,메디큐어롤반창고/1cm당,500,,,,,,,
강북연세병원,처치재료,,,,OPSITE POST-OP 5cmx6.5cm,"2,100",,,,,,,
강북연세병원,처치재료,,,,OPSITE POST-OP 8.5cmx9.5cm,"3,500",,,,,,,
강북연세병원,처치재료,,,,OPSITE POST-OP 8.5cmx15.5cm,"4,500",,,,,,,
강북연세병원,처치재료,,,,OPSITE POST-OP 10cmx25cm,"6,500",,,,,,,
강북연세병원,처치재료,,,,Mepilex Border Post-Op 10*30,"60,000",,,,,,,
강북연세병원,처치재료,,,,Mepilex Border Post-Op 10*20,"40,000",,,,,,,
강북연세병원,처치재료,,,,Mepilex Border Post-Op 6*8,"15,000",,,,,,,
강북연세병원,수술재료,,,,노바콜 피브릴라 0.5g,"700,000",,,,,,,
강북연세병원,수술재료,,,,Surgiseal Topical Skin Adhesive,"100,000",,,,,,,
강북연세병원,수술재료,,,,Db Stik Dbm+Cmc+Glycerol+Starch,"900,000",,,,,,,
강북연세병원,수술재료,,,,Bio-Paste Ii Human Dbm+Glycerol,"700,000",,,,,,,
강북연세병원,수술재료,,,,X-Stick Dbm+Cmc+Hydroxyapatite,"900,000",,,,,,,
강북연세병원,수술재료,,,,Demios Dbm 0.5cc,"336,600",,,,,,,
강북연세병원,수술재료,,,,K-D Clamp 형상기억합금,"250,000",,,,,,,
강북연세병원,수술재료,,,,Spacer Titanium,"30,000",,,,,,,
강북연세병원,수술재료,,,,Discocerv Titanium(Cervical Disc),"5,300,000",,,,,,,
강북연세병원,수술재료,,,,Mobi-C With Plug & Fit Vitalium(Cocrmo) Alloy,"5,300,000",,,,,,,
강북연세병원,수술재료,,,,큐블럭(Qblock) Sodium Hyaluronate,"700,000",,,,,,,
강북연세병원,수술재료,,,,Into-C Bio Stainless Steel,"1,600,000",,,,,,,
강북연세병원,수술재료,,,,Into-L Stainless Steel,"1,600,000",,,,,,,
강북연세병원,수술재료,,,,Expendio Balloon Catheter,"1,500,000",,,,,,,
강북연세병원,수술재료,,,,Eden Epidural Catheter,"900,000",,,,,,,
강북연세병원,수술재료,,,,St. Reed Plus Thermoplastic Polyurethane(Tpu),"900,000",,,,,,,
강북연세병원,수술재료,,,,Fora-B Thermoplastic Polyurethane,"1,500,000",,,,,,,
강북연세병원,수술재료,,,,CSE SET(Portex Cse Polyamide Stainless Steel),"70,000",,,,,,,
강북연세병원,수술재료,,,,젠타큐(Genta Q)  콜라폼(Collaform),"300,000",,,,,,,
강북연세병원,수술재료,,,,SG PLIF CAGE(에스엘메드),"600,000",,,,,,,
강북연세병원,수술재료,,,,SG CERVICAL CAGE(에스엘메드),"600,000",,,,,,,
강북연세병원,수술재료,,,,Green-KP Set,"1,500,000",,,,,,,
강북연세병원,수술재료,,,,GKP-KIT-T2,"300,000",,,,,,,
강북연세병원,수술재료,,,,BIO MEGAFIX-ROD(에스엘메드),"110,000",,,,,,,
강북연세병원,수술재료,,,,BIO MEGAFIX-SCREW SET(에스엘메드),"300,000",,,,,,,
강북연세병원,보조기료,,,,Crutch(알루미늄 목발),"20,000",,,,,,,
강북연세병원,보조기료,,,,Fitting Control Knee Brace(ACL PCL SPLINT),"280,000",,,,,,,
강북연세병원,보조기료,,,,PREMA-MCL(MLCL SPLINT II),"100,000",,,,,,,
강북연세병원,보조기료,,,,프리마브레이스 S-Guard II,"150,000",,,,,,,
강북연세병원,보조기료,,,,Immobilizer(부목-Imk Splint),"77,000",,,,,,,
강북연세병원,보조기료,,,,Rebound Air Walker(표준형),"270,000",,,,,,,
강북연세병원,보조기료,,,,Rebound Air Walker(발목형),"250,000",,,,,,,
강북연세병원,보조기료,,,,필라델피아 타입 넥칼라 Polyethylene,"50,000",,,,,,,
강북연세병원,보조기료,,,,Dr.Med-Ankle(발목보호대),"30,000",,,,,,,
강북연세병원,보조기료,,,,Long Arm Hinged Brace(Gw-L1),"250,000",,,,,,,
강북연세병원,보조기료,,,,Ankle Air Cast,"60,000",,,,,,,
강북연세병원,보조기료,,,,Eugene Wrist Thumb brace,"33,000",,,,,,,
강북연세병원,보조기료,,,,Eugene Wrist brace(손목보호대),"30,000",,,,,,,
강북연세병원,보조기료,,,,Arm Sling,"7,500",,,,,,,
강북연세병원,보조기료,,,,Cast Shose,"8,000",,,,,,,
강북연세병원,혈액학검사,,,,호모시스테인검사,"30,000",,,,,,,
강북연세병원,면역검사,,,,항Ccp항체[Igg],"35,000",,,,,,,
강북연세병원,기타기능검사,,,,전류인지역치(통증역치검사)수술전,"80,000",,,,,,,
강북연세병원,기타기능검사,,,,전류인지역치(통증역치검사)수술후,"80,000",,,,,,,
강북연세병원,초음파,,,,초음파검사-심장,"150,000",,,,,,,
강북연세병원,초음파,,,,초음파검사-복부,"100,000",,,,,,,
강북연세병원,초음파,,,,초음파검사-관절부위별,"50,000",,,,,,,
강북연세병원,초음파,,,,Doppler-carotid,"100,000",,,,,,,
강북연세병원,초음파,,,,Doppler leg,"100,000",,,,,,,
강북연세병원,초음파,,,,Doppler-Post OP,"100,000",,,,,,,
강북연세병원,초음파,,,,Knee Post OP(외래),"30,000",,,,,,,
강북연세병원,MRI검사,,,,MRI-근골격계,"390,000",,,,,,,
강북연세병원,MRI검사,,,,MRI-척추,"390,000",,,,,,,
강북연세병원,MRI검사,,,,MRI+MRA -Brain,"500,000",,,,,,,
강북연세병원,MRI검사,,,,MRI-조영제,"490,000",,,,,,,
강북연세병원,MRI검사,,,,MRI-Arthrogram inj.,"500,000",,,,,,,
강북연세병원,식대,,,,보호자식 (한상),"5,000",,,,,,,
강북연세병원,증명료,,,,수술확인서,"3,000",,,,,,,
강북연세병원,증명료,,,,내시경사진/장당,"3,000",,,,,,,
강북연세병원,증명료,,,,영문진단서,"20,000",,,,,,,
강북연세병원,증명료,,,,진단서(일반.질병),"10,000",,,,,,,
강북연세병원,증명료,,,,상해진단서(전치 3주 미만),"50,000",,,,,,,
강북연세병원,증명료,,,,상해진단서(전치 3주 이상),"100,000",,,,,,,
강북연세병원,증명료,,,,장애진단서(동사무소),"15,000",,,,,,,
강북연세병원,증명료,,,,장애진단서(후유장애),"100,000",,,,,,,
강북연세병원,증명료,,,,병사용진단서,"20,000",,,,,,,
강북연세병원,증명료,,,,입 퇴원확인서,"3,000",,,,,,,
강북연세병원,증명료,,,,통원확인서,"3,000",,,,,,,
강북연세병원,증명료,,,,진료확인서,"3,000",,,,,,,
강북연세병원,증명료,,,,진단서(2회부터/장당),"1,000",,,,,,,
강북연세병원,증명료,,,,상해진단서(2회부터/장당),"1,000",,,,,,,
강북연세병원,증명료,,,,장애진단서(2회부터/장당),"1,000",,,,,,,
강북연세병원,증명료,,,,제증명 확인서 재발급(2회부터/장당),"1,000",,,,,,,
강북연세병원,증명료,,,,소견서(보험사 제출용),"10,000",,,,,,,
강북연세병원,증명료,,,,소견서(보험사제출용-자체 양식),"20,000",,,,,,,
강북연세병원,증명료,,,,향후치료비추정서(천만원 미만),"50,000",,,,,,,
강북연세병원,증명료,,,,향후치료비추정서(천만원 이상),"100,000",,,,,,,
강북연세병원,재활치료,,,,도수치료(20분),"60,000",,,,,,,
강북연세병원,내복약,,,,트레스탄캅셀,500,,,,,,,
강북연세병원,외용약,,,,콘투락투벡스연고 10g,"23,000",,,,,,,
강북연세병원,수술료,,,,내시경적 추간공확장술,"900,000",,,,,,,
강북연세병원,주사약제,,,,PCA-아큐판주사액2ml,"14,000",,,,,,,
강북연세병원,수술재료,,,,Claudicare(PELF),"1,800,000",,,,,,,
강북연세병원,수술재료,,,,SG Mega Fix ROD,"110,000",,,,,,,
강북연세병원,수술재료,,,,SG Megafix screw set,"300,000",,,,,,,
강북연세병원,보조기료,,,,"Deloader (Rt.Large X, large)","350,000",,,,,,,
강북연세병원,혈액학검사,,,,ASPI(혈소판약물반응검사-아스피린),"40,000",,,,,,,
강북연세병원,병리조직검사,,,,Helico pylori(CLO)-검진 비급여,"10,200",,,,,,,
강북연세병원,예방주사,,,,조스타박스주(대상포진생백신),"170,000",,,,,,,
강북연세병원,예방주사,,,,프리베나13주,"120,000",,,,,,,
강북연세병원,예방주사,,,,서바릭스(자궁경부암 백신),"120,000",,,,,,,
강북연세병원,예방주사,,,,일본뇌염백신1ml,"20,000",,,,,,,
강북연세병원,예방주사,,,,지씨플루쿼드리밸런트주(일반),"30,000",,,,,,,
강북연세병원,예방주사,,,,티디퓨어주 0.5ml (보령),"30,000",,,,,,,
강북연세병원,수술재료,,,,하이배리 1.5ml(한국비엔씨),"350,000",,,,,,,
강북연세병원,수술재료,,,,하이배리 5ml(한국비엔씨),"600,000",,,,,,,
강북연세병원,수면관리료,,,,환자관리료(수면내시경시-위),"50,000",,,,,,,
강북연세병원,수면관리료,,,,환자관리료(수면내시경시-대장),"60,000",,,,,,,
강북연세병원,마취재료,,,,Heated Wire Breathing Circuit Kit,"60,000",,,,,,,
강북연세병원,외용약,,,,이지에프새살연고10g,"28,500",,,,,,,
강북연세병원,외용약,,,,인스틸라젤겔6ml,"15,000",,,,,,,
강북연세병원,주사약제,,,,페린젝트주10ml,"250,000",,,,,,,
강북연세병원,재활치료,,,,도수치료(40분),"120,000",,,,,,,
강북연세병원,수술재료,,,,리옥셀피브릴,"400,000",,,,,,,
강북연세병원,수술재료,,,,Temperature Probe,"45,000",,,,,,,
강북연세병원,마취재료,,,,I-GEL(LMA),"100,000",,,,,,,
강북연세병원,초음파,,,,초음파검사-경부,"50,000",,,,,,,
강북연세병원,기타기능검사,,,,체온열검사,"100,000",,,,,,,
강북연세병원,MRI검사,,,,MRI-뇌·해마-뇌,"390,000",,,,,,,
강북연세병원,MRI검사,,,,MRI-혈관-뇌혈관,"390,000",,,,,,,
강북연세병원,증명료,,,,근로능력평가용진단서,"10,000",,,,,,,
강북연세병원,수술료,,,,추간판내 고주파 열치료술,"800,000",,,,,,,
강북연세병원,수면관리료,,,,"환자관리료(수면내시경시-위,대장 동시)","90,000",,,,,,,
강북연세병원,마취재료,,,,PCA-Contiplex Tuohy Set Stainless Steel (어깨),"120,000",,,,,,,
강북연세병원,마취료,,,,PCA-지속적 상박신경총 통증자가조절법 (어깨 및 상완골 수술),"102,000",,,,,,,
강북연세병원,마취료,,,,"PCA-지속적 대퇴신경 통증자가조절법 (슬관절치환술,전방십자인대재건술)","102,000",,,,,,,
강북연세병원,수술재료,,,,Needleview Ch Polycarbonate,"2,100,000",,,,,,,
강북연세병원,수술재료,,,,일회용발조절식전기수술기용전극(KJ-400),"2,000,000",,,,,,,
강북연세병원,수술재료,,,,플로실헤모스태틱매트릭스,"1,000,000",,,,,,,
강북연세병원,처치재료,,,,CUREGEN,"200,000",,,,,,,
강북연세병원,수술재료,,,,REMAX,"1,800,000",,,,,,,
강북연세병원,수술재료,,,,SPERO-ROD,"110,000",,,,,,,
강북연세병원,수술재료,,,,SPERO-SCREW SET,"300,000",,,,,,,
강북연세병원,수술재료,,,,FELIX-L PLIF LumbarCage,"600,000",,,,,,,
강북연세병원,수술재료,,,,GHIVAS Cervical Cage -CERVICAL,"600,000",,,,,,,
강북연세병원,수술재료,,,,Edenfuse Dbm 0.5CC,"350,000",,,,,,,
강북연세병원,처치재료,,,,MEGAFILL,"200,000",,,,,,,
강북연세병원,보조기료,,,,캠워커,"270,000",,,,,,,
강북연세병원,수술재료,,,,카티스템(동종제대혈유래중간엽줄기세포),"7,000,000",,,,,,,
강북연세병원,주사약제,,,,COLTRIX-Cartiregen 2cc,"2,900,000",,,,,,,
강북연세병원,처치재료,,,,COLTRIX-Tendoregen,"200,000",,,,,,,
강북연세병원,수술재료,,,,Ascension Finger Joint(PIP/MCP),"3,500,000",,,,,,,
강북연세병원,수술재료,,,,Spinaut-H,"1,500,000",,,,,,,
강북연세병원,주사약제,,,,삼진타우로린주사2%,"150,000",,,,,,,
강북연세병원,수술재료,,,,Spetzler micro claw superlong,"1,800,000",,,,,,,
강북연세병원,수술료,,,,초음파 절삭기류를 이용한 척추골절제/절개술,"1,100,000",,,,,,,
강북연세병원,수술재료,,,,MULTI FIX EASY BAND,"50,000",,,,,,,
강북연세병원,증명료,,,,DVD Copy (개당),"15,000",,,,,,,
강북연세병원,수술재료,,,,LDISQ-C,"1,600,000",,,,,,,
강북연세병원,주사약제,,,,삭센다 펜주 6mg/ml,"130,000",,,,,,,
강북연세병원,처치재료,,,,대한멸균생리식염수 10ml,800,,,,,,,
강북연세병원,처치재료,,,,"FILTER NEEDLE 18G*1 1/2""",500,,,,,,,
강북연세병원,처치재료,,,,I.V FILTER 수액세트,"5,000",,,,,,,
강북연세병원,처치재료,,,,FINE ROLL FIX-A(30개),"7,500",,,,,,,
강북연세병원,처치재료,,,,이지밴드(Short arm small),"80,000",,,,,,,
강북연세병원,처치재료,,,,이지밴드(Short arm large),"80,000",,,,,,,
강북연세병원,처치재료,,,,이지밴드(Long arm small),"90,000",,,,,,,
강북연세병원,처치재료,,,,이지밴드(Long arm large),"90,000",,,,,,,
강북연세병원,처치재료,,,,이지밴드(Short leg small),"100,000",,,,,,,
강북연세병원,처치재료,,,,이지밴드(Short leg large),"100,000",,,,,,,
강북연세병원,처치재료,,,,이지밴드(Long leg small),"100,000",,,,,,,
강북연세병원,처치재료,,,,이지밴드(Long leg large),"110,000",,,,,,,
강북연세병원,처치재료,,,,이지밴드(Cylinder samll),"100,000",,,,,,,
강북연세병원,처치재료,,,,이지밴드(Cylinder large),"100,000",,,,,,,
강북연세병원,처치재료,,,,대한멸균 드레싱 키트,"2,500",,,,,,,
강북연세병원,보조기료,,,,Thumb Brace(Jm-106),"12,000",,,,,,,
강북연세병원,보조기료,,,,E-POINT,"30,000",,,,,,,
강북연세병원,보조기료,,,,Finger Support,"20,000",,,,,,,
강북연세병원,처치재료,,,,Gm suction fix set,15000,,,,,,,
강북연세병원,혈액학검사,,,,허혈성 변형 알부민 검사,"60,000",,,,,,,
강북연세병원,수술재료,,,,Tissuegen(티슈젠),"200,000",,,,,,,
강북연세병원,수술재료,,,,MYGEN(마이젠),"200,000",,,,,,,
강북연세병원,수술재료,,,,SONA,"1,800,000",,,,,,,
강북연세병원,증명료,,,,차트발급(1~5매),"1,000",,,,,,,
강북연세병원,증명료,,,,차트발급(6매이상),100,,,,,,,
강북연세병원,혈액학검사,,,,PRP 자가 혈소판 풍부 혈장 치료술,"200,000",,,,,,,
강북연세병원,수술료,,,,ABM/P-15 펩티드를 이용한 척추 유합용 골이식술,"200,000",,,,,,,
강북연세병원,수술재료,,,,I-FACTOR,"2,300,000",,,,,,,
강북연세병원,처치재료,,,,"QuickClot 2""* 2"" (거즈형)","60,000",,,,,,,
강북연세병원,처치재료,,,,QuickClot Roll 7.5cm * 3m,"150,000",,,,,,,
강북연세병원,처치재료,,,,BLOOD STOP,"150,000",,,,,,,
강북연세병원,수술재료,,,,ARTHROFLEX 300,"4,000,000",,,,,,,
강북연세병원,수술재료,,,,Allo Mend,"3,000,000",,,,,,,
의료법인 장산의료재단이춘택병원,진찰료,진찰료,,,,"10,000",,,AA155,,비급여대상 진찰료,X,X
의료법인 장산의료재단이춘택병원,1인실,상급병상,,,,"150,000",,,ABZ01,,,X,X
의료법인 장산의료재단이춘택병원,1인실 입원료,상급병상,,,,"250,000",,,AB902,,상급병실료-15만원기본입원료-10만원,X,X
의료법인 장산의료재단이춘택병원,인플루엔자 AB 바이러스항원검사 [현장검사],감염증 기타 검사,,,,"33,000",,,CZ394,,,X,X
의료법인 장산의료재단이춘택병원,실시간역전사중합효소연쇄반응법-인플루엔자바이러스 A/진단검사의학과전문의 등 판독,분자병리검사,,,,"100,000",,,C6095006,,,X,X
의료법인 장산의료재단이춘택병원,항CCP항체 [IgG],자가면역질환검사,,,,"55,000",,,CZ432,,,X,X
의료법인 장산의료재단이춘택병원,골밀도검사 (검진목적),골밀도검사,,,,"60,000",,,HC342,,,X,X
의료법인 장산의료재단이춘택병원,체온열검사(각 부위),"외피,근골기능검사",,,,"150,000",,,EZ776,,,X,X
의료법인 장산의료재단이춘택병원,체온열검사(전신)-병원,"외피,근골기능검사",,,,"200,000",,,EZ776,,,X,X
의료법인 장산의료재단이춘택병원,동적 족저압측정,"외피,근골기능검사",,,,"50,000",,,EZ777,,,X,X
의료법인 장산의료재단이춘택병원,바이러스성      간염 혈청검사,"바이러스성
      간염 혈청검사",,,,,"27,500",,A형간염항체 (IgG),C4861,X,X,
의료법인 장산의료재단이춘택병원,A형간염항체 (IgM),"바이러스성
      간염 혈청검사",,,,"27,500",,,C4862,,,X,X
의료법인 장산의료재단이춘택병원,혈소판 응집능검사[교류저항혈소판응집]_TRAP,"출혈,혈전검사",,,,"55,000",,,BZ078,,,X,X
의료법인 장산의료재단이춘택병원,수면내시경환자관리행위(위),내시경검사,,,,"60,000",,,,,,X,X
의료법인 장산의료재단이춘택병원,수면내시경환자관리행위(대장),내시경검사,,,,"70,000",,,,,,X,X
의료법인 장산의료재단이춘택병원,채용검진,건강검진,,,,"30,000",,,,,,X,X
의료법인 장산의료재단이춘택병원,일반검진 기본검사,건강검진,,,,"100,000",,,,,,X,X
의료법인 장산의료재단이춘택병원,혈액종합검진 56종M,건강검진,,,,"140,000",,,,,,X,X
의료법인 장산의료재단이춘택병원,혈액종합검진 56종F,건강검진,,,,"140,000",,,,,,X,X
의료법인 장산의료재단이춘택병원,종합검진A,건강검진,,,,"370,000",,,,,,X,X
의료법인 장산의료재단이춘택병원,종합검진B,건강검진,,,,"450,000",,,,,,X,X
의료법인 장산의료재단이춘택병원,종합검진시 추가검진_갑상선&경동맥초음파,건강검진,,,,"100,000",,,,,해당 추가검진비용은 종합검진과 함께 시행한 경우만 해당됨,X,X
의료법인 장산의료재단이춘택병원,종합검진시 추가검진_흉부 CT,건강검진,,,,"50,000",,,,,해당 추가검진비용은 종합검진과 함께 시행한 경우만 해당됨,X,X
의료법인 장산의료재단이춘택병원,종합검진시 추가검진_두부 CT,건강검진,,,,"50,000",,,,,해당 추가검진비용은 종합검진과 함께 시행한 경우만 해당됨,X,X
의료법인 장산의료재단이춘택병원,당알부민,일반화학검사,,,,"38,500",,,CZ241,,,X,X
의료법인 장산의료재단이춘택병원,허혈성변형알부민검사,일반화학검사,,,,"55,000",,,CZ246,,,X,X
의료법인 장산의료재단이춘택병원,정량적감각기능검사(전류인지역치),신경계기능검사,,,,"55,000",,,FY883,,,X,X
의료법인 장산의료재단이춘택병원,전류인지역치(통증역치검사),신경계기능검사,,,,"55,000",,,FY884,,,X,X
의료법인 장산의료재단이춘택병원,조직 슬라이드 표본제작(1장당),기타,,,,"25,000",,,,,외부 위탁검사,X,X
의료법인 장산의료재단이춘택병원,초음파(경부),초음파,,,,"150,000",,,,,,X,X
의료법인 장산의료재단이춘택병원,초음파(갑상선),초음파,,,,"150,000",,,,,,X,X
의료법인 장산의료재단이춘택병원,초음파(흉부),초음파,,,,"150,000",,,,,,X,X
의료법인 장산의료재단이춘택병원,초음파(복부),초음파,,,,"150,000",,,,,검진목적 등의 실시건,X,X
의료법인 장산의료재단이춘택병원,초음파(수술전) 신장 등,초음파,,,,"150,000",,,,,,X,X
의료법인 장산의료재단이춘택병원,초음파(기타 도플러)-병원_하지 동맥&정맥,초음파,,,,"150,000",,,,,하지_동맥&정맥 동시 실시,X,X
의료법인 장산의료재단이춘택병원,초음파(심장 도플러)-병원,초음파,,,,"200,000",,,,,,X,X
의료법인 장산의료재단이춘택병원,초음파검사(carotid artery),초음파,,,,"150,000",,,,,,X,X
의료법인 장산의료재단이춘택병원,초음파(연부조직),초음파,,,,"150,000",,,,,,X,X
의료법인 장산의료재단이춘택병원,초음파(상지),초음파,,,,"150,000",,,,,,X,X
의료법인 장산의료재단이춘택병원,초음파(하지),초음파,,,,"150,000",,,,,,X,X
의료법인 장산의료재단이춘택병원,초음파(기타 부위),초음파,,,,"150,000",,,,,,X,X
의료법인 장산의료재단이춘택병원,초음파(외래),초음파,,,,"50,000",,,,,,X,X
의료법인 장산의료재단이춘택병원,초음파(갑상선 FNA),초음파,,,,"70,000",,,,,,X,X
의료법인 장산의료재단이춘택병원,초음파(BPB),초음파,,,,"120,000",,,,,,X,X
의료법인 장산의료재단이춘택병원,초음파(guide),초음파,,,,"90,000",,,,,,X,X
의료법인 장산의료재단이춘택병원,MRI_뇌,뇌,,,,"580,000",,,"HI101,HJ101",,,X,X
의료법인 장산의료재단이춘택병원,MRA_뇌혈관,혈관,,,,"580,000",,,"HI135,HJ135",,,X,X
의료법인 장산의료재단이춘택병원,MRI_뇌 & MRA_뇌혈관,"뇌,혈관",,,,"680,000",,,"HI101,HJ101,HI135,HJ135",,,X,X
의료법인 장산의료재단이춘택병원,MRI_두경부,두경부,,,,,"430,000","580,000",HE103~HE108,,"수술전:580,000원수술후:430,000원",X,X
의료법인 장산의료재단이춘택병원,MRI_경추,척추,,,,,"430,000","580,000",HE109,,"수술전:580,000원수술후:430,000원",X,X
의료법인 장산의료재단이춘택병원,MRI_흉추,척추,,,,,"430,000","580,000",HE110,,"수술전:580,000원수술후:430,000원",X,X
의료법인 장산의료재단이춘택병원,MRI_흉요추,척추,,,,,"430,000","580,000",,,"수술전:580,000원수술후:430,000원",X,X
의료법인 장산의료재단이춘택병원,MRI_요천추,척추,,,,,"430,000","580,000",HE111,,"수술전:580,000원수술후:430,000원",X,X
의료법인 장산의료재단이춘택병원,MRI_견관절,근골격계,,,,,"430,000","580,000",HE115,,"수술전:580,000원수술후:430,000원",X,X
의료법인 장산의료재단이춘택병원,MRI_상지,근골격계,,,,,"430,000","580,000",HE116~HE117HE122,,"수술전:580,000원수술후:430,000원",X,X
의료법인 장산의료재단이춘택병원,MRI_고관절,근골격계,,,,,"430,000","580,000",HE118,,"수술전:580,000원수술후:430,000원",X,X
의료법인 장산의료재단이춘택병원,MRI_슬관절,근골격계,,,,,"430,000","580,000",HE120,,"수술전:580,000원수술후:430,000원",X,X
의료법인 장산의료재단이춘택병원,MRI_슬관절 Flexion view,근골격계,,,,"70,000",,,,,,X,X
의료법인 장산의료재단이춘택병원,MRI_하지,근골격계,,,,,"430,000","580,000","HE121,HE123",,"수술전:580,000원수술후:430,000원",X,X
의료법인 장산의료재단이춘택병원,MRI_골반,복부,,,,,"430,000","580,000",HE128,,"수술전:580,000원수술후:430,000원",X,X
의료법인 장산의료재단이춘택병원,MRI_골반 CORONAL,복부,,,,"100,000",,,HE428,,,X,X
의료법인 장산의료재단이춘택병원,일반 외부병원필름판독료 - 각 부위별(1부위당),MRI,,,,"50,000",,,,,,X,X
의료법인 장산의료재단이춘택병원,도타렘주(15mL/관),MRI,,,,"180,000",,,654900051,,enhance촬영료 추가비용 포함,X,X
의료법인 장산의료재단이춘택병원,도타렘주(20mL/관),MRI,,,,"180,000",,,654900061,,enhance촬영료 추가비용 포함,X,X
의료법인 장산의료재단이춘택병원,도수치료[1일당],이학요법료,,,,,"30,000","70,000",MX122,,7만원 (3D Trac포함),O,O
의료법인 장산의료재단이춘택병원,증식치료(사지관절부위),이학요법료,,,,"80,000",,,MY142,,,O,O
의료법인 장산의료재단이춘택병원,증식치료(척추부위),이학요법료,,,,"80,000",,,MY143,,,O,O
의료법인 장산의료재단이춘택병원,신장분사치료,이학요법료,,,,,"20,000","30,000",MZ007,,3만원(같은날 2부위 실시건),x,x
